# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
771237.939, 301.099067, 58.835013
68369.586, 301.198091, 58.922493
57205.980, 300.991328, 58.737874
11659.807, 300.957031, 58.706693
6851.882, 301.191826, 58.918311
44765.753, 301.037356, 58.785775
28055.915, 301.234928, 58.961240
12961.447, 301.349469, 59.064016
16516.038, 301.027011, 58.777940
8182.925, 301.214912, 58.946774
33224.801, 301.055025, 58.807731
9398.520, 301.141804, 58.883837
6678.516, 301.151893, 58.895092
8466.586, 300.990987, 58.752215
3198.900, 301.021049, 58.779329
4954.193, 301.086546, 58.840854
65723.900, 301.056530, 58.817717
3606.037, 300.941039, 58.711711
23997.445, 301.177984, 58.926704
3217.264, 301.293408, 59.029700
8052.880, 300.993394, 58.762170
2285.642, 301.035321, 58.799348
3199.465, 301.014277, 58.780983
51272.545, 300.974041, 58.748996
31135.105, 301.100426, 58.863713
73843.212, 301.294135, 59.039201
35684.782, 300.958796, 58.737683
21926.213, 301.040312, 58.810440
7182.796, 301.084822, 58.849234
6686.609, 301.006687, 58.782084
5882.850, 301.008407, 58.785648
4983.559, 301.013627, 58.790062
4443.703, 300.977324, 58.757724
5357.050, 301.062508, 58.835507
41565.767, 301.181574, 58.947965
7989.879, 300.936226, 58.726468
6809.711, 301.206365, 58.970318
5436.902, 301.282816, 59.038610
22049.384, 301.012165, 58.797881
20676.509, 301.111956, 58.888919
24071.238, 301.135112, 58.911777
25250.121, 300.981644, 58.773233
4034.639, 300.999023, 58.787441
110850.356, 301.202629, 58.976382
5827.195, 301.025478, 58.814211
2706.238, 301.155888, 58.931273
53617.103, 300.928881, 58.730915
2625.750, 300.972692, 58.770794
60184.023, 301.167524, 58.949479
44184.637, 301.253630, 59.025616
27024.451, 301.209091, 58.986675
9722.042, 301.298454, 59.065191
13828.441, 300.915187, 58.721923
8045.298, 301.136910, 58.921436
18753.095, 301.056062, 58.851341
37154.516, 301.067152, 58.864907
13381.689, 300.982030, 58.785782
74109.576, 301.170773, 58.958991
5825.458, 300.967376, 58.772945
6313.324, 300.986153, 58.792751
3113.572, 301.118528, 58.912023
142334.484, 300.902311, 58.724440
