# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
7119.347, 301.030053, 58.788672
56946.363, 301.055836, 58.817439
12190.807, 301.097240, 58.852136
24278.732, 301.177142, 58.926521
2849.254, 300.993819, 58.763015
7773.071, 301.209371, 58.957936
52677.057, 300.973379, 58.748701
15673.667, 301.085770, 58.849434
77231.882, 301.293541, 59.039213
37769.792, 300.958548, 58.737252
27133.304, 301.099247, 58.863663
11862.864, 301.009478, 58.787280
2406.302, 301.066624, 58.837558
8042.741, 300.946268, 58.730739
17471.438, 301.061136, 58.835614
42273.574, 301.181943, 58.947868
7044.030, 300.955755, 58.742776
7181.420, 301.284403, 59.038499
5656.021, 300.976904, 58.762804
5743.977, 301.062978, 58.840510
31355.630, 301.011136, 58.797920
24302.104, 300.981704, 58.773124
9068.294, 301.111625, 58.888856
32531.930, 301.134332, 58.911564
29209.546, 301.034515, 58.821712
2366.165, 301.061767, 58.843695
2369.417, 300.970175, 58.762470
6123.263, 300.999517, 58.789769
103363.590, 301.201966, 58.976271
67087.251, 300.929293, 58.731126
7581.970, 300.998290, 58.793204
61703.376, 301.167378, 58.949538
37467.085, 301.253169, 59.025386
13822.763, 301.057083, 58.849450
31171.265, 301.135260, 58.921424
28457.422, 301.208726, 58.987037
2431.449, 301.269510, 59.039635
8056.390, 300.941832, 58.747877
68795.739, 301.170729, 58.958824
6171.990, 300.973097, 58.779005
12779.130, 300.982735, 58.786475
8936.657, 301.046178, 58.844851
25250.810, 301.064309, 58.865131
4353.516, 301.261873, 59.039118
47644.257, 301.011067, 58.819874
62732.171, 301.152867, 58.947813
5619.393, 300.948838, 58.762737
11804.969, 300.940324, 58.758819
25087.715, 301.107967, 58.910078
26697.731, 301.088602, 58.894841
11156.833, 301.293455, 59.076369
8030.901, 300.971291, 58.787692
7584.191, 300.986110, 58.802051
2850.991, 301.286183, 59.071551
9958.838, 300.904191, 58.730229
22086.081, 300.919074, 58.746098
3779.140, 300.979933, 58.801526
10410.076, 300.972151, 58.797471
24532.260, 301.011037, 58.835251
5660.481, 300.937621, 58.767697
10869.257, 300.945076, 58.774519
2369.842, 300.958465, 58.785695
7009.857, 300.985665, 58.810856
55642.187, 301.109828, 58.926800
2366.209, 300.967427, 58.795979
5199.179, 300.905117, 58.742429
7083.308, 300.921768, 58.757548
129682.266, 301.068623, 58.896658
36394.800, 301.125865, 58.944914
29048.782, 301.045484, 58.873031
3027.176, 301.256694, 59.060168
15822.425, 301.284549, 59.086813
3798.531, 300.924925, 58.765210
14723.656, 300.940157, 58.779804
56825.953, 301.105645, 58.933829
50579.802, 300.905535, 58.752089
90708.626, 300.895758, 58.745795
59257.596, 300.942866, 58.787939
5116.955, 300.959413, 58.799854
6018.521, 300.974397, 58.814023
10947.591, 301.009167, 58.846601
15784.560, 301.112066, 58.940999
71982.921, 301.167346, 58.994574
31411.998, 300.995257, 58.840151
6673.656, 300.878979, 58.737354
75476.536, 301.016249, 58.865047
37152.996, 301.075340, 58.917086
34401.640, 300.881094, 58.741742
3757.605, 301.053314, 58.895495
88494.548, 300.886434, 58.754783
7131.779, 300.925589, 58.783785
2814.891, 301.091234, 58.932649
17889.398, 300.906508, 58.768646
3794.440, 301.059042, 58.904820
5712.919, 301.107316, 58.948768
3348.891, 300.940663, 58.798951
168209.267, 301.137610, 58.982183
7154.642, 300.985500, 58.841092
26390.026, 301.240061, 59.073187
4237.904, 300.960893, 58.824415
51548.463, 300.969150, 58.834999
132434.718, 301.026662, 58.890552
3320.078, 300.941353, 58.808550
8544.646, 301.188631, 59.032231
2391.751, 301.067444, 58.923190
203944.514, 300.859560, 58.741917
38667.850, 301.224414, 59.067532
5258.185, 300.891628, 58.767849
39199.563, 300.954977, 58.827949
62316.663, 300.999855, 58.871708
42959.519, 300.878871, 58.761588
2860.495, 300.898591, 58.775573
10968.205, 300.949892, 58.823372
6131.023, 300.909930, 58.787306
6164.907, 300.892115, 58.771673
3880.773, 301.099580, 58.959872
22034.433, 301.140949, 58.998839
2879.476, 300.872619, 58.755294
33158.916, 300.959043, 58.839850
4246.811, 301.033715, 58.904212
9875.526, 300.934709, 58.817615
14939.074, 300.858383, 58.750179
17480.008, 300.952611, 58.836754
2841.992, 301.029496, 58.905743
6659.148, 300.915877, 58.804885
60352.467, 301.202488, 59.068755
120490.005, 300.862902, 58.766248
3824.341, 300.860072, 58.759288
23160.471, 301.066065, 58.948000
5707.773, 300.917713, 58.812878
156404.909, 301.022923, 58.914269
12590.973, 301.106126, 58.984560
9898.969, 300.922367, 58.819913
8053.003, 301.083456, 58.966110
5185.703, 300.851139, 58.755946
3809.435, 300.962163, 58.857700
33149.009, 301.111870, 58.995384
6613.136, 300.991118, 58.885934
2871.267, 301.056517, 58.944439
7653.400, 301.238084, 59.109806
7593.283, 300.896330, 58.803276
43979.484, 301.047139, 58.943047
114153.591, 301.132089, 59.021746
3329.477, 300.843755, 58.756703
78694.593, 300.983394, 58.889166
4242.419, 301.036061, 58.932810
64116.160, 300.916553, 58.830488
59249.750, 301.119825, 59.013122
25896.901, 300.989816, 58.895956
6122.621, 301.036746, 58.938020
13136.597, 300.962081, 58.872494
17933.841, 300.846464, 58.768541
2420.381, 301.009578, 58.914198
11343.547, 301.028907, 58.933227
2345.824, 300.841131, 58.762893
136243.694, 300.935977, 58.857077
2397.254, 300.887402, 58.805368
10497.514, 300.908029, 58.829894
577373.931, 300.820188, 58.765505
7566.930, 300.857621, 58.785839
2347.393, 300.864436, 58.790687
8996.770, 300.958219, 58.877499
40609.587, 301.100901, 59.008505
19149.215, 301.141649, 59.043635
59044.108, 301.193900, 59.092168
8634.468, 300.923418, 58.847733
27189.411, 301.074767, 58.986084
6206.883, 300.858988, 58.788944
11797.244, 300.975757, 58.896854
11494.249, 301.174685, 59.076504
111904.755, 300.837949, 58.779158
6140.423, 300.818645, 58.756615
52726.691, 300.903228, 58.837189
3782.467, 301.063894, 58.978744
3299.249, 300.997901, 58.921729
