# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
6006.762, 300.941671, 58.701242
38571.309, 301.089952, 58.838342
11165.776, 301.141844, 58.884099
27163.236, 301.055100, 58.808092
7334.846, 301.109661, 58.855359
4914.922, 301.114937, 58.859566
2393.031, 301.164510, 58.903507
4082.949, 300.950717, 58.712212
2447.554, 300.977610, 58.736799
18304.919, 301.032289, 58.788315
3645.515, 300.972362, 58.732477
2895.829, 301.197680, 58.935618
11316.516, 301.152193, 58.896799
8556.516, 301.095020, 58.846870
7382.722, 301.116998, 58.866059
4930.238, 301.130849, 58.878492
17204.943, 301.303945, 59.033657
51360.734, 301.056234, 58.817505
31160.613, 301.179432, 58.927601
2438.728, 301.035713, 58.796831
42976.227, 300.994853, 58.763738
4141.765, 301.294049, 59.029723
50603.997, 300.974172, 58.749316
23159.587, 301.086128, 58.849148
8639.414, 301.271638, 59.014745
69207.400, 301.293941, 59.039223
31532.620, 300.958532, 58.737844
18204.507, 301.099762, 58.864107
4556.127, 300.919322, 58.700869
5217.905, 301.007622, 58.780838
29307.777, 301.009403, 58.785894
7250.355, 301.070321, 58.838517
6884.722, 300.972263, 58.753122
12122.590, 300.976985, 58.757536
8429.843, 300.928711, 58.714256
8601.902, 301.062569, 58.836217
42506.183, 301.181766, 58.947795
14135.457, 300.915569, 58.708670
2412.772, 301.017242, 58.799357
11056.946, 301.206899, 58.970313
12834.328, 301.283352, 59.038567
19104.638, 301.011411, 58.798065
16858.123, 301.111748, 58.888704
9686.907, 300.961112, 58.752482
2450.055, 300.992773, 58.781726
32088.201, 301.135091, 58.911778
15569.558, 300.981450, 58.773479
97105.525, 301.202286, 58.976331
9380.961, 300.966090, 58.761426
58075.496, 300.929245, 58.731237
2038.167, 301.046759, 58.834018
2889.146, 301.137680, 58.917481
36912.879, 301.210094, 58.987115
2811.271, 301.141155, 58.922483
52759.152, 301.166969, 58.949570
37688.967, 301.253442, 59.025461
19607.964, 301.056036, 58.849970
21269.192, 301.135852, 58.921160
2993.142, 301.269235, 59.039188
3241.078, 301.022301, 58.819850
50882.398, 300.944438, 58.755504
2012.280, 300.965955, 58.769756
12613.131, 300.982511, 58.786064
2018.799, 301.047722, 58.843219
64768.821, 301.170249, 58.959081
78600.120, 301.267263, 59.046480
3702.634, 301.029403, 58.830790
24987.398, 301.065102, 58.865090
5724.507, 301.120567, 58.913216
40156.117, 301.011851, 58.820433
25009.596, 300.890696, 58.710961
3299.110, 301.037213, 58.839860
3622.866, 301.049358, 58.850698
128065.438, 300.902107, 58.724427
6029.484, 301.074332, 58.873928
53179.210, 301.152715, 58.947839
4834.192, 301.054999, 58.859440
24466.498, 301.108343, 58.910837
24259.982, 301.088571, 58.894875
13583.197, 301.246359, 59.036108
6272.877, 301.281469, 59.067426
6482.919, 300.904571, 58.729909
7017.195, 300.945906, 58.769506
17864.665, 300.973279, 58.796048
29275.664, 300.986519, 58.811027
112775.435, 300.882783, 58.725342
4474.315, 300.978929, 58.801516
8906.330, 301.264262, 59.057618
2466.148, 300.880813, 58.713999
109897.662, 300.868412, 58.711970
33204.298, 301.099792, 58.915289
11147.833, 301.230121, 59.029969
2458.185, 300.932260, 58.762086
19346.882, 301.011808, 58.836577
53975.464, 301.110078, 58.926991
11370.120, 300.944401, 58.775228
3689.543, 300.940890, 58.771901
15802.934, 300.893889, 58.731628
40158.540, 300.942631, 58.780305
8548.421, 300.986283, 58.815888
31233.218, 301.045279, 58.872642
111295.723, 301.068449, 58.896747
4860.955, 301.260240, 59.063719
2003.429, 301.019463, 58.849797
2426.337, 301.054413, 58.881074
56239.155, 300.904868, 58.752458
9269.947, 300.920104, 58.762873
10048.625, 300.957719, 58.797684
81609.957, 300.895976, 58.746128
50937.274, 301.105176, 58.934044
55658.607, 300.943084, 58.787951
