# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
27536.755, 300.972884, 58.749110
58085.273, 301.293717, 59.039311
36966.822, 300.958010, 58.737377
6716.285, 301.083962, 58.849345
14938.587, 301.099351, 58.864035
21782.766, 301.008927, 58.785809
17743.679, 300.974812, 58.756766
2626.848, 300.923383, 58.710348
9784.734, 301.061032, 58.836080
42514.845, 301.182032, 58.948075
5305.563, 300.924223, 58.713488
12178.927, 301.283481, 59.038503
28442.969, 301.012174, 58.798124
15275.791, 301.111595, 58.888910
29879.557, 301.135029, 58.911719
18311.987, 300.981166, 58.773299
98792.371, 301.202302, 58.976266
53815.861, 300.929616, 58.730824
8399.085, 300.921488, 58.723707
2682.868, 301.028687, 58.820697
55586.522, 301.167345, 58.949626
38162.993, 301.253070, 59.025481
9729.710, 300.978554, 58.777575
19210.147, 301.208569, 58.986834
22175.574, 301.056543, 58.849739
4967.523, 301.269408, 59.039309
9471.027, 301.135967, 58.921633
52903.797, 300.937739, 58.746655
18939.662, 300.942402, 58.752278
4478.175, 301.036357, 58.833759
67278.494, 301.170993, 58.958946
22690.175, 300.981461, 58.786473
2699.058, 301.243639, 59.020281
8873.847, 301.120802, 58.912342
2727.628, 300.918164, 58.729203
8858.185, 300.931076, 58.742063
56225.926, 301.011915, 58.820273
22897.297, 301.065225, 58.865100
140194.503, 300.902225, 58.724155
51550.295, 301.152828, 58.947887
9773.111, 300.980324, 58.791393
3542.336, 300.897330, 58.717767
8876.695, 300.941098, 58.759234
17466.605, 301.108117, 58.910458
28176.173, 301.088161, 58.894521
4940.772, 301.246839, 59.036135
8749.227, 300.914504, 58.738850
13647.640, 300.908202, 58.735393
4030.077, 300.903139, 58.729941
13310.782, 300.958601, 58.781738
9271.289, 301.010404, 58.828210
4393.810, 300.917176, 58.744497
10686.164, 301.293713, 59.083176
4451.526, 300.972697, 58.796546
3980.451, 301.264596, 59.058115
5767.298, 300.918700, 58.748431
18640.071, 300.985967, 58.811862
2267.750, 300.948219, 58.776119
5714.690, 300.945025, 58.774855
53196.945, 301.109808, 58.926727
7374.863, 301.271500, 59.068521
81864.055, 300.882348, 58.725117
5316.896, 301.044192, 58.867985
28207.995, 301.045426, 58.872828
108225.338, 301.068530, 58.896644
16727.947, 301.285162, 59.086642
14201.709, 300.995762, 58.828147
11135.486, 300.940034, 58.780390
92569.191, 300.894316, 58.745856
2186.035, 300.904175, 58.748054
44627.821, 300.904725, 58.752046
56197.448, 300.942815, 58.787829
3074.080, 300.952042, 58.793080
49096.260, 301.104866, 58.934309
17940.437, 301.112508, 58.940986
71121.913, 301.167457, 58.994595
8984.990, 301.233825, 59.052195
7178.117, 300.990725, 58.835051
44164.349, 300.992630, 58.840404
2280.107, 301.047901, 58.887658
37830.080, 300.880821, 58.741604
66177.200, 301.015385, 58.864889
22847.946, 301.075068, 58.917201
8461.836, 300.935064, 58.791823
15186.325, 301.107391, 58.947777
32994.237, 300.873317, 58.738480
13240.903, 300.909714, 58.769697
3571.706, 301.252048, 59.078027
60056.666, 300.886631, 58.754641
7950.462, 300.917892, 58.778970
7940.685, 300.954590, 58.812888
156587.096, 301.137506, 58.982054
11537.184, 301.036194, 58.886742
26157.197, 301.239953, 59.073127
47288.845, 300.969506, 58.834729
397477.162, 300.858435, 58.741093
132675.034, 301.026792, 58.890677
4474.857, 301.183438, 59.025945
15255.845, 301.188431, 59.032152
37723.534, 300.955312, 58.827338
58977.715, 301.000164, 58.871713
11106.459, 300.882009, 58.760750
19350.448, 300.897103, 58.776452
18700.706, 300.948953, 58.823558
6277.193, 301.013591, 58.881988
11130.015, 301.062349, 58.926354
