# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
388983.033, 301.205463, 58.921295
59438.919, 301.242045, 58.953943
10143.647, 301.263419, 58.969487
5174.735, 301.291021, 58.993909
912124.898, 301.099678, 58.834552
11916.995, 301.092242, 58.818341
3820.921, 301.230471, 58.941448
9732.371, 301.009682, 58.744672
59491.898, 300.957321, 58.704210
91493.950, 300.992189, 58.736612
5691.244, 301.033391, 58.776021
32298.602, 301.234991, 58.961209
38768.002, 301.038099, 58.784551
5113.927, 301.156070, 58.888302
16625.850, 300.945529, 58.701360
10347.219, 301.349673, 59.063630
2137.906, 301.150714, 58.888411
10600.364, 301.110517, 58.855140
12429.301, 301.115281, 58.859541
5125.160, 301.164875, 58.903085
14506.694, 301.141517, 58.883638
5517.046, 300.999993, 58.755963
24387.932, 301.055214, 58.807659
8927.062, 301.007281, 58.764290
16176.373, 301.117168, 58.865889
11912.208, 301.032797, 58.788716
2955.168, 301.078910, 58.829822
18759.009, 301.045925, 58.802991
8599.866, 301.130640, 58.878113
2116.458, 301.145163, 58.890251
3018.494, 300.989444, 58.751945
52682.684, 301.056030, 58.817339
8882.514, 301.085503, 58.841929
18205.203, 301.177679, 58.926716
11170.617, 301.293465, 59.030294
3877.843, 301.154548, 58.906580
2157.373, 301.073838, 58.835097
46712.609, 300.974302, 58.749115
3491.066, 301.271685, 59.014737
70358.427, 301.294115, 59.039084
46832.162, 300.958327, 58.737132
11859.913, 301.084278, 58.848927
29853.504, 301.099609, 58.863994
2528.090, 300.997473, 58.770526
5428.863, 301.125915, 58.887133
20304.186, 301.009097, 58.786118
7182.873, 301.016470, 58.792497
5501.987, 301.075310, 58.845111
7663.693, 301.069193, 58.840758
2156.537, 301.048002, 58.821986
8978.775, 301.061447, 58.835643
49999.725, 301.181627, 58.947834
72713.926, 301.303556, 59.057337
8105.005, 301.212172, 58.974225
15099.513, 301.283739, 59.038597
2944.210, 300.977619, 58.764075
25266.537, 301.011471, 58.798065
15751.861, 301.111465, 58.888780
35361.800, 301.135088, 58.911715
17965.416, 300.981880, 58.773406
101111.285, 301.202582, 58.976338
57154.184, 300.929162, 58.730955
8287.478, 301.317815, 59.078177
4173.076, 300.964640, 58.763368
57526.818, 301.167099, 58.949459
38786.647, 301.253137, 59.025395
15408.694, 301.056563, 58.849520
20555.986, 301.135605, 58.921365
31196.028, 301.208310, 58.986994
11936.024, 300.946371, 58.751536
10173.040, 301.002539, 58.804086
34650.192, 301.136399, 58.926065
9311.942, 300.982823, 58.786335
63727.466, 301.170789, 58.958981
5109.274, 300.916165, 58.726703
4229.694, 301.050488, 58.848553
169255.654, 300.902892, 58.724602
27380.375, 301.065377, 58.865111
5915.003, 301.118643, 58.911267
36761.154, 301.011755, 58.820276
59677.486, 301.152867, 58.947773
5500.929, 300.980580, 58.789772
25710.710, 301.108445, 58.910319
14030.588, 300.941141, 58.759451
3006.370, 300.978358, 58.794416
15135.048, 301.088329, 58.894795
13710.477, 301.247054, 59.036478
21180.655, 300.945158, 58.770825
14581.199, 301.293775, 59.082939
25250.432, 300.972252, 58.797118
6847.195, 301.264449, 59.058179
19680.082, 300.986166, 58.811767
8580.677, 301.012981, 58.835395
56370.914, 301.109492, 58.926701
28141.274, 300.887777, 58.726179
7254.914, 300.946669, 58.777158
6788.721, 301.100659, 58.919491
122688.373, 301.068678, 58.896464
6840.203, 300.920507, 58.757430
13862.783, 301.216114, 59.024224
17023.011, 301.285046, 59.086277
32684.689, 301.045500, 58.872504
50919.985, 300.877394, 58.724513
18342.079, 300.939811, 58.780163
163370.089, 300.900019, 58.748386
69089.196, 300.942801, 58.788368
2969.801, 301.231314, 59.041974
52112.052, 301.105047, 58.934043
16526.977, 300.973519, 58.814194
2590.525, 301.017038, 58.851249
23622.827, 301.112430, 58.940979
66960.691, 301.167131, 58.994558
3438.710, 301.160887, 58.986353
22298.343, 300.994692, 58.840520
2127.258, 301.128779, 58.959282
45497.582, 300.880399, 58.741663
73400.099, 301.015927, 58.865052
32811.470, 301.075591, 58.917295
2129.878, 300.912972, 58.768031
2560.944, 301.038201, 58.881780
5502.474, 301.058379, 58.901331
15995.052, 301.107523, 58.947201
5489.291, 300.868174, 58.730469
11979.530, 301.130917, 58.968850
150073.932, 301.138005, 58.982075
78714.316, 300.886292, 58.754808
8495.231, 301.034178, 58.885927
4187.658, 301.031322, 58.883347
412419.287, 300.858530, 58.740716
29842.565, 301.239992, 59.073238
4293.122, 301.041494, 58.893519
4276.643, 300.949019, 58.812640
50860.232, 300.969773, 58.834622
9767.028, 301.126502, 58.973585
150881.049, 301.027588, 58.891042
2492.572, 300.938460, 58.804997
6356.342, 301.067652, 58.922655
15313.111, 301.188878, 59.032377
28746.318, 300.898549, 58.776144
8915.671, 300.917894, 58.791077
25271.834, 300.883273, 58.761645
76150.440, 300.999938, 58.871693
21398.548, 300.950695, 58.823420
38223.038, 300.955056, 58.828115
3791.425, 300.875508, 58.755241
2951.798, 300.910621, 58.787110
4652.321, 301.014466, 58.881542
14776.163, 300.979936, 58.852492
10190.370, 301.061841, 58.926002
9348.513, 301.067892, 58.931527
29761.051, 301.140712, 58.998291
5186.179, 301.222223, 59.069259
31436.991, 301.047824, 58.916825
7271.289, 301.097927, 58.960507
26681.377, 300.960160, 58.840367
2158.908, 300.945177, 58.826749
3353.785, 301.007202, 58.882879
25131.914, 300.952206, 58.837089
7135.812, 300.870794, 58.762524
14345.830, 300.915317, 58.805715
4591.803, 300.855276, 58.749606
150554.872, 301.023532, 58.914034
59344.964, 301.202729, 59.068728
4659.777, 300.885892, 58.780739
11891.778, 301.003277, 58.888037
125669.602, 300.862495, 58.766799
11507.093, 300.988092, 58.876946
4679.714, 300.969001, 58.858964
20637.162, 301.065298, 58.947519
2546.545, 301.034668, 58.919408
18953.329, 301.105459, 58.984415
18621.426, 300.845806, 58.750032
33194.086, 301.112004, 58.995338
2165.040, 300.921964, 58.822309
12321.894, 300.995152, 58.892909
20962.915, 301.186319, 59.064594
7333.174, 300.837964, 58.750128
7182.297, 300.908771, 58.814197
43824.698, 301.047190, 58.942926
114958.339, 301.132143, 59.022047
4695.461, 300.935169, 58.841381
66059.609, 300.983366, 58.889164
2980.237, 301.031972, 58.928667
62597.885, 300.916445, 58.830469
28008.239, 300.819004, 58.741150
14048.755, 300.960204, 58.867013
57248.552, 301.119985, 59.013073
2553.093, 300.913927, 58.824124
8811.470, 300.834797, 58.753882
5917.395, 300.935191, 58.844361
16594.348, 300.989048, 58.895714
8958.633, 300.961809, 58.872680
6830.680, 301.160548, 59.052129
5057.376, 300.824527, 58.748723
5475.191, 300.990872, 58.899798
2646.838, 300.982807, 58.894271
9810.737, 300.847849, 58.773640
88961.129, 300.935446, 58.858606
2113.516, 300.839469, 58.766503
2127.714, 300.902669, 58.823793
7106.393, 300.907042, 58.830404
29684.542, 301.141536, 59.043551
612876.574, 300.819807, 58.766019
6427.738, 300.942178, 58.863760
32473.397, 301.100959, 59.008523
48125.563, 301.193946, 59.092214
15692.096, 300.975698, 58.896671
3397.115, 301.024436, 58.939932
20244.385, 301.074277, 58.986534
12204.475, 301.174895, 59.076198
99771.791, 300.838115, 58.779059
13370.876, 301.067410, 58.981790
3441.474, 301.014736, 58.933697
4308.310, 301.034122, 58.951265
4601.874, 300.962821, 58.888311
8929.063, 301.062215, 58.978194
2942.317, 300.861353, 58.796665
14588.260, 300.902581, 58.835604
