# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
24043.881, 300.989795, 58.738321
462066.594, 301.096549, 58.835607
33867.902, 301.037142, 58.784670
23580.395, 301.233841, 58.961208
6294.046, 301.104829, 58.845514
7792.496, 301.348943, 59.063515
15356.503, 301.115521, 58.859584
14616.327, 301.142104, 58.884308
2613.859, 300.982270, 58.739110
9775.847, 301.110712, 58.855803
29207.666, 301.055022, 58.808091
5528.557, 301.146753, 58.889448
23546.403, 301.030597, 58.787883
14220.665, 301.117459, 58.865744
3915.012, 301.152127, 58.896621
2103.101, 301.025032, 58.782824
6069.496, 301.129823, 58.878220
52492.715, 301.055839, 58.817612
2922.334, 300.966515, 58.733312
32606.099, 301.177334, 58.927002
3389.678, 300.993765, 58.762224
40593.235, 300.973591, 58.748983
4721.911, 301.271397, 59.014581
41524.836, 300.958970, 58.737402
11581.258, 301.085640, 58.849382
64642.941, 301.294018, 59.039273
27548.414, 301.099796, 58.864165
27853.326, 301.009513, 58.785646
2978.003, 301.197887, 58.953316
24141.505, 301.067146, 58.838945
3846.164, 301.062613, 58.835436
5051.995, 301.000057, 58.780202
41115.594, 301.181738, 58.947901
3035.188, 300.982457, 58.766421
9090.416, 301.207162, 58.970313
9038.491, 301.283113, 59.038488
21977.791, 301.111964, 58.888781
40623.176, 301.012611, 58.799794
26933.674, 301.134876, 58.911689
98436.263, 301.202303, 58.976401
17255.049, 300.980909, 58.773385
7662.294, 301.061456, 58.845631
54585.313, 300.929064, 58.730883
5639.230, 301.138174, 58.916564
3009.894, 301.053273, 58.840281
56987.632, 301.167364, 58.949491
35901.848, 301.209087, 58.987076
37683.749, 301.253042, 59.025237
19718.585, 301.135903, 58.921003
2204.355, 301.016256, 58.811194
6805.053, 301.025707, 58.820305
8632.346, 301.056825, 58.849554
75447.043, 301.298256, 59.068941
2190.708, 301.316834, 59.081019
17836.011, 300.982081, 58.786652
66927.247, 301.170599, 58.958982
11435.701, 300.943333, 58.751753
2164.198, 300.997422, 58.800015
11425.715, 301.119687, 58.911588
59421.103, 301.013093, 58.818929
2995.311, 300.914471, 58.726246
33157.566, 301.065686, 58.865066
3859.072, 300.954630, 58.765724
51231.681, 301.152559, 58.947853
108570.484, 300.902720, 58.724851
6722.638, 301.312394, 59.089912
23936.780, 301.108193, 58.910649
8554.329, 300.941627, 58.759555
23328.879, 301.088497, 58.894650
3778.383, 301.005157, 58.818922
5972.615, 300.973783, 58.791282
4311.625, 301.047835, 58.857939
8647.293, 301.245906, 59.036400
4295.668, 300.982218, 58.799287
7609.473, 300.903725, 58.730073
2173.645, 300.921155, 58.745224
13641.187, 300.945553, 58.769036
35925.526, 301.130733, 58.937782
4083.291, 301.261269, 59.052537
6959.293, 301.294024, 59.082929
14461.669, 300.972168, 58.796763
5570.128, 301.264513, 59.057636
22052.096, 301.011732, 58.834627
18723.498, 300.984970, 58.811830
54952.272, 301.109622, 58.927057
9850.495, 300.943931, 58.774743
107353.323, 301.068632, 58.896671
28498.142, 301.045366, 58.872740
19896.939, 301.285104, 59.086942
3832.092, 300.894904, 58.736390
17985.984, 300.940209, 58.779865
4247.773, 300.959505, 58.797728
44758.198, 300.904996, 58.752223
83095.974, 300.895216, 58.745836
57987.090, 300.942721, 58.787919
57214.622, 301.104641, 58.933969
2252.535, 300.883036, 58.730544
10300.547, 300.974142, 58.814855
21547.383, 301.112707, 58.941134
6751.290, 300.888852, 58.737729
69680.397, 301.167452, 58.994761
22403.169, 300.995431, 58.840189
5991.942, 300.916054, 58.766678
4727.409, 301.047085, 58.887291
15712.339, 301.210963, 59.035988
58353.737, 300.878620, 58.741471
64578.648, 301.015672, 58.865057
