# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
852490.210, 301.099130, 58.834758
109780.568, 301.197747, 58.921537
56799.110, 300.991493, 58.737814
14569.582, 300.957619, 58.706827
83234.515, 300.945249, 58.700620
6316.280, 300.894340, 58.650579
57860.941, 301.036670, 58.785837
29167.362, 301.234773, 58.961122
7117.026, 301.009746, 58.760546
5604.196, 301.133221, 58.870331
12350.496, 301.154566, 58.891264
7207.884, 301.111146, 58.855336
12317.603, 301.115885, 58.859787
5578.524, 301.164151, 58.902949
3138.281, 300.916806, 58.680032
13937.945, 300.967995, 58.727988
13499.139, 301.141677, 58.883902
29263.391, 300.910619, 58.677943
21334.209, 301.055020, 58.807653
4741.984, 300.960611, 58.724071
15420.604, 301.117137, 58.865811
13506.685, 301.131439, 58.877904
20549.334, 300.987508, 58.751734
3988.813, 300.979218, 58.741959
6366.012, 300.928943, 58.698129
56893.378, 301.055640, 58.817372
4763.555, 300.887264, 58.661851
27492.115, 301.177761, 58.926656
43344.031, 300.874396, 58.657463
45054.733, 300.973989, 58.748876
5948.442, 301.009521, 58.777917
33607.250, 301.086089, 58.849150
11895.098, 300.883479, 58.665573
12690.043, 301.271258, 59.013898
22194.665, 300.980134, 58.755157
37985.315, 300.958547, 58.737473
2417.157, 300.989483, 58.761660
25317.601, 301.099969, 58.864132
4291.508, 301.022319, 58.793950
15557.905, 301.009307, 58.785756
33029.575, 300.881366, 58.674168
20139.160, 300.938951, 58.726531
3981.055, 300.971071, 58.753985
8672.420, 301.062128, 58.836095
15861.152, 300.978806, 58.764212
41958.356, 301.181820, 58.947868
20734.255, 301.011454, 58.797830
9119.872, 300.897047, 58.694939
16411.964, 301.111947, 58.888669
2726.287, 300.996258, 58.783373
3557.992, 300.932066, 58.726801
25917.083, 300.981733, 58.773547
28345.398, 301.134976, 58.911512
90064.670, 301.202505, 58.976242
53307.546, 300.929183, 58.730766
4751.611, 300.938168, 58.734481
2379.286, 300.942364, 58.738340
24163.758, 300.876022, 58.682620
71129.573, 301.238385, 59.009284
5538.206, 301.028017, 58.819694
10713.099, 300.920437, 58.724088
6006.439, 301.136507, 58.917527
54830.839, 301.167199, 58.949454
33985.422, 301.210043, 58.987219
37730.558, 301.253343, 59.025273
3153.581, 300.936578, 58.739886
15563.769, 301.056308, 58.849434
7545.563, 300.976531, 58.777939
18229.955, 301.135457, 58.921174
4747.244, 300.904038, 58.714037
24464.471, 300.945601, 58.753139
17191.697, 300.983139, 58.786293
9517.219, 300.993567, 58.797025
4734.142, 300.914584, 58.725459
58171.553, 301.170600, 58.958930
3566.082, 300.931732, 58.741634
24080.709, 301.065181, 58.864661
8729.629, 301.119028, 58.911679
6324.594, 301.083036, 58.880085
3939.397, 300.881917, 58.699355
151577.448, 300.901882, 58.724988
6746.817, 301.013330, 58.818500
30605.492, 300.843890, 58.668233
22427.051, 300.891391, 58.710401
50131.722, 301.152824, 58.947730
26054.232, 300.864266, 58.688928
34232.641, 300.873175, 58.697918
20109.714, 300.976359, 58.792170
