# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
11380.402, 300.942260, 58.701017
49378.435, 301.089921, 58.837568
7705.757, 301.232494, 58.961807
8304.020, 300.946025, 58.706482
8304.969, 301.115350, 58.859405
15387.761, 301.141723, 58.884060
2402.175, 301.165497, 58.903172
23597.281, 301.055236, 58.807902
7402.577, 301.101610, 58.847873
7823.203, 301.109977, 58.855448
2394.340, 300.879084, 58.647242
22619.549, 300.910192, 58.678148
38568.257, 300.877574, 58.651652
9880.408, 301.031902, 58.788050
14812.907, 301.116822, 58.866309
3545.870, 300.916759, 58.685497
6596.063, 300.967676, 58.731749
13371.093, 301.129741, 58.877897
2769.297, 301.152204, 58.896719
7432.179, 300.940667, 58.709664
4698.052, 300.961724, 58.728698
2299.355, 300.954604, 58.722827
50585.095, 301.055818, 58.817824
31878.782, 300.938789, 58.713951
25871.850, 301.177306, 58.926863
51590.673, 300.873221, 58.657033
43302.827, 300.974366, 58.748822
9283.199, 300.992369, 58.762720
3100.071, 301.000938, 58.769556
5422.915, 301.256167, 58.998196
4267.652, 300.878807, 58.661994
8702.016, 300.882566, 58.666080
38439.836, 300.958583, 58.737646
11387.241, 301.085690, 58.849138
22513.414, 301.099923, 58.864175
2337.569, 301.138531, 58.897231
21473.395, 301.008639, 58.786024
9033.225, 301.070637, 58.840742
2339.772, 301.076131, 58.844890
14845.607, 301.062318, 58.835562
8250.186, 300.857080, 58.650635
32278.553, 300.881146, 58.674097
3511.379, 300.869022, 58.662201
22091.806, 300.977918, 58.764263
35695.172, 301.181749, 58.947896
6044.705, 301.206493, 58.970401
1972.612, 300.963377, 58.753266
17807.865, 301.012192, 58.798228
14922.295, 301.112182, 58.888687
3602.177, 300.890844, 58.689229
3098.200, 300.905112, 58.702458
18771.814, 300.981361, 58.773374
12317.414, 300.844950, 58.649216
27581.659, 301.134853, 58.911589
4988.019, 300.855053, 58.659269
5856.360, 300.857696, 58.663449
47723.457, 300.929041, 58.730974
86181.059, 301.202151, 58.976433
5936.373, 300.876113, 58.682892
9299.766, 301.026975, 58.820250
50980.708, 301.167280, 58.949746
13081.106, 300.850169, 58.661943
7781.752, 300.898912, 58.705667
26218.979, 301.136224, 58.921548
33486.346, 301.209676, 58.986838
5068.935, 301.229869, 59.002311
1992.104, 300.895121, 58.701943
14554.505, 301.056622, 58.849842
10941.199, 300.976763, 58.777584
5907.266, 301.004506, 58.802433
12980.267, 300.982100, 58.786035
18238.858, 300.944463, 58.753786
7763.688, 301.032251, 58.832395
74321.059, 301.212327, 58.995798
56855.987, 301.170620, 58.959312
36846.785, 300.876450, 58.696989
3096.196, 300.912660, 58.724942
10813.354, 300.991220, 58.799229
15582.657, 301.065355, 58.864859
12809.061, 301.119043, 58.912046
31875.840, 300.843419, 58.667695
127014.942, 300.902371, 58.724553
6235.742, 300.999080, 58.805975
32327.732, 301.011260, 58.820623
6157.913, 301.049275, 58.850902
10590.532, 300.890781, 58.710330
47633.858, 301.152865, 58.947976
2754.274, 300.964422, 58.776541
18938.159, 300.863612, 58.689134
14405.416, 300.940827, 58.759518
18154.256, 301.108022, 58.910895
51647.021, 300.862705, 58.694727
20870.608, 301.088216, 58.894885
6025.690, 301.226712, 59.016804
2301.453, 300.893285, 58.718283
12813.168, 300.944849, 58.769385
108548.776, 300.868626, 58.711750
7136.454, 300.972289, 58.796976
32572.711, 301.045184, 58.864722
25373.102, 300.985412, 58.811757
24176.522, 300.837602, 58.679181
8089.154, 300.852599, 58.693192
6190.186, 301.011629, 58.835063
50989.341, 300.888144, 58.727045
46764.820, 301.109832, 58.926949
2725.478, 300.997355, 58.824753
11400.958, 300.820502, 58.667784
63611.022, 300.877254, 58.723870
2410.904, 300.929590, 58.765844
68318.970, 300.944301, 58.786980
28500.329, 301.045346, 58.872791
4297.748, 300.864162, 58.708109
2301.233, 300.913970, 58.752287
98583.923, 301.068487, 58.896633
17684.531, 300.939620, 58.779617
4245.667, 300.924165, 58.764893
4325.389, 300.837559, 58.688307
112131.308, 300.893309, 58.746468
44635.099, 300.904677, 58.751937
12152.003, 300.974524, 58.814532
47839.742, 301.105096, 58.934114
7737.091, 300.879131, 58.728763
27511.694, 301.111978, 58.940775
18351.016, 300.821781, 58.680173
61104.557, 301.167424, 58.994749
63518.762, 300.880482, 58.741307
21739.787, 300.994865, 58.840162
3554.850, 301.160899, 58.985963
13280.848, 300.990582, 58.835325
1953.722, 300.973427, 58.819987
6666.556, 301.047172, 58.887194
20227.668, 300.829094, 58.693544
58700.492, 301.015739, 58.865053
37366.994, 301.074708, 58.917367
5796.726, 300.910289, 58.769483
3887.086, 300.809196, 58.678681
15248.393, 301.106472, 58.948030
7037.042, 301.131242, 58.969163
6298.141, 300.986928, 58.840566
72696.402, 300.885777, 58.754830
143377.741, 301.137799, 58.982101
2667.294, 300.820862, 58.691544
3102.018, 300.856373, 58.723878
10484.108, 301.035161, 58.886677
1923.696, 300.798700, 58.673493
3116.466, 300.857477, 58.727908
1964.342, 301.184417, 59.020834
359100.196, 300.859141, 58.741172
170000.372, 300.804683, 58.696283
43356.280, 300.969678, 58.834737
28112.906, 300.802682, 58.683906
117530.277, 301.026621, 58.890792
11251.422, 300.944232, 58.813988
6206.630, 301.005464, 58.867031
16068.629, 301.066920, 58.923380
11736.327, 300.899810, 58.775575
8898.462, 300.790459, 58.675851
12853.054, 300.839427, 58.721083
17537.720, 300.881687, 58.760304
30640.100, 300.954995, 58.828138
57781.368, 300.999659, 58.871841
