# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
202844.008, 301.361592, 59.042618
17374.122, 301.076396, 58.787680
16631.690, 301.090318, 58.800519
109077.929, 301.110334, 58.823345
31027.250, 300.971153, 58.696945
13467.763, 300.991984, 58.712806
3071.671, 301.349279, 59.032116
7844.543, 301.159847, 58.864547
11637.641, 301.327852, 59.015791
2623.764, 301.023572, 58.743189
8334.282, 301.205230, 58.907377
418466.114, 301.208565, 58.921596
5223.395, 300.976973, 58.703682
4369.155, 301.233212, 58.935594
26272.649, 301.293162, 58.993380
3075.534, 301.278652, 58.978851
20823.417, 301.264139, 58.968970
1020244.270, 301.099527, 58.834464
71876.597, 301.242166, 58.954035
46569.699, 301.194012, 58.916820
15827.225, 300.989924, 58.732231
74937.178, 300.992217, 58.737598
25640.546, 300.958955, 58.706312
8303.644, 300.954967, 58.702880
25168.241, 301.060587, 58.801366
2569.950, 301.088977, 58.824928
72519.008, 301.036652, 58.786517
2682.785, 301.141947, 58.875146
26101.072, 301.234582, 58.961163
8882.568, 301.348712, 59.063418
6151.038, 301.009338, 58.760418
12204.060, 300.963409, 58.720592
13474.770, 301.165718, 58.903322
6910.993, 301.115825, 58.859569
6557.521, 301.110044, 58.855191
29216.630, 301.055538, 58.808130
15233.040, 301.140641, 58.883913
4806.910, 301.006598, 58.763987
2115.281, 301.146921, 58.890540
12163.260, 301.117338, 58.865842
6483.371, 301.305728, 59.034538
4291.360, 300.962294, 58.727200
2215.394, 300.989482, 58.751212
56515.074, 301.055858, 58.817603
28534.012, 301.177916, 58.926837
70009.751, 300.975340, 58.748647
76708.351, 301.318620, 59.056005
11876.416, 301.271781, 59.014135
6043.754, 301.001261, 58.770340
2604.105, 301.006747, 58.775382
12573.438, 301.085542, 58.849132
3484.626, 300.995898, 58.766976
65436.713, 301.294114, 59.039145
42451.636, 300.958142, 58.737982
23261.173, 301.099740, 58.864108
10010.297, 300.943243, 58.724389
19903.365, 301.009378, 58.785165
20313.622, 301.062278, 58.836244
47983.418, 301.181640, 58.947913
5220.371, 300.937069, 58.725468
7801.048, 301.207340, 58.970656
18888.407, 301.282776, 59.039113
25744.515, 301.111985, 58.888748
30453.036, 301.010946, 58.797894
39720.102, 301.150823, 58.924827
32711.063, 301.134709, 58.911637
107902.869, 301.202654, 58.976278
41567.100, 300.980162, 58.773174
3096.029, 301.027632, 58.813039
2197.328, 301.003919, 58.793953
54052.610, 300.928654, 58.731057
2178.863, 300.940496, 58.737391
15097.546, 300.918495, 58.723275
58686.565, 301.167544, 58.949538
24314.276, 301.209256, 58.986926
36621.573, 301.253111, 59.025523
23453.773, 301.056651, 58.849879
