# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
19177.447, 300.942773, 58.700707
29059.661, 301.033457, 58.787010
50484.813, 301.091714, 58.837697
6446.988, 301.232927, 58.961709
9310.095, 301.115682, 58.859384
13727.562, 301.142415, 58.884176
5243.427, 301.164514, 58.903202
24013.412, 301.055225, 58.807900
10769.027, 301.110163, 58.855283
27971.076, 300.909972, 58.678090
21003.195, 300.978655, 58.741933
10573.980, 301.117466, 58.865843
12142.712, 301.130938, 58.877942
9134.979, 300.988462, 58.752159
7369.746, 301.165670, 58.910857
3245.567, 300.953235, 58.719684
9576.223, 301.083645, 58.838505
51371.138, 301.055989, 58.817561
5271.265, 301.304324, 59.035220
2364.047, 300.972307, 58.738573
27677.972, 301.177966, 58.926840
54818.076, 300.974324, 58.748750
13026.763, 300.993351, 58.762526
3340.816, 301.294098, 59.030292
2408.889, 301.189891, 58.939164
25624.170, 301.084895, 58.849871
13236.683, 301.271485, 59.014534
4370.930, 301.028139, 58.797158
24880.669, 301.099321, 58.864064
58075.581, 301.293419, 59.038988
34230.050, 300.957909, 58.737604
24144.552, 301.009202, 58.785649
2390.491, 301.014848, 58.788686
3609.866, 301.194406, 58.952027
7990.852, 301.061867, 58.835958
38458.147, 301.181782, 58.947957
8316.869, 300.898983, 58.693063
3578.762, 300.917566, 58.708482
10382.488, 301.206762, 58.970643
2329.560, 300.927628, 58.719303
5312.657, 300.977024, 58.764373
9731.105, 301.283341, 59.038610
23455.334, 301.011140, 58.797969
24103.181, 301.112154, 58.888686
26929.868, 300.980594, 58.773111
31496.250, 301.134826, 58.911679
9971.425, 300.926076, 58.722843
95911.230, 301.202360, 58.976375
2378.798, 300.886452, 58.687810
45057.801, 300.928842, 58.730892
27053.629, 300.965086, 58.762258
3186.715, 301.125582, 58.905694
9232.561, 300.875413, 58.682691
6410.945, 300.887387, 58.693743
57038.924, 301.167092, 58.949594
2013.245, 300.920025, 58.724162
20802.336, 301.056681, 58.849787
30259.793, 301.209355, 58.986888
104204.792, 301.250890, 59.027801
16674.642, 300.946366, 58.752698
9310.669, 301.135568, 58.921307
71273.279, 301.170502, 58.959181
4417.177, 300.911651, 58.722015
15748.316, 300.981657, 58.785974
2021.121, 300.967648, 58.772747
3591.754, 300.872375, 58.687717
4413.465, 300.867582, 58.684450
5222.125, 301.121104, 58.912774
23806.395, 301.064343, 58.865083
9602.854, 301.013569, 58.818541
174253.965, 300.898780, 58.724800
1962.634, 300.924379, 58.738293
5583.914, 301.048152, 58.850783
49971.423, 301.152776, 58.947830
28402.960, 300.875201, 58.697853
10481.162, 300.890326, 58.710443
2370.602, 300.960398, 58.773898
13419.186, 300.864080, 58.688765
3595.933, 300.896643, 58.716717
14586.480, 301.010037, 58.821474
8045.078, 300.941183, 58.759295
21425.615, 301.107864, 58.910715
59638.684, 301.084357, 58.896823
70350.838, 300.863024, 58.695220
11785.666, 301.247002, 59.036807
13206.406, 300.904254, 58.730247
4341.731, 300.953103, 58.774661
4400.101, 300.870731, 58.702525
4772.348, 300.944780, 58.769997
11882.383, 300.945856, 58.773497
7941.988, 300.957115, 58.783376
104738.059, 300.868275, 58.711978
4055.005, 301.005710, 58.828134
10465.638, 301.012703, 58.835221
10473.555, 300.985794, 58.811951
3926.972, 300.849881, 58.689184
48939.964, 301.110218, 58.926971
7956.562, 300.988460, 58.816554
8787.012, 300.850913, 58.693087
10393.554, 301.041432, 58.866271
7592.694, 300.921716, 58.757594
29335.297, 301.045357, 58.872800
107236.561, 301.068407, 58.896654
49771.784, 300.876974, 58.724326
21307.221, 300.939389, 58.779955
70548.458, 300.896505, 58.745896
46837.603, 300.904744, 58.752038
48083.196, 300.943145, 58.787960
12808.232, 300.974220, 58.814670
47540.850, 301.104725, 58.934245
4783.617, 300.961542, 58.802705
22120.337, 301.112433, 58.940995
3987.634, 301.060774, 58.892656
4397.513, 300.836855, 58.691659
4769.791, 300.986808, 58.827382
62171.344, 301.167447, 58.994607
458639.268, 300.863065, 58.741583
28613.154, 300.995211, 58.839974
4010.213, 301.160766, 58.986103
2778.529, 300.850124, 58.707635
6788.687, 300.990528, 58.834969
3639.335, 300.954232, 58.802854
2463.219, 301.010686, 58.854152
3296.791, 301.046832, 58.887213
3233.562, 300.863581, 58.722868
62098.494, 301.016120, 58.865030
27249.479, 301.075604, 58.917317
15182.223, 300.865739, 58.726871
5586.632, 300.896090, 58.754137
15354.385, 301.107488, 58.948104
6054.435, 300.895351, 58.757605
3646.578, 301.131269, 58.969173
86190.133, 300.885462, 58.754785
153069.523, 301.138390, 58.982384
5119.961, 300.842923, 58.712596
2832.387, 300.866068, 58.733123
5136.116, 300.937429, 58.798315
2404.695, 301.035097, 58.885415
6441.646, 301.042542, 58.892896
1994.378, 300.906499, 58.769930
3985.407, 301.227491, 59.059084
2012.178, 300.832323, 58.705791
5223.915, 300.893589, 58.762369
41035.377, 300.969723, 58.834877
119970.034, 301.026604, 58.890720
6757.462, 300.851680, 58.729217
13821.566, 301.189384, 59.032219
3957.727, 300.921901, 58.793572
4454.787, 301.181847, 59.026348
2047.822, 300.914385, 58.786949
9980.478, 300.830897, 58.714285
12060.332, 300.898332, 58.775302
34152.355, 300.954661, 58.827997
61069.006, 300.999746, 58.871816
3985.473, 300.838590, 58.720382
7567.280, 300.882450, 58.760810
20822.375, 300.949566, 58.822879
6746.012, 301.049269, 58.912418
14412.159, 300.820734, 58.708812
2764.472, 300.839594, 58.725117
6422.293, 301.062435, 58.926206
21597.659, 301.140795, 58.998527
2495.762, 301.013537, 58.882707
3757.217, 301.053001, 58.918738
9086.234, 300.805747, 58.699329
15797.347, 300.846708, 58.736646
1264888.347, 300.812571, 58.724633
19331.199, 300.960269, 58.840324
10248.949, 300.928221, 58.812080
2001.544, 300.934374, 58.816546
10355.458, 300.946399, 58.829172
3978.230, 300.989029, 58.866499
15169.900, 300.951971, 58.837402
11115.673, 301.004199, 58.886185
3256.604, 300.809186, 58.710285
3194.165, 300.853320, 58.750616
132875.929, 300.862444, 58.766953
30748.403, 301.201530, 59.068049
4018.266, 300.950127, 58.842730
142823.984, 301.022903, 58.914148
21029.082, 301.065310, 58.947811
23019.482, 301.106406, 58.984762
1956.015, 300.803851, 58.711068
4844.097, 300.922611, 58.820166
28874.182, 300.994162, 58.888711
9921.226, 300.791013, 58.704481
26458.515, 301.111935, 58.995284
6370.942, 300.845510, 58.753744
3215.071, 300.803015, 58.715584
3225.811, 300.878399, 58.784886
3605.768, 300.882569, 58.790529
7523.258, 300.796472, 58.714799
38150.243, 301.047078, 58.942955
6710.655, 300.839929, 58.753923
6790.177, 300.971712, 58.873057
115106.755, 301.131934, 59.022321
3266.954, 300.869460, 58.781375
55750.512, 300.916595, 58.830539
59580.302, 300.983117, 58.889189
4778.699, 300.907730, 58.818141
52179.087, 301.119903, 59.012997
10022.899, 300.959843, 58.867297
3629.893, 301.054032, 58.950848
30840.529, 300.815567, 58.739744
71408.354, 300.778984, 58.709684
10827.577, 300.988832, 58.895750
12731.005, 300.960998, 58.872387
6853.453, 300.925869, 58.843210
8687.243, 300.822756, 58.750819
3160.026, 300.932389, 58.849279
94869.578, 300.935332, 58.858604
2409.686, 300.858110, 58.784301
3493.682, 300.791445, 58.724634
9945.932, 300.852521, 58.781323
13560.947, 300.905849, 58.829913
22153.838, 301.141688, 59.043502
564622.746, 300.819574, 58.765846
11123.534, 300.799190, 58.735057
2787.554, 300.886447, 58.813192
11649.855, 301.025878, 58.939731
29314.351, 301.101002, 59.008632
81838.694, 300.777855, 58.722015
3633.484, 300.875465, 58.804655
22688.894, 301.075011, 58.986384
22285.124, 300.788617, 58.731672
3194.721, 300.855725, 58.787358
12861.065, 300.975416, 58.897086
110145.001, 300.838134, 58.779846
3320.434, 301.174202, 59.075880
5210.221, 300.771009, 58.713707
15182.957, 301.062599, 58.978467
5970.327, 300.893652, 58.826229
13748.098, 301.066809, 58.982175
20479.289, 300.901403, 58.835771
13027.005, 300.800128, 58.747228
3179.729, 301.081223, 58.999125
4353.021, 301.040512, 58.963635
42796.504, 301.139072, 59.054751
19066.064, 300.765063, 58.719531
4373.637, 300.951163, 58.888891
38050.866, 300.923312, 58.867721
36397.031, 300.969249, 58.908367
2824.820, 300.803417, 58.756549
30734.587, 300.884207, 58.833002
15382.517, 301.014421, 58.948410
9239.369, 300.986165, 58.924676
2766.989, 300.962807, 58.902654
42611.219, 301.059063, 58.992871
3219.374, 300.788276, 58.745777
7136.815, 300.819515, 58.774616
5576.087, 300.846088, 58.799763
16524.486, 301.040668, 58.975305
2408.196, 300.849333, 58.803005
12728.935, 300.773633, 58.737900
13430.008, 300.754171, 58.721372
42530.943, 300.818743, 58.782531
7530.154, 300.847267, 58.806321
14755.586, 300.899736, 58.853967
2411.624, 300.782517, 58.746938
2805.715, 300.768447, 58.735521
14390.205, 300.855356, 58.816566
32813.851, 300.760063, 58.733910
