# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
31173.548, 301.216338, 58.894196
51171.797, 301.360130, 59.023400
9094.732, 301.023630, 58.720612
20582.881, 301.373429, 59.037052
36036.538, 301.049109, 58.749080
15472.856, 301.125283, 58.816459
3435.227, 301.160717, 58.846694
7389.451, 301.206497, 58.888220
29619.528, 300.995472, 58.701451
26245.979, 301.260590, 58.940516
2145.959, 301.147734, 58.838582
4356.528, 301.086137, 58.784182
46669.428, 301.087055, 58.788925
10854.982, 301.095164, 58.796445
25383.028, 300.986368, 58.698536
13771.764, 301.008637, 58.718497
12131.511, 301.067300, 58.772320
9070.893, 301.216688, 58.906845
233901.981, 301.362236, 59.042450
8684.173, 301.100532, 58.803843
11710.860, 301.251840, 58.940625
34879.475, 301.091578, 58.800259
41378.173, 301.076824, 58.786849
3405.700, 301.116220, 58.819991
3441.246, 301.127923, 58.831665
8106.122, 301.240392, 58.932795
16358.691, 300.993186, 58.712098
6784.394, 301.043432, 58.756276
9168.089, 301.349958, 59.031801
93216.432, 301.110816, 58.823879
9878.833, 301.161012, 58.864535
17783.372, 301.327521, 59.016120
16874.113, 301.275941, 58.971174
9878.225, 301.203633, 58.907292
445131.884, 301.207182, 58.921199
18552.602, 301.279873, 58.978659
21737.637, 301.079114, 58.798795
5143.923, 301.007577, 58.734762
22722.070, 301.292715, 58.993187
21749.966, 301.264350, 58.969076
19110.794, 301.013720, 58.744722
895966.800, 301.099925, 58.834527
65255.651, 301.242399, 58.953873
22111.844, 301.052605, 58.785956
78714.719, 300.992714, 58.737521
3440.655, 300.987733, 58.727411
16389.861, 300.990146, 58.732403
61836.678, 301.074830, 58.813256
2117.146, 301.085850, 58.817369
6511.995, 301.241723, 58.959970
20808.178, 300.958375, 58.706327
6414.914, 301.092674, 58.826527
2164.015, 301.140196, 58.871024
2181.886, 301.174688, 58.902698
2605.077, 301.361756, 59.069905
62065.234, 301.036298, 58.786382
30922.287, 301.234732, 58.961202
76722.704, 301.336993, 59.053389
5581.103, 301.087507, 58.827904
5696.752, 301.349782, 59.063352
15458.796, 301.009713, 58.760508
6851.553, 301.100480, 58.841489
13768.344, 301.116040, 58.859253
6381.352, 301.165875, 58.903295
8141.129, 300.980495, 58.738115
7332.805, 301.046140, 58.796892
16428.514, 301.141657, 58.884116
6024.180, 301.110763, 58.855353
23701.502, 301.055622, 58.808149
3410.021, 301.047336, 58.800711
11513.877, 300.990344, 58.751994
4835.364, 301.151803, 58.896694
4401.374, 301.116965, 58.866321
6003.654, 301.130637, 58.878007
7308.863, 301.135585, 58.882896
58146.140, 301.055670, 58.817536
3835.989, 301.078523, 58.834414
26608.478, 301.177116, 58.926737
8623.333, 301.294428, 59.030457
36995.888, 301.169716, 58.922170
7251.408, 300.940914, 58.715235
4713.480, 300.993947, 58.763028
3854.612, 301.018694, 58.785248
69623.991, 301.294335, 59.039116
44020.068, 300.974154, 58.748964
9129.902, 301.271716, 59.014175
24881.670, 301.085427, 58.849450
24611.062, 301.100108, 58.864016
48395.408, 300.958148, 58.737628
12466.494, 301.008281, 58.785988
3044.143, 301.094745, 58.862215
2118.011, 301.194684, 58.953454
5613.770, 301.002415, 58.781567
48617.325, 301.182117, 58.947911
4300.641, 301.061829, 58.836541
3874.598, 301.047249, 58.825211
2564.124, 300.936377, 58.725137
11654.565, 301.282608, 59.038234
5679.990, 301.206155, 58.970366
3458.692, 301.041297, 58.822544
27551.085, 301.011227, 58.798522
29228.303, 301.111707, 58.889060
33869.047, 301.134893, 58.911660
5590.698, 300.925717, 58.720065
43564.449, 300.981079, 58.774960
3888.100, 301.161163, 58.933857
98608.631, 301.202261, 58.976304
57422.078, 300.929069, 58.730900
5156.847, 300.991600, 58.783863
37745.042, 300.948603, 58.752362
2616.725, 301.125540, 58.906197
32385.804, 301.056318, 58.849392
48602.597, 301.209740, 58.986532
14299.388, 301.249554, 59.020428
38348.624, 301.253379, 59.025318
58697.683, 301.166698, 58.949601
3017.141, 301.269674, 59.039144
7225.761, 301.003517, 58.801938
20301.029, 301.135292, 58.921400
2954.476, 300.914621, 58.722183
5984.032, 301.126150, 58.913579
15732.132, 300.982091, 58.785774
65334.826, 301.170618, 58.958947
160674.082, 300.902611, 58.724637
49186.354, 301.012988, 58.820090
25568.687, 301.065347, 58.864858
26024.209, 300.927259, 58.740854
10764.430, 301.117435, 58.911236
55271.130, 301.152962, 58.947821
2476.896, 300.919626, 58.735916
21456.996, 301.108112, 58.910503
14640.057, 300.940807, 58.759345
3025.470, 300.919791, 58.739849
24976.099, 301.088050, 58.894909
12115.921, 301.246482, 59.036694
4717.616, 300.972519, 58.792558
16323.109, 301.293380, 59.082558
8961.418, 300.938883, 58.764029
11940.391, 300.944792, 58.769642
7338.415, 301.265199, 59.057939
10694.755, 300.971710, 58.796923
7362.828, 301.030324, 58.850021
14716.942, 300.985776, 58.811577
12407.308, 300.944036, 58.774361
51816.846, 301.109943, 58.926770
40824.063, 300.888098, 58.726549
4751.407, 301.011862, 58.835454
2998.424, 300.987096, 58.815724
117659.155, 301.068694, 58.896732
7263.213, 300.920125, 58.757675
33473.565, 301.044940, 58.872915
2103.865, 301.259817, 59.062449
22470.161, 301.285097, 59.086877
71981.356, 300.943520, 58.787694
27924.834, 300.940278, 58.780329
8931.312, 300.895670, 58.737957
53015.343, 300.905308, 58.751936
2124.258, 300.953694, 58.792319
2552.837, 301.055615, 58.884876
78534.763, 300.895782, 58.745800
14206.906, 300.974552, 58.814415
51895.327, 301.104671, 58.934093
30491.994, 301.112741, 58.940758
38374.946, 300.996658, 58.839661
31651.380, 301.081246, 58.912852
65115.433, 301.167315, 58.994491
68215.732, 300.882151, 58.740628
10756.145, 300.991644, 58.835200
27407.300, 301.075877, 58.917008
4314.219, 300.951096, 58.801779
65117.929, 301.015539, 58.865054
9849.517, 300.951438, 58.805351
2571.629, 300.888503, 58.749012
8975.321, 301.106321, 58.948055
164324.388, 301.137891, 58.982238
94734.763, 300.885729, 58.754772
10263.435, 300.865590, 58.733325
11958.812, 300.984430, 58.842059
3403.998, 301.034302, 58.885447
20660.972, 301.240539, 59.073018
389249.119, 300.858743, 58.741329
3004.786, 300.871086, 58.740843
49467.785, 300.970085, 58.834892
5980.231, 301.048206, 58.902905
139035.470, 301.026813, 58.890560
11187.137, 300.905404, 58.776572
19909.110, 301.189245, 59.032206
4316.759, 300.955315, 58.821217
9542.218, 301.067455, 58.923086
3880.087, 301.049257, 58.907424
3428.595, 301.182710, 59.027182
9814.770, 301.013583, 58.877295
7844.800, 300.882668, 58.760405
28742.395, 300.950064, 58.823217
34431.519, 300.955533, 58.828002
61386.270, 301.000243, 58.871653
9367.452, 300.911999, 58.787221
3490.709, 300.898342, 58.775352
3431.609, 300.933205, 58.808066
3826.696, 301.069573, 58.931223
24763.551, 301.141408, 58.998261
4722.302, 301.013514, 58.881495
12154.004, 301.222065, 59.069398
11219.829, 301.097541, 58.960399
3864.794, 300.913198, 58.793446
2604.423, 300.865894, 58.751224
3026.972, 300.890477, 58.774468
9377.982, 300.899439, 58.783887
23299.554, 300.959648, 58.840455
3413.971, 301.199349, 59.054754
20171.968, 300.952915, 58.837330
3810.660, 300.843239, 58.739707
3898.126, 300.844618, 58.742007
59704.635, 301.202054, 59.068632
128271.901, 300.862296, 58.766278
22167.655, 300.851058, 58.753089
27808.724, 301.064915, 58.947410
3855.895, 300.879430, 58.778121
10232.565, 300.988104, 58.877504
140008.959, 301.023075, 58.914319
7665.687, 300.951141, 58.844399
19734.783, 301.105765, 58.985162
10287.974, 300.923072, 58.820179
33949.013, 301.111953, 58.995070
50092.422, 300.835551, 58.749621
4294.518, 300.843837, 58.752124
10683.004, 300.849203, 58.758061
30653.740, 301.117914, 59.002593
3810.311, 300.892294, 58.798341
43562.792, 301.046597, 58.942873
17017.713, 300.925606, 58.834627
117373.082, 301.131921, 59.022168
77344.460, 300.914782, 58.830306
56081.549, 300.961271, 58.869213
64495.078, 300.983251, 58.889189
3025.637, 300.880863, 58.793429
2132.780, 301.002242, 58.903189
