# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
65618.193, 301.035336, 58.690599
53289.132, 301.147315, 58.795103
24189.287, 301.179120, 58.822487
109790.261, 300.986932, 58.654978
4695.609, 301.201561, 58.842150
14552.063, 301.234496, 58.872581
85594.820, 301.278506, 58.915496
51361.238, 301.326719, 58.958712
9491.293, 301.186789, 58.831822
35601.352, 301.126584, 58.780473
11863.435, 301.333206, 58.965137
7532.584, 301.299383, 58.935221
87676.559, 301.087655, 58.754114
20875.706, 301.082788, 58.744380
4392.713, 301.239231, 58.883508
11529.196, 300.991802, 58.662884
14489.537, 301.024819, 58.693110
31291.452, 301.169983, 58.824832
5461.438, 301.020378, 58.688034
41609.188, 301.058965, 58.727903
19368.408, 301.251329, 58.898826
28009.229, 301.195246, 58.850960
57139.937, 301.307379, 58.952973
25337.628, 301.347744, 58.987742
11205.953, 301.047251, 58.718067
5490.515, 301.185064, 58.844414
93607.038, 301.273432, 58.932181
2108.871, 301.122896, 58.788455
7546.314, 301.169598, 58.831624
16969.418, 300.966508, 58.649568
2114.750, 301.065866, 58.738147
53692.268, 301.135743, 58.808385
8652.167, 301.124578, 58.792677
12081.569, 301.146764, 58.813804
19510.513, 300.982022, 58.667795
66801.897, 301.202463, 58.872111
4157.153, 301.162483, 58.831952
29033.685, 301.180577, 58.850913
2866.647, 301.003033, 58.689737
27794.744, 301.057214, 58.741877
11678.462, 301.288228, 58.948289
9860.658, 301.022692, 58.710682
28921.522, 301.109098, 58.790379
31114.493, 301.025885, 58.719299
3247.507, 301.262052, 58.925652
2966.598, 300.993185, 58.685001
13753.470, 301.040454, 58.730312
19761.770, 301.318561, 58.981664
10066.192, 300.965492, 58.663845
46963.043, 301.217550, 58.893826
7121.909, 301.302533, 58.966334
13670.616, 301.158025, 58.840135
12923.522, 301.187718, 58.865045
5438.672, 301.173114, 58.853025
11321.507, 301.207328, 58.888225
38434.123, 301.048985, 58.749190
14195.996, 301.126016, 58.816822
21245.046, 301.087105, 58.783730
3455.365, 301.290875, 58.964492
26225.577, 301.261445, 58.940906
41225.688, 301.087872, 58.789077
5443.350, 300.955677, 58.667111
5897.319, 300.965795, 58.675956
4598.315, 300.985632, 58.694340
21396.750, 300.986802, 58.698247
3314.461, 301.077599, 58.777224
73818.883, 301.322256, 59.001793
7639.171, 300.942412, 58.658081
4932.999, 301.032095, 58.739009
22142.844, 301.101076, 58.803937
3728.363, 301.007073, 58.717765
23159.878, 301.251858, 58.940506
4998.241, 301.011115, 58.723143
3441.537, 301.216227, 58.907129
