# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
147418.471, 301.360314, 59.042754
69900.769, 301.110730, 58.824744
20378.050, 300.971003, 58.697163
14045.703, 301.204083, 58.906973
9177.024, 301.327782, 59.016142
4310.649, 301.108110, 58.820190
461468.990, 301.207000, 58.921025
17382.275, 301.275911, 58.972272
2556.681, 301.376624, 59.059763
4669.653, 300.975439, 58.702783
4656.463, 300.979064, 58.707069
7975.428, 301.048344, 58.769830
7701.971, 301.279774, 58.979197
24815.759, 301.293054, 58.993329
9157.308, 301.084548, 58.807558
975152.421, 301.099694, 58.834574
21957.789, 301.264488, 58.968870
2101.734, 301.023996, 58.751779
3825.697, 300.994904, 58.727513
63099.186, 301.242573, 58.953774
8408.043, 301.091688, 58.819430
96045.175, 300.991620, 58.736657
2143.645, 301.114213, 58.842386
12196.903, 301.141692, 58.871257
12301.857, 300.955384, 58.702994
27964.750, 300.958527, 58.706449
8445.093, 301.053989, 58.792765
9994.347, 301.080289, 58.815828
29288.339, 301.235019, 58.960824
35928.175, 301.038798, 58.785364
23538.108, 301.058142, 58.802511
17885.349, 301.349928, 59.063122
8450.486, 301.152667, 58.887597
9636.737, 301.004034, 58.757247
2079.886, 301.226149, 58.954347
8527.762, 301.166309, 58.903259
15685.277, 301.116330, 58.859345
14859.740, 301.142179, 58.883801
7098.552, 301.008417, 58.762341
22928.791, 301.055325, 58.807695
2525.686, 300.963980, 58.723329
14821.342, 301.031332, 58.788310
13961.990, 301.116882, 58.866021
12715.718, 301.130443, 58.877670
7086.348, 300.961180, 58.725654
11425.409, 301.078215, 58.833726
4248.497, 301.304868, 59.034923
2997.534, 300.988305, 58.751401
54590.073, 301.055781, 58.817457
27629.390, 301.178055, 58.926827
5632.598, 301.294362, 59.029807
6363.046, 300.940798, 58.713899
14355.036, 300.992709, 58.762474
9685.284, 301.079075, 58.839536
52959.377, 300.974194, 58.749746
75439.582, 301.316107, 59.057023
4322.143, 301.271905, 59.014371
7689.904, 301.085683, 58.849681
27295.362, 301.099887, 58.864028
84491.798, 301.292347, 59.038967
40705.949, 300.958333, 58.737666
27882.668, 301.009357, 58.785470
16381.534, 301.069278, 58.839376
2921.383, 300.942691, 58.728066
7148.186, 301.061429, 58.835996
5869.271, 300.931433, 58.718613
2124.826, 300.974708, 58.757673
44721.911, 301.181950, 58.947885
5670.190, 301.330494, 59.077935
10977.364, 301.207430, 58.970595
5440.668, 300.976766, 58.763881
26321.731, 301.011763, 58.798072
7141.332, 301.036466, 58.818341
23057.884, 300.982196, 58.773242
20061.950, 301.111778, 58.888814
4656.323, 300.995650, 58.783352
29417.815, 301.135144, 58.911545
105425.628, 301.202439, 58.976195
40411.640, 301.148195, 58.925959
3366.839, 300.921624, 58.719017
49921.900, 300.928994, 58.730864
