# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
42501.109, 300.996070, 58.764187
28472.961, 301.025285, 58.788388
66799.199, 301.054521, 58.817406
11583.491, 300.958670, 58.727483
7285.574, 301.138343, 58.889660
34554.564, 301.176646, 58.926484
2930.812, 301.004603, 58.770492
66000.659, 300.973642, 58.748342
23897.520, 301.210175, 58.958894
8877.358, 301.328574, 59.063045
2917.506, 301.220242, 58.967486
32009.659, 301.074590, 58.839843
21783.078, 301.083808, 58.849384
113622.893, 301.291218, 59.038925
44760.167, 300.958277, 58.737344
30873.008, 301.099248, 58.863732
2395.328, 301.317219, 59.057013
6387.900, 300.994860, 58.770176
12819.742, 301.022001, 58.795189
6755.829, 301.197110, 58.952096
2413.753, 300.941001, 58.721261
21398.400, 301.009675, 58.785484
5382.866, 301.032971, 58.807122
20398.744, 301.061738, 58.836471
2392.306, 301.156743, 58.919081
3397.260, 301.312130, 59.059295
3940.080, 301.144427, 58.910393
2928.213, 300.942446, 58.728593
2939.837, 301.167634, 58.932006
52179.733, 301.181134, 58.948039
2957.258, 301.266199, 59.021029
2904.742, 301.188463, 58.953052
3900.348, 300.964322, 58.752516
43873.184, 301.010328, 58.796905
16045.505, 301.325389, 59.079318
5340.001, 301.060372, 58.841999
33683.488, 300.980571, 58.773180
18413.995, 301.110403, 58.888725
39226.319, 301.134541, 58.911636
25129.500, 301.034620, 58.822047
115888.363, 301.202263, 58.976370
70228.573, 300.928760, 58.730914
2931.745, 300.954861, 58.751482
2434.862, 301.281902, 59.045868
4841.246, 301.098996, 58.883516
74457.601, 301.167082, 58.949351
36388.497, 301.210049, 58.987059
19909.053, 300.978102, 58.777514
43151.536, 301.253099, 59.025485
34423.757, 301.054638, 58.849929
5832.844, 301.067697, 58.858226
7804.622, 300.967907, 58.768888
8191.996, 301.225262, 59.001214
3390.270, 301.315215, 59.080076
2406.211, 300.937477, 58.741707
2934.676, 300.918997, 58.725710
33022.610, 300.983653, 58.787634
6357.351, 301.135054, 58.921281
84915.284, 301.170895, 58.959064
13541.962, 300.929940, 58.740409
20331.140, 300.944075, 58.753121
2467.477, 301.033554, 58.833829
12624.571, 301.118006, 58.911248
4913.050, 301.055360, 58.854204
24404.290, 301.064474, 58.864572
12081.024, 300.998176, 58.805158
2924.132, 301.093942, 58.889826
43202.516, 301.012084, 58.820518
79858.153, 301.151916, 58.948029
15003.482, 300.930619, 58.745362
17015.125, 300.941573, 58.759630
10150.914, 300.935244, 58.753408
4864.267, 300.992705, 58.805074
44329.357, 301.089040, 58.894967
18544.669, 301.108087, 58.910711
20941.674, 301.246696, 59.036032
5862.822, 301.023017, 58.833823
18261.532, 301.293000, 59.077138
12780.123, 300.904615, 58.730261
9255.485, 300.951518, 58.772475
13628.179, 300.967222, 58.786659
9721.161, 300.979950, 58.799167
14165.198, 301.293979, 59.082657
13122.946, 300.942733, 58.769682
5837.600, 301.009140, 58.827417
3446.090, 300.904851, 58.733914
15665.511, 301.014116, 58.835384
10190.729, 300.937289, 58.766128
3408.170, 300.958009, 58.783438
7270.748, 300.968653, 58.794502
70337.885, 301.109930, 58.926712
9270.813, 300.985597, 58.812378
6290.958, 301.034014, 58.855304
3406.590, 301.054989, 58.873696
4895.690, 300.914211, 58.747215
2456.196, 301.072632, 58.891008
3370.824, 300.940908, 58.773421
3938.450, 300.930762, 58.764690
150101.629, 301.068232, 58.896449
40195.406, 301.045991, 58.872726
6330.185, 301.117744, 58.935131
6849.757, 301.000819, 58.830415
43028.333, 301.125328, 58.945756
13737.726, 301.285199, 59.086737
11760.907, 301.254746, 59.061279
8296.247, 301.019684, 58.852115
12134.437, 301.081305, 58.908063
3392.382, 300.920986, 58.761773
13234.139, 300.939751, 58.780174
68953.375, 300.905239, 58.752339
28059.318, 300.973384, 58.813783
3391.102, 301.131771, 58.952813
101942.701, 300.894455, 58.745399
63128.914, 300.943371, 58.787721
2943.189, 301.072545, 58.901450
75993.796, 301.105008, 58.934895
33300.031, 301.112538, 58.940787
6881.170, 301.181145, 58.999414
3866.801, 300.890274, 58.738466
3907.694, 300.978139, 58.817732
7855.885, 301.261848, 59.073399
2462.741, 301.141043, 58.965042
16464.863, 301.011983, 58.851973
86609.824, 301.167281, 58.994365
3406.135, 301.054215, 58.889352
9189.675, 301.017399, 58.858086
5814.035, 301.033209, 58.872414
5958.621, 301.279229, 59.091993
4919.897, 301.289526, 59.101074
65480.747, 300.991817, 58.839041
28101.709, 301.046399, 58.886506
5446.683, 300.948305, 58.796571
47052.652, 300.880671, 58.741621
41161.881, 301.075266, 58.917268
13119.864, 301.117231, 58.952885
3400.932, 301.220846, 59.044363
77022.841, 301.015927, 58.864892
11561.602, 301.282418, 59.102040
2930.969, 301.061307, 58.902616
5362.272, 300.877627, 58.738042
6298.740, 300.968981, 58.820621
3373.760, 301.265238, 59.087131
11329.475, 301.107448, 58.948301
3958.148, 300.900444, 58.761670
8264.943, 301.024014, 58.874164
12209.672, 301.051921, 58.900330
169571.788, 301.137799, 58.982186
99135.652, 300.885928, 58.753989
6259.067, 301.044037, 58.893366
17425.267, 300.932535, 58.794738
18995.063, 301.033843, 58.885184
2926.588, 300.961111, 58.818757
14603.988, 300.979165, 58.836443
39315.143, 301.239918, 59.073373
4910.795, 301.094690, 58.944199
61726.879, 300.969093, 58.834536
13584.493, 301.067315, 58.922222
2985.250, 301.228148, 59.063060
180230.959, 301.026464, 58.890563
5326.189, 301.106188, 58.956686
13204.626, 301.189299, 59.032259
180827.233, 300.860376, 58.741977
29111.755, 300.946608, 58.817881
17878.064, 301.015637, 58.877444
78746.471, 301.000620, 58.871634
32043.122, 300.949810, 58.823319
5943.545, 301.001256, 58.866954
14577.086, 300.916852, 58.791277
3431.201, 301.055745, 58.917014
2928.467, 301.156741, 59.007275
9343.059, 300.881813, 58.760208
17054.533, 300.897464, 58.775063
25857.326, 300.954676, 58.828350
8745.808, 301.088502, 58.948976
4893.570, 300.933470, 58.808368
3393.096, 301.013986, 58.881242
3868.621, 301.160628, 59.013347
7754.512, 301.061569, 58.925263
12128.407, 300.907895, 58.788108
24392.728, 301.140855, 58.999168
4874.919, 301.258440, 59.103026
12135.479, 300.987338, 58.863014
4351.964, 301.096226, 58.959445
8756.096, 300.860616, 58.748425
11191.261, 301.069473, 58.937932
4828.193, 300.898162, 58.783414
21986.616, 300.959484, 58.840440
