# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
52877.689, 301.055734, 58.817691
32291.485, 301.178387, 58.926010
11569.285, 301.023108, 58.787174
2401.632, 301.020435, 58.784483
2378.236, 300.958018, 58.728705
52701.188, 300.973079, 58.749028
3160.707, 301.207742, 58.956634
22484.916, 301.099724, 58.863919
71656.845, 301.294127, 59.039191
2418.005, 301.085504, 58.849114
43509.583, 300.958860, 58.738208
9723.538, 301.020429, 58.793047
19828.257, 301.009202, 58.786073
44614.786, 301.181482, 58.947956
3844.684, 301.033078, 58.815115
3966.945, 301.206573, 58.970551
17879.792, 301.011451, 58.797880
4379.414, 300.948918, 58.740998
6823.411, 301.111758, 58.889360
25419.794, 301.134907, 58.911669
33691.315, 301.031655, 58.820173
103321.037, 301.202206, 58.976307
5916.326, 300.981333, 58.773427
61337.048, 300.928986, 58.730832
61107.481, 301.167156, 58.949559
33286.542, 301.253173, 59.025452
12039.873, 301.055923, 58.849124
23257.306, 300.947735, 58.752449
35852.368, 300.981374, 58.785817
11253.598, 301.207769, 58.986828
2426.556, 300.976805, 58.779473
66989.820, 301.170791, 58.958948
26009.688, 301.012153, 58.819791
11687.598, 301.065237, 58.865240
53169.435, 301.152957, 58.947892
9691.467, 300.926308, 58.742015
13626.782, 301.108717, 58.910410
2870.497, 300.905324, 58.726935
4774.971, 300.940621, 58.759755
22127.340, 301.245617, 59.034872
16197.981, 301.088376, 58.894797
8022.864, 301.291038, 59.075113
6786.097, 300.902299, 58.729878
11617.812, 300.986917, 58.811700
11535.415, 300.971972, 58.798925
56556.509, 301.109714, 58.926793
3850.803, 300.987368, 58.815694
2389.137, 300.996909, 58.824604
38126.763, 301.045608, 58.872563
122141.173, 301.068604, 58.896563
36618.733, 301.123635, 58.943765
7917.957, 301.284821, 59.087047
11734.334, 300.940098, 58.780204
59429.441, 300.905519, 58.752323
86937.799, 300.896410, 58.745938
3897.669, 300.979416, 58.816554
61290.148, 300.942924, 58.787811
49245.163, 301.104934, 58.934127
5846.412, 300.974276, 58.814348
6850.964, 301.112374, 58.940621
69401.875, 301.167380, 58.994577
22253.923, 300.994348, 58.840562
2873.883, 300.970500, 58.818386
29408.487, 300.880962, 58.741731
64876.590, 301.015617, 58.865159
21121.598, 301.075507, 58.917237
3349.518, 300.928054, 58.784167
8790.838, 301.107032, 58.947931
73853.606, 300.886611, 58.754605
2965.740, 300.895024, 58.756701
157279.394, 301.137707, 58.982261
6749.156, 300.870550, 58.738803
15365.472, 301.240240, 59.073228
3371.998, 300.915533, 58.780814
41566.163, 300.969919, 58.835018
138330.882, 301.026614, 58.890641
278298.355, 300.859849, 58.741592
4448.437, 301.188889, 59.032341
19732.586, 300.901374, 58.776784
7218.969, 300.881846, 58.760083
54287.730, 301.000156, 58.871919
18584.945, 300.955388, 58.828346
4326.790, 300.949912, 58.823019
15653.204, 301.140606, 58.998754
76169.337, 300.956737, 58.842614
15490.519, 300.952373, 58.837387
7700.119, 300.851653, 58.747659
3930.097, 300.915327, 58.805695
58792.527, 301.202488, 59.068809
18226.425, 300.899958, 58.795113
122070.689, 300.862634, 58.766150
6789.907, 300.887020, 58.783072
2405.007, 300.935828, 58.829603
155370.497, 301.023270, 58.914409
17995.022, 301.064486, 58.947269
9738.386, 301.105836, 58.984554
27563.757, 301.112324, 58.994980
4453.383, 301.238866, 59.109875
36543.181, 301.046811, 58.942930
114547.531, 301.132283, 59.021563
3859.735, 300.916741, 58.823960
66890.349, 300.983445, 58.889282
10557.455, 300.837991, 58.755733
7265.300, 300.961209, 58.867273
55244.040, 301.119648, 59.012844
59312.691, 300.916764, 58.830891
4326.883, 300.849667, 58.768005
8317.475, 300.989380, 58.895736
5757.682, 300.904782, 58.824952
101840.589, 300.935408, 58.858403
13622.562, 300.855020, 58.781952
11493.558, 300.906393, 58.829424
17198.420, 301.141538, 59.043491
6761.523, 300.909059, 58.832944
31375.352, 301.100990, 59.008666
49297.497, 301.193791, 59.092359
500488.218, 300.819661, 58.765625
2916.747, 300.976207, 58.896549
18548.113, 301.074415, 58.986833
7250.847, 300.832765, 58.768516
90968.522, 300.837440, 58.779498
34865.232, 300.901815, 58.835252
2951.333, 301.063319, 58.978665
3382.717, 300.891670, 58.829019
17710.025, 300.976110, 58.906817
29548.655, 301.138730, 59.054268
9152.421, 300.835969, 58.784711
15578.444, 301.014907, 58.948263
4872.430, 300.827762, 58.778204
42479.164, 300.922945, 58.867434
27856.196, 300.968772, 58.908360
27773.352, 300.883898, 58.832702
3396.810, 300.858649, 58.808245
38387.082, 301.059251, 58.992852
5819.618, 300.985114, 58.924825
2934.824, 300.838824, 58.795441
35069.900, 301.160409, 59.087545
40756.267, 300.818204, 58.782435
2433.663, 300.898885, 58.854465
6291.057, 300.801064, 58.766987
12055.318, 300.827578, 58.792802
10139.310, 300.876537, 58.837687
7262.581, 300.890973, 58.851593
31408.181, 300.980587, 58.934083
4890.638, 300.932430, 58.889221
32133.961, 301.131247, 59.070427
24677.376, 301.144503, 59.081859
79490.395, 301.022782, 58.976074
14116.676, 300.802788, 58.774654
18271.307, 301.090376, 59.035377
16332.887, 300.837273, 58.807019
2943.691, 300.817134, 58.787714
42183.584, 300.823622, 58.797809
4850.538, 300.843902, 58.814351
7744.346, 300.804707, 58.779727
11613.578, 300.816024, 58.791221
29058.098, 301.077227, 59.029034
12994.173, 301.071878, 59.024045
43340.138, 300.788546, 58.770917
7828.287, 301.110320, 59.058932
22992.347, 300.974576, 58.939934
53168.226, 300.846935, 58.827518
7266.359, 300.915150, 58.887887
8148.484, 300.828861, 58.810165
3902.163, 300.931258, 58.902835
2934.629, 300.961289, 58.930401
7854.188, 301.182104, 59.129258
87076.808, 301.020144, 58.991813
89860.204, 300.961320, 58.941437
17412.961, 300.927000, 58.906958
23439.873, 301.001990, 58.974904
8233.246, 300.891309, 58.876451
88073.379, 300.857157, 58.853331
81708.411, 300.773921, 58.776624
4788.781, 300.832618, 58.826763
16068.869, 301.093413, 59.065059
24707.305, 301.144021, 59.110637
5326.256, 300.922896, 58.913460
204822.927, 301.016970, 59.006888
39636.875, 301.112162, 59.086975
17875.938, 300.888696, 58.887098
2957.654, 300.778842, 58.786287
20475.656, 300.785711, 58.796283
38864.858, 301.022080, 59.016834
4863.824, 300.801616, 58.815929
5860.321, 300.977004, 58.975145
35678.449, 300.804278, 58.822458
2416.383, 300.853886, 58.863675
12241.241, 301.031687, 59.025611
39488.503, 300.766372, 58.789796
3457.045, 300.834893, 58.847272
5378.368, 300.859415, 58.870487
2444.064, 300.871104, 58.880819
3386.963, 300.820146, 58.835550
49193.119, 301.131703, 59.119024
31149.759, 300.902575, 58.913412
30837.095, 300.960559, 58.965406
14581.640, 300.754644, 58.778473
58569.231, 300.743701, 58.776552
5441.156, 300.859555, 58.875958
8244.964, 300.779254, 58.805080
35243.078, 301.092218, 59.089111
40883.871, 300.809519, 58.837393
2457.312, 300.878840, 58.896551
265726.268, 300.899427, 58.922807
52300.413, 300.773866, 58.810975
2947.615, 300.875166, 58.902239
26543.323, 300.958652, 58.979367
6207.669, 300.862252, 58.895473
51237.019, 300.744435, 58.792977
58017.769, 300.832164, 58.873909
19833.940, 300.842957, 58.884463
51224.568, 300.953925, 58.985653
28939.981, 301.042348, 59.065649
2872.011, 300.797367, 58.844295
8279.950, 300.836089, 58.881332
2423.216, 300.868022, 58.913800
64236.551, 301.017972, 59.053312
4397.483, 300.844037, 58.894168
35885.420, 301.053161, 59.086067
11157.931, 300.740655, 58.806790
16024.988, 300.886432, 58.939413
21832.181, 300.717922, 58.789872
15595.836, 300.761144, 58.830036
58941.881, 300.830765, 58.896104
56176.995, 300.926243, 58.984915
4826.170, 300.741665, 58.814961
2943.133, 300.771405, 58.842100
7826.271, 300.856256, 58.919565
30049.336, 300.948068, 59.005372
5904.979, 301.048199, 59.093352
2467.399, 300.742338, 58.818443
75357.174, 300.845516, 58.918128
10272.186, 300.813290, 58.885812
5777.011, 300.708907, 58.792825
5304.168, 300.794408, 58.871465
32018.847, 301.075303, 59.129143
5793.438, 300.728594, 58.814409
47519.674, 300.914432, 58.987375
3965.946, 300.733413, 58.821029
28508.514, 300.769078, 58.859118
27491.179, 300.959021, 59.030352
9161.567, 300.723211, 58.816165
3410.396, 300.739490, 58.834280
3885.077, 300.773942, 58.866407
2376.315, 300.691467, 58.791976
118963.695, 300.713947, 58.822280
29822.068, 300.867711, 58.957136
42190.431, 301.010717, 59.087120
85703.159, 300.993906, 59.075243
2453.284, 300.756467, 58.856096
3371.973, 300.820209, 58.914270
302846.955, 300.955365, 59.045419
6299.937, 300.937719, 59.023806
33627.844, 300.726452, 58.836941
65929.419, 300.871555, 58.969849
5282.907, 300.691899, 58.803597
2440.633, 300.865804, 58.961165
27707.239, 300.767269, 58.876856
8717.405, 300.940665, 59.031537
13580.104, 300.811579, 58.917013
2880.777, 300.816548, 58.920066
15896.196, 300.885708, 58.984219
35930.686, 300.896808, 58.997252
20067.324, 300.891686, 58.992609
6772.751, 300.686055, 58.804657
