# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
410471.159, 301.205742, 58.921304
12851.365, 301.263613, 58.969243
10380.075, 301.291551, 58.993799
62945.264, 301.242226, 58.953999
938659.545, 301.099405, 58.834670
3123.922, 301.027256, 58.757692
8348.091, 301.091915, 58.818384
2214.295, 301.101152, 58.826864
26607.254, 300.990066, 58.731878
92115.152, 300.991951, 58.737573
8934.238, 301.049224, 58.788862
10318.525, 301.362087, 59.070378
82555.281, 301.036822, 58.786011
27557.739, 301.234519, 58.961154
2273.324, 301.017229, 58.763976
16668.752, 301.015460, 58.766683
2763.355, 301.349186, 59.063276
6242.135, 301.042760, 58.791037
14710.229, 301.142228, 58.883671
2654.823, 301.164769, 58.903287
18309.199, 301.055023, 58.807675
2222.365, 301.114859, 58.859422
12864.316, 301.116576, 58.865794
3112.814, 301.130678, 58.877625
65947.663, 301.056542, 58.817440
30482.244, 301.177921, 58.926815
2680.038, 301.077478, 58.834562
4389.909, 301.280201, 59.017775
3534.994, 301.292864, 59.030404
47554.155, 300.974225, 58.749066
23663.984, 301.034919, 58.802950
8481.789, 301.007726, 58.778692
13829.322, 301.085942, 58.849127
24667.527, 301.100060, 58.863687
68246.882, 301.293808, 59.039147
2214.812, 301.196675, 58.948637
36275.972, 300.958362, 58.737605
5766.709, 301.204890, 58.957825
8805.665, 300.946136, 58.726686
19022.204, 301.010187, 58.785729
27745.553, 301.063347, 58.836574
47700.653, 301.181635, 58.947972
4369.671, 301.044312, 58.822814
4423.531, 300.936898, 58.725533
14122.772, 300.963638, 58.751116
11173.514, 301.283004, 59.038186
10016.105, 301.319470, 59.070546
25334.414, 301.011792, 58.797751
10213.412, 300.977098, 58.764742
3584.326, 301.206660, 58.970862
20045.458, 301.112154, 58.888437
31794.840, 301.134430, 58.911366
17703.115, 300.981547, 58.773249
102240.685, 301.202158, 58.976353
2701.949, 300.985173, 58.776968
51402.674, 300.929107, 58.730862
30944.859, 301.057535, 58.849397
43653.694, 301.253292, 59.025207
64511.510, 301.167262, 58.949485
36144.678, 301.209017, 58.986501
4923.606, 301.327466, 59.090494
16925.103, 301.135867, 58.921419
2266.503, 300.921914, 58.727676
8856.617, 300.934281, 58.740736
4475.029, 301.002601, 58.801961
13215.006, 300.945044, 58.752391
73360.387, 301.170450, 58.959058
8460.020, 300.981937, 58.786094
4008.622, 301.019223, 58.819633
22650.112, 301.065262, 58.864892
6190.379, 301.117651, 58.910695
32267.361, 301.011381, 58.820044
52040.061, 301.152725, 58.947794
9622.607, 301.026624, 58.834277
23746.767, 301.030593, 58.838726
10556.927, 300.941642, 58.759559
24378.348, 301.107983, 58.910233
8373.819, 300.918071, 58.739949
19745.071, 301.088254, 58.894674
2696.954, 301.246173, 59.036506
10756.655, 301.294142, 59.082997
3950.440, 300.965655, 58.791649
11067.918, 301.012717, 58.835622
57412.618, 301.110130, 58.926760
3512.582, 300.944331, 58.774024
11902.745, 300.986218, 58.812414
2210.304, 300.988150, 58.815870
44849.483, 301.046101, 58.872876
6640.459, 300.992056, 58.822086
2239.828, 300.921897, 58.757711
119198.389, 301.068534, 58.896631
19086.633, 301.284816, 59.086668
26601.809, 300.940500, 58.780087
6644.146, 301.020955, 58.852136
29741.238, 301.113164, 58.940586
85384.604, 300.896171, 58.745818
63947.844, 300.904511, 58.752785
10198.740, 300.960765, 58.801394
59087.097, 300.942441, 58.787954
51723.818, 301.104895, 58.934114
13895.688, 300.975137, 58.814874
27789.690, 300.909959, 58.757897
7982.262, 300.927782, 58.774123
71102.639, 301.167345, 58.994641
27575.888, 300.995696, 58.840309
6203.735, 300.946888, 58.795017
48572.889, 300.881276, 58.741809
9714.247, 300.989294, 58.835590
5710.003, 300.933708, 58.785891
68632.392, 301.015748, 58.864948
3995.959, 300.942949, 58.795744
22892.534, 301.075553, 58.917285
89755.462, 300.888053, 58.754591
14049.942, 300.962056, 58.815407
15082.460, 301.107260, 58.947823
3145.256, 301.192603, 59.024027
156997.142, 301.138015, 58.982168
4815.002, 300.986233, 58.841079
22942.459, 301.033871, 58.885764
5313.910, 300.988678, 58.844386
2689.432, 301.054818, 58.903719
26486.760, 301.240205, 59.072896
2193.906, 300.928748, 58.791966
4918.997, 300.901133, 58.767926
4452.808, 300.906270, 58.772382
4838.064, 300.930924, 58.795624
54933.780, 300.970220, 58.834526
6161.193, 300.896097, 58.766950
142281.515, 301.026904, 58.890685
13984.335, 301.189399, 59.032381
29624.419, 300.899277, 58.775458
40896.588, 300.861301, 58.744305
59676.752, 301.000399, 58.871647
10130.149, 300.881572, 58.760255
3553.101, 300.946368, 58.817734
24261.316, 300.950164, 58.823495
30333.673, 300.953415, 58.828276
47383.748, 301.063060, 58.928950
21126.329, 301.141215, 58.998472
7977.249, 300.979146, 58.852228
3134.027, 301.221813, 59.069297
3100.676, 300.897985, 58.780804
14210.574, 300.959956, 58.839885
9569.791, 301.193345, 59.049720
3501.803, 300.863083, 58.751610
18585.526, 300.952407, 58.837149
3519.754, 300.923970, 58.811560
15811.485, 301.185395, 59.048175
14126.399, 300.898919, 58.795663
63391.482, 301.202095, 59.068593
18941.598, 300.852279, 58.751965
115401.540, 300.862916, 58.766438
4504.902, 301.002348, 58.887613
25042.558, 301.065412, 58.947739
4833.802, 300.909717, 58.805283
143731.183, 301.023036, 58.914149
20255.704, 301.106485, 58.984530
2656.272, 300.875060, 58.775036
2228.924, 300.987557, 58.877331
4487.695, 300.922847, 58.820022
2723.450, 300.947190, 58.841709
3099.268, 300.856522, 58.759836
33059.809, 301.111520, 58.995130
9683.100, 300.994680, 58.889086
18143.044, 300.901901, 58.808528
14463.267, 301.238869, 59.109891
2214.911, 300.990348, 58.885886
