# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
30660.525, 300.967371, 58.696514
50464.733, 301.109724, 58.825705
392622.835, 301.207834, 58.921622
28081.596, 301.264299, 58.968986
2215.348, 301.279344, 58.979182
27307.071, 301.292511, 58.993401
2198.259, 301.119921, 58.839098
916730.306, 301.099648, 58.834719
62665.994, 301.242599, 58.953970
10635.613, 301.002056, 58.741046
8913.494, 301.094801, 58.824467
39697.959, 301.193863, 58.916850
7289.129, 301.034722, 58.770990
13567.971, 300.989709, 58.732072
87104.198, 300.992311, 58.737652
4028.165, 301.081594, 58.814805
16579.400, 300.954416, 58.702380
14484.585, 300.958687, 58.706401
2730.620, 301.241351, 58.959891
2666.988, 301.018758, 58.761381
8018.041, 301.051078, 58.790819
2721.989, 300.981018, 58.728267
3586.383, 301.023766, 58.766736
54011.478, 300.944844, 58.700242
49536.780, 301.035882, 58.786309
2668.243, 301.127843, 58.862263
3183.088, 301.153169, 58.885055
29050.290, 301.234480, 58.961122
3618.027, 301.009766, 58.760716
2727.200, 300.966424, 58.722137
14774.970, 301.141862, 58.883411
3593.934, 300.986555, 58.742504
4001.158, 301.115522, 58.859236
3560.031, 301.110446, 58.855763
16352.988, 300.998042, 58.756270
18983.583, 301.055460, 58.808096
3551.992, 301.118308, 58.866081
3157.886, 301.075050, 58.829713
53091.803, 301.056169, 58.817617
26526.898, 301.178187, 58.926809
2244.444, 300.942278, 58.715447
40232.326, 300.973818, 58.748957
3598.659, 301.272394, 59.014343
2209.601, 300.930368, 58.706627
70687.755, 301.294072, 59.039068
20868.550, 300.986414, 58.761594
29286.564, 301.100236, 58.864548
50461.222, 300.958809, 58.738044
6791.372, 301.009078, 58.785790
14754.138, 301.062601, 58.835615
7339.015, 301.305384, 59.052762
4435.717, 300.924896, 58.712116
3137.691, 301.001594, 58.781936
39343.535, 301.181796, 58.947803
9539.308, 301.283453, 59.038530
2658.353, 301.206951, 58.970338
24651.522, 301.011395, 58.797878
13962.819, 301.111560, 58.888950
30128.624, 301.134944, 58.911867
13570.107, 300.981879, 58.773099
98624.774, 301.202215, 58.976243
59460.135, 300.929369, 58.731000
8465.437, 301.006466, 58.800638
59762.215, 301.167393, 58.949560
36529.128, 301.252992, 59.025508
6385.532, 301.267912, 59.036403
23614.064, 301.136685, 58.921356
26157.192, 301.209249, 58.986925
2709.139, 300.915782, 58.720521
