# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
20372.188, 301.054226, 58.818070
8197.911, 301.175502, 58.927244
39088.640, 300.973866, 58.748975
8096.006, 301.012634, 58.782917
20588.869, 301.085018, 58.849480
6113.025, 301.271501, 59.014478
26227.029, 301.100387, 58.864297
66114.610, 301.293934, 59.039149
37336.214, 300.958046, 58.737453
2554.494, 300.987881, 58.762859
16197.763, 301.009269, 58.785897
8912.854, 301.014368, 58.790392
4736.194, 301.070204, 58.840169
2596.120, 300.949774, 58.732354
6963.536, 301.061967, 58.836373
3045.852, 300.975239, 58.757266
5579.880, 300.925870, 58.713807
38506.281, 301.181569, 58.947744
14252.170, 301.283260, 59.038520
29079.388, 301.012252, 58.797507
11151.440, 301.206451, 58.970301
6434.513, 300.976262, 58.764700
21446.836, 301.111430, 58.888568
30503.005, 301.134712, 58.911709
2991.224, 301.323281, 59.077637
19527.611, 300.981194, 58.773549
93954.929, 301.202208, 58.976363
5034.439, 300.924899, 58.722881
52075.086, 300.929103, 58.731003
2599.413, 301.311490, 59.071713
58178.624, 301.167060, 58.949600
27101.348, 301.209201, 58.987015
39804.459, 301.252825, 59.025384
29060.240, 300.920386, 58.727672
16673.053, 301.056672, 58.849948
19380.817, 301.135867, 58.921506
2149.168, 300.930599, 58.736026
24308.218, 300.945063, 58.752784
11570.519, 300.982357, 58.786288
61376.589, 301.170985, 58.959060
2558.149, 301.031892, 58.831468
24073.384, 301.065545, 58.864933
4681.783, 301.120886, 58.913629
18340.834, 301.014062, 58.818811
51585.239, 301.152835, 58.947774
163806.310, 300.902423, 58.725671
20360.439, 300.991097, 58.800860
3894.558, 300.965268, 58.776931
10313.492, 301.010824, 58.821925
14276.522, 301.108341, 58.910326
17088.231, 300.941310, 58.760090
27011.013, 301.087862, 58.894619
15519.723, 301.247432, 59.036380
6853.056, 300.996930, 58.815456
76563.804, 301.275661, 59.068572
6855.618, 300.945171, 58.769232
10341.450, 301.265366, 59.058134
4862.929, 301.293990, 59.082881
2145.577, 300.889997, 58.722405
13971.914, 300.951832, 58.779877
14184.371, 301.012811, 58.835226
20869.074, 300.985916, 58.812080
54897.750, 301.110213, 58.926919
14112.897, 300.944323, 58.774702
3390.253, 301.062970, 58.880665
83590.159, 300.883323, 58.725478
7640.819, 300.893639, 58.730306
2958.844, 301.116479, 58.931239
22952.189, 301.285802, 59.086646
32378.447, 301.045173, 58.872528
112979.449, 301.068414, 58.896714
4583.893, 301.289973, 59.089401
25332.833, 300.940314, 58.780326
80654.945, 300.895319, 58.745914
45304.079, 300.904591, 58.751993
53268.359, 300.942877, 58.788049
111879.786, 301.107594, 58.936674
18733.684, 300.972982, 58.814766
4708.829, 300.960381, 58.802582
9468.304, 301.238626, 59.052424
2098.958, 301.222085, 59.037799
3063.695, 301.266099, 59.076417
69133.983, 301.167551, 58.994518
8148.138, 300.992167, 58.834948
74510.394, 300.880579, 58.740809
20897.609, 300.995007, 58.840363
9773.714, 301.047359, 58.886932
68905.560, 301.015938, 58.864983
22555.566, 301.075563, 58.917332
8129.126, 300.961690, 58.814424
13589.595, 300.869263, 58.733592
7461.778, 301.032087, 58.878646
9973.259, 301.107086, 58.947962
6022.260, 301.131548, 58.969472
9814.752, 300.986717, 58.840335
2088.718, 301.020678, 58.870237
