# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
16902.365, 346.938398, 17.170177
23456.190, 346.916538, 17.139725
3511.758, 347.121345, 17.408225
5375.940, 347.088054, 17.362362
28793.779, 347.073157, 17.340171
1943.964, 347.141922, 17.432027
5801.877, 347.100461, 17.376451
4627.945, 347.016069, 17.266160
5468.492, 347.111096, 17.388301
5490.900, 347.095948, 17.368066
4968.854, 347.064112, 17.326266
55807.070, 347.011898, 17.254769
34922.583, 347.148098, 17.430437
2011.871, 347.093313, 17.361874
46107.484, 347.121205, 17.392390
98333.713, 347.103330, 17.364917
84261.654, 347.072234, 17.323161
2348.270, 347.107617, 17.371320
5018.733, 346.934956, 17.143846
18414.622, 346.915226, 17.116020
1919.150, 346.971650, 17.189465
17698.547, 346.949933, 17.154832
2297.188, 347.046792, 17.281333
41837.538, 346.954880, 17.158474
2697.121, 346.973645, 17.183975
26349.277, 347.012663, 17.231675
277672.265, 346.970125, 17.170155
1939.284, 346.985513, 17.196356
30481.143, 346.933844, 17.123902
4254.165, 347.135705, 17.385505
13040.133, 347.058158, 17.282220
2303.891, 347.020514, 17.233106
3049.228, 347.012988, 17.222919
5804.309, 347.101788, 17.337233
6910.658, 347.017430, 17.224542
7308.346, 347.039656, 17.252663
2695.896, 347.139609, 17.382200
4688.210, 346.967397, 17.156274
3891.019, 347.093068, 17.320127
2331.681, 346.981928, 17.174781
31414.621, 347.038436, 17.245082
4251.977, 346.974787, 17.161892
60782.733, 347.007222, 17.198320
78956.933, 346.986602, 17.169976
152492.058, 347.122976, 17.339550
5423.530, 347.020515, 17.217149
12641.176, 347.083714, 17.297209
5739.821, 347.176612, 17.417512
8470.372, 347.068942, 17.275501
2638.498, 346.997812, 17.178992
2324.322, 347.162760, 17.393702
30359.564, 346.995422, 17.173330
2299.270, 347.127696, 17.344316
2717.469, 347.113464, 17.324771
1949.257, 347.063368, 17.258392
5351.269, 347.154111, 17.373811
54118.052, 347.087229, 17.282518
3463.834, 347.050252, 17.236779
3102.506, 346.970694, 17.132903
3037.568, 346.999732, 17.170402
3098.497, 347.078186, 17.271899
17172.728, 347.030414, 17.207736
3517.196, 347.109301, 17.311693
2637.177, 347.187495, 17.412556
19158.611, 347.156548, 17.368714
6882.581, 346.958195, 17.111969
5038.672, 347.170134, 17.387575
3483.943, 346.991258, 17.154500
1931.360, 346.987367, 17.148515
1877.144, 347.112041, 17.309845
1939.212, 347.114031, 17.311746
3798.965, 347.043900, 17.219635
64908.490, 346.993032, 17.147385
1893.970, 347.144400, 17.347568
8132.730, 347.109793, 17.301738
2300.182, 347.158905, 17.362407
5784.035, 347.101900, 17.286962
3876.636, 347.092198, 17.273620
34422.978, 347.067883, 17.239259
1919.806, 347.162556, 17.360206
9570.351, 347.178388, 17.377871
15304.176, 347.146804, 17.335794
9118.178, 347.187495, 17.388858
6570.839, 347.021737, 17.173049
160559.169, 347.067495, 17.224674
1981.655, 347.023899, 17.175079
22589.391, 347.092272, 17.258898
4199.541, 346.960655, 17.088638
2991.225, 347.167743, 17.358791
29189.406, 346.968046, 17.096168
4253.954, 347.102695, 17.272890
27688.101, 346.995647, 17.131249
2637.943, 347.178460, 17.370090
3068.494, 347.140548, 17.320766
18089.003, 347.218983, 17.413724
18369.348, 347.151358, 17.324703
6180.360, 346.981805, 17.102707
1933.509, 347.043042, 17.181255
3081.337, 347.074604, 17.220839
4595.470, 347.193486, 17.374423
8459.025, 347.096759, 17.248371
4649.293, 347.166937, 17.339044
2729.749, 347.066738, 17.209284
1968.026, 347.135002, 17.297587
1939.954, 347.006531, 17.129969
12344.580, 347.164607, 17.332270
11116.646, 347.049923, 17.181090
6108.682, 347.007813, 17.125077
46103.826, 347.077549, 17.210769
2685.889, 347.042805, 17.169384
8862.763, 347.098021, 17.236471
2320.983, 347.048214, 17.173309
5759.471, 347.192181, 17.358505
1920.878, 347.093456, 17.230037
3834.591, 347.169782, 17.328611
72063.016, 347.126895, 17.268032
3449.646, 347.167757, 17.323662
54762.053, 347.046722, 17.161629
4218.530, 346.993603, 17.094572
4599.884, 347.216471, 17.383401
6534.008, 347.163659, 17.314861
3052.047, 347.007738, 17.111646
5019.199, 347.194478, 17.353925
10833.267, 347.074980, 17.196728
69583.194, 346.998110, 17.092439
5434.318, 347.148047, 17.291406
3427.070, 347.106282, 17.232773
11372.007, 347.070655, 17.184737
8801.729, 347.058116, 17.168057
1962.392, 347.056309, 17.165800
31453.183, 347.021567, 17.118779
3846.280, 347.113452, 17.239424
5367.229, 347.026008, 17.125259
6876.993, 347.230706, 17.388318
99502.965, 347.133269, 17.257553
8787.398, 347.087972, 17.201101
2703.807, 347.161663, 17.296172
66577.440, 347.058333, 17.155313
2327.262, 347.016248, 17.105821
5736.556, 347.008012, 17.092959
1898.781, 347.059605, 17.161952
21215.822, 347.207252, 17.350596
3868.667, 347.190300, 17.329704
74679.932, 347.185818, 17.317579
3423.617, 347.045978, 17.140155
2755.986, 347.170631, 17.302714
1880.730, 347.063556, 17.159804
5049.151, 347.213468, 17.353740
3119.158, 347.014445, 17.093948
12343.430, 347.134330, 17.248020
3050.756, 347.112429, 17.221595
2321.114, 347.087217, 17.188009
250356.123, 347.184017, 17.305345
23377.344, 347.107463, 17.209694
4267.972, 347.062487, 17.152845
1963.170, 347.127048, 17.234852
4241.288, 347.229679, 17.365971
5707.794, 347.149536, 17.262209
48503.583, 347.138452, 17.243929
5014.242, 347.032155, 17.106479
3143.846, 347.210708, 17.338866
3447.414, 347.118070, 17.218171
3046.623, 347.068312, 17.153841
3853.931, 347.023255, 17.091964
1957.571, 347.207043, 17.329673
7673.732, 347.068953, 17.149272
1957.133, 347.002093, 17.062325
42276.546, 347.104059, 17.190542
3444.720, 347.078195, 17.160061
34302.276, 347.089914, 17.171576
3825.570, 347.217126, 17.336783
25211.537, 347.160246, 17.262301
3842.529, 347.065340, 17.139189
2672.390, 347.042713, 17.108964
71248.844, 347.020113, 17.075876
20384.013, 347.116464, 17.203536
3907.251, 347.042171, 17.103135
2708.047, 347.149715, 17.242739
2747.801, 347.224810, 17.339332
2697.009, 347.238276, 17.356676
4306.302, 347.053052, 17.114793
1907.668, 347.073011, 17.140921
1925.597, 347.059825, 17.123274
19178.240, 347.129455, 17.210854
11991.967, 347.096372, 17.168530
12621.984, 347.019614, 17.067568
2663.287, 347.028013, 17.077465
4645.090, 347.171697, 17.262609
5714.875, 347.133918, 17.212769
5339.987, 347.112108, 17.184082
5356.567, 347.069774, 17.128180
23763.999, 347.082031, 17.142042
38080.856, 347.215128, 17.313228
3098.175, 347.116567, 17.188245
58772.765, 347.252675, 17.358657
2328.531, 347.048335, 17.097955
2710.269, 347.257034, 17.368635
28435.708, 347.232612, 17.334851
16295.807, 347.247227, 17.353394
4600.256, 347.219150, 17.317073
8396.759, 347.044330, 17.089079
3475.498, 347.032204, 17.072723
4609.174, 347.106385, 17.169085
3410.871, 347.160364, 17.239033
3106.453, 347.185128, 17.268503
3064.171, 347.104590, 17.163672
4563.840, 347.237631, 17.334368
3417.801, 347.176887, 17.256308
5452.249, 347.252955, 17.351664
4246.994, 347.201246, 17.285006
5726.382, 347.134302, 17.196647
134339.706, 347.104101, 17.152197
2727.900, 347.269348, 17.368260
3837.866, 347.231658, 17.319330
8782.016, 347.021891, 17.045020
4212.209, 347.183414, 17.255915
6196.993, 347.159129, 17.224439
40272.676, 347.097007, 17.138073
2311.445, 347.172846, 17.239821
26027.418, 347.193468, 17.263109
1959.100, 347.078848, 17.115919
69214.187, 347.042519, 17.064479
2267.726, 347.217330, 17.294434
69439.159, 347.090909, 17.125612
3886.113, 347.233873, 17.313923
2322.839, 347.094789, 17.133080
4215.737, 347.140103, 17.190517
9679.285, 347.031603, 17.047782
71635.021, 347.193416, 17.254978
4593.660, 347.180986, 17.240394
4967.175, 347.039374, 17.054165
5013.516, 347.169474, 17.222547
1887.355, 347.206982, 17.270983
12628.207, 347.118844, 17.155851
2398.712, 347.104161, 17.136995
8776.706, 347.145769, 17.189795
3091.248, 347.073651, 17.095850
4189.144, 347.279699, 17.362680
4526.270, 347.254902, 17.329517
2706.326, 347.253203, 17.326849
3096.123, 347.134056, 17.170981
8507.521, 347.083007, 17.101614
1955.799, 347.178414, 17.227835
3450.940, 347.283988, 17.363034
5025.294, 347.171111, 17.216241
3490.443, 347.265955, 17.338163
7358.253, 347.199939, 17.252687
6151.611, 347.157333, 17.195607
2298.555, 347.222612, 17.280947
23658.334, 347.122484, 17.148008
2283.838, 347.190887, 17.238001
2637.322, 347.099336, 17.118860
19796.143, 347.250878, 17.313598
5046.567, 347.160901, 17.197707
46403.716, 347.202740, 17.248513
12625.245, 347.238585, 17.296564
75225.293, 347.133109, 17.155929
4640.564, 347.052333, 17.053792
7687.683, 347.237102, 17.293046
4999.180, 347.057118, 17.058734
43658.684, 347.218304, 17.266079
7209.737, 347.037770, 17.031366
1920.116, 347.166843, 17.200293
35203.288, 347.290435, 17.357631
5420.602, 347.087490, 17.094586
11496.881, 347.262460, 17.320954
8785.535, 347.070236, 17.070879
1940.615, 347.106075, 17.117990
3830.765, 347.238059, 17.287800
10071.283, 347.184753, 17.218169
