# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
4358723.030, 347.184293, 17.056263
3739.986, 347.271300, 16.908235
20034.835, 347.497295, 17.199940
16201.391, 347.354891, 17.019595
7442.804, 347.292972, 16.941492
2949.730, 347.359311, 17.025213
4702.755, 347.316315, 16.972865
11873.571, 347.300091, 16.953004
29261.294, 347.476950, 17.181227
90279.251, 347.391949, 17.079840
13297.522, 347.451167, 17.153275
4140.467, 347.253514, 16.901760
5398.701, 347.386465, 17.077116
2966.484, 347.434135, 17.138451
2113.003, 347.347999, 17.033336
20094.277, 347.294214, 16.967483
29786.791, 347.458679, 17.180879
5460.620, 347.301872, 16.980013
110863.541, 347.261321, 16.932898
3758.271, 347.269681, 16.947058
46952.277, 347.413876, 17.134854
14683.029, 347.459982, 17.192925
5019.530, 347.352921, 17.056911
3372.342, 347.244018, 16.917787
96882.140, 347.233880, 16.912600
6355.613, 347.331609, 17.032752
3327.228, 347.225604, 16.899661
2040.764, 347.280523, 16.971738
35622.843, 347.374096, 17.095612
36360.366, 347.257861, 16.949399
3351.002, 347.250200, 16.937362
3285.331, 347.281210, 16.978917
7058.951, 347.479126, 17.232753
55937.154, 347.332381, 17.052750
6624.797, 347.225056, 16.912020
2485.621, 347.216979, 16.905720
6274.732, 347.228131, 16.923083
5448.828, 347.298182, 17.015444
71588.851, 347.243639, 16.955660
2869.042, 347.218664, 16.922112
3751.546, 347.227467, 16.933302
2505.511, 347.266963, 16.983825
7532.639, 347.407350, 17.164658
12525.284, 347.231493, 16.941941
2572.687, 347.304640, 17.035331
2488.848, 347.254861, 16.972585
5408.008, 347.214579, 16.923564
5457.589, 347.249351, 16.966922
5433.411, 347.272976, 17.005252
11782.442, 347.360809, 17.118236
2513.439, 347.356592, 17.118046
4579.856, 347.241509, 16.973280
3330.673, 347.265154, 17.006515
5875.902, 347.216244, 16.945856
3372.508, 347.262574, 17.004099
4990.116, 347.455597, 17.251020
2890.733, 347.198328, 16.926415
3730.406, 347.196235, 16.925067
2079.596, 347.284304, 17.037804
22999.557, 347.450977, 17.254195
4969.282, 347.223276, 16.961515
2479.255, 347.240625, 16.986629
20854.922, 347.192645, 16.927981
3709.081, 347.215123, 16.956156
7919.015, 347.198411, 16.936162
2931.351, 347.223424, 16.969205
2929.212, 347.286950, 17.052099
7066.951, 347.288156, 17.055848
2901.229, 347.211358, 16.964264
14517.632, 347.382918, 17.187472
3708.767, 347.420245, 17.235839
68243.591, 347.339412, 17.137625
4163.258, 347.239695, 17.009066
2098.898, 347.191362, 16.947039
8559.767, 347.288662, 17.073579
2072.703, 347.266382, 17.045821
86820.972, 347.179791, 16.942618
4198.089, 347.275963, 17.062120
89855.579, 347.328985, 17.136088
11221.194, 347.212578, 16.983876
2548.248, 347.190527, 16.956801
168080.530, 347.340331, 17.155969
5858.053, 347.191094, 16.961922
2948.387, 347.215687, 16.991832
3339.433, 347.260646, 17.050061
2979.437, 347.258648, 17.048578
5043.083, 347.176829, 16.946967
5027.814, 347.191920, 16.970066
2854.390, 347.175366, 16.949895
12111.065, 347.179422, 16.956349
10391.629, 347.208660, 16.994809
37746.142, 347.324831, 17.145494
2115.168, 347.198144, 16.981581
10732.788, 347.221187, 17.014602
3323.884, 347.218981, 17.013343
77033.414, 347.295226, 17.118747
10390.977, 347.171451, 16.957684
2926.124, 347.331634, 17.162561
51681.360, 347.373949, 17.222053
4191.842, 347.173147, 16.962468
27850.263, 347.359892, 17.205748
9512.146, 347.175676, 16.967545
3764.754, 347.208550, 17.011639
4616.840, 347.266981, 17.086287
45614.332, 347.352027, 17.198952
2142.508, 347.318554, 17.153163
16584.915, 347.386157, 17.241904
24864.585, 347.158476, 16.957290
9969.702, 347.204009, 17.012999
5035.900, 347.174878, 16.976426
34081.850, 347.192678, 17.001958
34179.646, 347.176208, 16.985003
4153.072, 347.356840, 17.210894
29894.280, 347.252209, 17.079602
14464.740, 347.353256, 17.213404
11205.290, 347.150276, 16.954606
23166.055, 347.154658, 16.962649
41719.971, 347.365014, 17.232112
4625.350, 347.219207, 17.046869
4612.622, 347.170142, 16.985127
5468.992, 347.157827, 16.969901
14428.067, 347.288435, 17.141674
5844.764, 347.197067, 17.026478
13907.094, 347.218457, 17.055539
9962.880, 347.162046, 16.984149
2125.208, 347.348389, 17.221176
18062.963, 347.164469, 16.988737
2921.678, 347.201726, 17.037182
54470.134, 347.240318, 17.089794
2998.448, 347.274093, 17.130049
8255.088, 347.232075, 17.077608
2486.882, 347.141787, 16.961864
5477.154, 347.164883, 16.992890
2498.260, 347.146299, 16.969267
9950.298, 347.160589, 16.988194
7404.277, 347.187665, 17.022505
5487.840, 347.157242, 16.984869
489876.971, 347.271306, 17.138739
3367.305, 347.200635, 17.040296
7069.088, 347.213482, 17.058568
9135.804, 347.165248, 16.998160
3296.485, 347.391405, 17.286699
4179.045, 347.218174, 17.066929
15850.395, 347.152294, 16.984107
5848.031, 347.385352, 17.283143
2056.843, 347.134423, 16.963404
2924.308, 347.219206, 17.071372
4585.889, 347.155254, 16.991069
2951.392, 347.166204, 17.005056
3295.240, 347.175865, 17.017332
12868.394, 347.139696, 16.974970
6300.857, 347.181304, 17.026068
2054.758, 347.134315, 16.966069
4158.032, 347.172357, 17.015728
2093.739, 347.235178, 17.096408
5447.522, 347.224577, 17.085140
2110.340, 347.150494, 16.990278
5001.491, 347.313011, 17.199792
6306.835, 347.172910, 17.021141
10376.577, 347.145786, 16.987035
2512.115, 347.134338, 16.973047
4547.410, 347.189279, 17.044078
2078.536, 347.205559, 17.063891
45874.941, 347.232980, 17.104189
3322.498, 347.218551, 17.083198
8307.682, 347.147009, 16.993075
11666.560, 347.210393, 17.075740
157063.390, 347.195651, 17.063596
14865.601, 347.254307, 17.134199
2894.238, 347.218355, 17.088651
131519.461, 347.204710, 17.077298
4563.977, 347.173673, 17.033254
4137.583, 347.234193, 17.110898
13677.127, 347.132003, 16.981746
3747.472, 347.159677, 17.016028
6660.721, 347.238968, 17.119725
2078.246, 347.125341, 16.973613
5834.345, 347.216126, 17.092580
7948.068, 347.148606, 17.006738
27102.649, 347.306102, 17.211263
43823.315, 347.162464, 17.029251
32856.446, 347.291252, 17.193351
7940.557, 347.250030, 17.141289
48507.169, 347.209777, 17.093130
5033.503, 347.265971, 17.162438
4551.756, 347.139414, 17.001624
9175.377, 347.168712, 17.040190
3387.274, 347.176361, 17.048790
6258.546, 347.221457, 17.107090
15347.637, 347.190336, 17.069943
7451.617, 347.133196, 16.999700
33123.983, 347.356766, 17.287158
142642.811, 347.182723, 17.072303
3298.603, 347.165150, 17.043817
4530.705, 347.145909, 17.021483
6654.530, 347.112526, 16.982159
2494.127, 347.116013, 16.986291
2926.629, 347.211018, 17.108338
16804.672, 347.151669, 17.035003
9560.038, 347.228434, 17.133654
2892.555, 347.251985, 17.162644
2531.811, 347.334310, 17.268083
5049.649, 347.231771, 17.137750
9611.267, 347.331305, 17.267078
6620.467, 347.162922, 17.052547
10353.962, 347.151937, 17.039746
3376.461, 347.235254, 17.144614
25787.875, 347.210326, 17.116738
7534.618, 347.159274, 17.049329
7129.484, 347.149757, 17.038407
4981.689, 347.201654, 17.104987
5009.935, 347.161061, 17.055084
37794.770, 347.313198, 17.251369
2922.716, 347.132923, 17.019100
15767.300, 347.183821, 17.085994
30851.049, 347.291225, 17.226458
3775.880, 347.138464, 17.029087
2536.661, 347.135528, 17.026254
7504.292, 347.194658, 17.102693
8698.094, 347.173665, 17.077023
