# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
13571.190, 347.287743, 16.915558
75457.141, 347.508104, 17.201245
6229.826, 347.275363, 16.900375
21781.700, 347.284175, 16.914469
2441.432, 347.449002, 17.122861
26949.805, 347.364997, 17.022795
22812.970, 347.304955, 16.946568
3904.206, 347.299946, 16.939501
2881.160, 347.272495, 16.904885
2886.623, 347.301869, 16.942649
3355.351, 347.368321, 17.028750
17904.723, 347.257987, 16.889796
45313.268, 347.280011, 16.921108
8266.362, 347.288384, 16.929158
63983.018, 347.251522, 16.885251
2897.032, 347.266272, 16.902319
2473.301, 347.261978, 16.896474
2352.548, 347.263298, 16.898321
12669.993, 347.359365, 17.024742
20684.305, 347.268112, 16.909143
5431.094, 347.333268, 16.992113
4374.128, 347.290471, 16.937773
7754.643, 347.353351, 17.018547
3352.329, 347.310064, 16.963587
36355.787, 347.477164, 17.181229
10153.927, 347.293253, 16.945029
5303.340, 347.252986, 16.892978
5339.090, 347.249911, 16.890331
115730.351, 347.392336, 17.079652
8662.434, 347.275067, 16.927742
31305.635, 347.255203, 16.907780
12535.999, 347.247314, 16.897044
12606.096, 347.269745, 16.926157
5260.542, 347.340925, 17.017344
3554.335, 347.460173, 17.169930
2921.338, 347.264680, 16.920413
2925.999, 347.282891, 16.945755
16468.468, 347.239689, 16.894529
19124.684, 347.484869, 17.209833
3452.514, 347.259233, 16.919705
4827.197, 347.263578, 16.926340
50811.784, 347.418761, 17.128865
9662.761, 347.322452, 17.002998
168253.851, 347.261735, 16.932999
6781.290, 347.273926, 16.941484
16904.304, 347.304163, 16.980933
3832.022, 347.286499, 16.957499
10692.850, 347.240365, 16.899738
3849.092, 347.257665, 16.922943
25545.565, 347.250949, 16.915746
7781.232, 347.267266, 16.936465
10147.475, 347.305016, 16.985234
3372.052, 347.323307, 17.008207
34822.375, 347.235152, 16.896279
13518.686, 347.286154, 16.962626
5279.433, 347.231408, 16.892101
2434.868, 347.246198, 16.910625
4833.114, 347.295338, 16.974244
8278.737, 347.313687, 17.001701
10136.304, 347.288831, 16.970121
2972.337, 347.235389, 16.903091
9155.003, 347.296340, 16.983579
3849.961, 347.274172, 16.954867
3836.763, 347.302603, 16.991913
119894.239, 347.233424, 16.910730
7689.373, 347.240075, 16.913287
9239.295, 347.264878, 16.946715
3389.535, 347.300338, 16.992195
7722.567, 347.226701, 16.898116
6787.985, 347.277254, 16.964570
16954.305, 347.230164, 16.905932
8227.480, 347.294175, 16.988725
2507.134, 347.322262, 17.024346
10180.929, 347.223285, 16.898838
13142.640, 347.265396, 16.954373
110659.707, 347.257728, 16.948583
2456.156, 347.276730, 16.968289
7300.144, 347.289663, 16.986058
6805.812, 347.272241, 16.964248
10142.143, 347.282832, 16.977963
46187.957, 347.295864, 16.999473
2494.336, 347.239469, 16.921922
5372.323, 347.310073, 17.014295
7254.315, 347.303478, 17.006842
5283.718, 347.300997, 17.004265
9254.512, 347.304933, 17.011881
9635.105, 347.251641, 16.943039
79077.094, 347.331803, 17.053096
3378.751, 347.239926, 16.931313
14950.233, 347.221662, 16.909781
5830.059, 347.262663, 16.962550
6792.895, 347.226174, 16.917904
5411.527, 347.229865, 16.922890
3005.436, 347.250550, 16.950827
21283.859, 347.233307, 16.931529
2866.061, 347.266728, 16.972374
27451.252, 347.215384, 16.910541
42494.598, 347.217408, 16.915400
5812.501, 347.253854, 16.958098
12148.262, 347.282356, 16.998798
5363.840, 347.223306, 16.920267
9665.294, 347.267016, 16.978055
2442.004, 347.287125, 17.003132
6776.426, 347.220489, 16.918993
100648.117, 347.243829, 16.954860
10668.089, 347.255806, 16.966700
2481.603, 347.264343, 16.975629
7756.048, 347.268098, 16.981147
3875.382, 347.209890, 16.906850
14915.269, 347.277018, 16.995742
5303.522, 347.326084, 17.058012
4334.318, 347.230161, 16.935705
4799.554, 347.306234, 17.033760
