# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
208227.364, 346.970550, 17.169764
1962.387, 347.039568, 17.258176
5934.297, 347.075239, 17.301522
4647.314, 347.018681, 17.228689
1955.992, 346.966690, 17.160926
25756.928, 346.909447, 17.082470
2671.234, 346.952297, 17.139525
7957.315, 347.116642, 17.350583
4729.245, 346.988916, 17.184433
2744.518, 346.992324, 17.187375
2358.015, 347.103976, 17.331302
1968.227, 347.026247, 17.230408
65209.858, 347.006980, 17.198292
74701.636, 346.986394, 17.169679
3130.439, 347.118363, 17.343018
2642.256, 347.109584, 17.327556
131168.350, 347.123905, 17.338581
3926.874, 347.056795, 17.256603
17720.870, 346.995908, 17.172894
29550.917, 346.960255, 17.121543
3158.915, 346.979785, 17.148440
12521.578, 346.939680, 17.094562
59384.667, 347.086967, 17.282724
2734.817, 347.183571, 17.411132
2788.349, 347.054310, 17.240576
27029.952, 346.939108, 17.086287
41538.918, 347.004394, 17.167788
4739.459, 346.953260, 17.102200
51241.443, 346.993477, 17.147609
2362.168, 347.033293, 17.201964
5035.660, 347.175370, 17.384823
37186.763, 347.068162, 17.239970
34076.795, 347.043809, 17.207256
4352.143, 347.030225, 17.190281
6292.421, 347.016853, 17.168320
3207.482, 347.025933, 17.179632
3533.645, 347.136274, 17.322324
8184.192, 347.127097, 17.309293
2351.865, 347.155183, 17.346021
145493.583, 347.067943, 17.224290
17164.336, 347.091867, 17.258781
16520.220, 346.995845, 17.131688
2719.750, 347.200097, 17.398919
1981.227, 347.068099, 17.217243
1975.350, 346.983248, 17.105969
2729.555, 347.150726, 17.319139
7883.417, 347.087161, 17.230511
8169.493, 347.165069, 17.330985
29177.347, 347.077770, 17.210120
2386.102, 347.203429, 17.375172
1960.495, 347.083683, 17.218299
3562.833, 347.009924, 17.120604
60216.546, 347.126854, 17.267602
39338.495, 347.046537, 17.161193
16695.385, 347.080548, 17.204953
8552.186, 347.063394, 17.183417
69090.051, 346.997874, 17.092504
3964.116, 347.194499, 17.350378
6999.842, 347.148799, 17.287793
3968.810, 347.111629, 17.239764
3422.225, 347.094936, 17.216870
28259.736, 347.021258, 17.118777
7391.644, 347.078448, 17.193847
85717.622, 347.133504, 17.257379
