# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
30441.525, 347.351905, 16.993051
12099.849, 347.365665, 17.013765
59666.436, 347.507963, 17.200698
2311.161, 347.257908, 16.878881
2290.155, 347.285768, 16.915684
28036.030, 347.275701, 16.907113
4189.646, 347.350531, 17.003214
2352.778, 347.249575, 16.874016
5605.340, 347.329185, 16.982041
3208.334, 347.244079, 16.873453
5488.834, 347.354459, 17.017371
6983.138, 347.358107, 17.024458
10719.495, 347.337539, 16.998565
3272.676, 347.240771, 16.874480
4621.169, 347.354172, 17.019968
25133.258, 347.477083, 17.181142
4654.279, 347.358070, 17.027040
104391.363, 347.392392, 17.079310
34179.892, 347.458796, 17.161547
3208.524, 347.451861, 17.153254
9287.875, 347.236482, 16.877720
3250.649, 347.301367, 16.963537
6064.698, 347.294079, 16.955955
29886.212, 347.480145, 17.196583
44218.859, 347.414000, 17.115553
2365.323, 347.235006, 16.885128
5573.752, 347.258997, 16.916321
6034.213, 347.294674, 16.963518
7253.726, 347.230276, 16.882276
6076.072, 347.334168, 17.017720
8802.802, 347.301846, 16.978361
15314.316, 347.303655, 16.981204
133696.450, 347.261674, 16.932882
2742.638, 347.223692, 16.881026
7468.353, 347.255087, 16.921813
4144.469, 347.318971, 17.004213
3681.378, 347.240055, 16.902562
2344.464, 347.241854, 16.909300
4078.286, 347.248251, 16.919479
42069.690, 347.218932, 16.888841
113669.203, 347.233693, 16.913319
11107.622, 347.222669, 16.896719
6067.479, 347.246924, 16.930059
44649.346, 347.258437, 16.949021
9767.932, 347.218675, 16.897492
17100.213, 347.215699, 16.895162
13370.991, 347.226088, 16.909734
2292.912, 347.212523, 16.892219
5177.638, 347.251091, 16.944494
69077.070, 347.332233, 17.052487
2342.248, 347.222644, 16.909290
6563.211, 347.244592, 16.942219
12588.772, 347.210934, 16.902120
2290.913, 347.292055, 17.006142
11573.802, 347.210089, 16.906141
72240.380, 347.243990, 16.954664
3714.526, 347.200803, 16.900748
2329.883, 347.225656, 16.932985
19318.943, 347.337846, 17.079094
13327.121, 347.220693, 16.929907
3304.822, 347.262397, 16.982481
2790.601, 347.253268, 16.970906
14333.445, 347.235594, 16.950453
5121.074, 347.211840, 16.922047
32528.009, 347.325859, 17.072778
11983.762, 347.216742, 16.932548
5109.626, 347.193645, 16.903718
12074.773, 347.201092, 16.915408
4699.945, 347.238099, 16.960961
3198.311, 347.276341, 17.010647
19933.792, 347.244517, 16.976160
4205.110, 347.233777, 16.960234
14838.704, 347.223674, 16.949794
4153.324, 347.258919, 16.996398
11684.351, 347.218993, 16.947386
8880.668, 347.234060, 16.968077
5072.337, 347.286464, 17.035914
3663.284, 347.203983, 16.929945
14746.144, 347.229391, 16.966888
5656.628, 347.187064, 16.914850
2762.285, 347.242287, 16.986769
2308.740, 347.307825, 17.070951
4127.996, 347.243543, 16.989885
2871.022, 347.330797, 17.104040
14333.356, 347.182656, 16.916171
8847.637, 347.218067, 16.964175
6617.987, 347.288567, 17.054540
8838.690, 347.206112, 16.950977
2762.687, 347.270721, 17.033261
3260.753, 347.292635, 17.062687
7368.657, 347.192094, 16.937371
11692.410, 347.208346, 16.958311
6510.617, 347.348726, 17.138456
22660.795, 347.277215, 17.048805
3255.489, 347.239466, 16.999427
13354.564, 347.195687, 16.946603
69969.763, 347.339822, 17.137488
3624.468, 347.229174, 16.991962
5594.326, 347.381788, 17.187874
3751.556, 347.198508, 16.953951
3764.202, 347.256024, 17.028538
10606.150, 347.205485, 16.964557
28423.510, 347.265353, 17.043460
2275.798, 347.192309, 16.949380
6509.232, 347.212882, 16.976558
4272.411, 347.172344, 16.925488
5584.312, 347.252554, 17.028701
2387.265, 347.324639, 17.120480
30480.396, 347.200041, 16.964706
2835.186, 347.240567, 17.013591
93872.579, 347.180113, 16.942035
6945.820, 347.204648, 16.969364
24472.207, 347.185355, 16.947449
82185.153, 347.328820, 17.136076
6485.470, 347.164354, 16.924244
2827.033, 347.221030, 16.996727
9724.133, 347.230648, 17.009924
179896.142, 347.340333, 17.155716
4246.045, 347.166383, 16.927120
11969.004, 347.186228, 16.953869
18945.154, 347.186147, 16.959080
7376.899, 347.191566, 16.963759
3330.417, 347.318793, 17.126350
12512.474, 347.159987, 16.927282
11540.972, 347.165947, 16.934695
7440.600, 347.163956, 16.937687
9201.923, 347.238495, 17.033253
10246.260, 347.325353, 17.146446
6494.112, 347.158352, 16.932256
2787.408, 347.193481, 16.977271
21646.101, 347.172148, 16.953304
8873.102, 347.204038, 16.993336
9649.651, 347.161158, 16.940532
19753.290, 347.192615, 16.981694
6995.644, 347.196388, 16.985623
7444.835, 347.219448, 17.015493
4637.780, 347.207098, 16.999753
7858.999, 347.222538, 17.020444
81205.670, 347.295623, 17.118801
29903.131, 347.252232, 17.060911
18140.763, 347.288191, 17.106948
3250.793, 347.201844, 16.995594
9660.980, 347.152729, 16.934153
5598.980, 347.177079, 16.964559
25257.848, 347.272279, 17.088778
4655.259, 347.164073, 16.950386
5056.961, 347.202243, 16.999607
40295.818, 347.373696, 17.221505
29546.627, 347.360022, 17.205181
9782.759, 347.155117, 16.942333
4671.229, 347.260150, 17.077271
4593.570, 347.173361, 16.966859
40519.597, 347.351862, 17.198802
22993.418, 347.184601, 16.986530
2810.080, 347.152328, 16.948981
69757.747, 347.178995, 16.987500
12425.159, 347.154687, 16.954317
2328.806, 347.218846, 17.035473
3706.669, 347.229562, 17.050300
3253.671, 347.159507, 16.960904
21915.647, 347.164545, 16.969176
6545.990, 347.147854, 16.947113
10306.068, 347.148305, 16.950573
52271.254, 347.240356, 17.070342
14388.385, 347.160513, 16.968587
24536.633, 347.178809, 16.993348
25456.522, 347.365580, 17.232612
5102.013, 347.154239, 16.961733
4229.800, 347.205925, 17.028781
9245.489, 347.185743, 17.004422
21216.875, 347.195896, 17.020106
6970.555, 347.192613, 17.014798
2793.521, 347.262782, 17.104432
4166.127, 347.239730, 17.076505
6529.721, 347.174088, 16.995247
11113.249, 347.163322, 16.983002
2797.344, 347.286700, 17.140545
3792.188, 347.217413, 17.053765
35641.319, 347.197990, 17.031972
5090.412, 347.183395, 17.012140
113057.692, 347.129705, 16.950772
8260.102, 347.134977, 16.952355
3837.108, 347.138757, 16.956421
4213.069, 347.166317, 16.992423
2786.081, 347.294656, 17.156998
5068.346, 347.140012, 16.960736
4670.846, 347.194088, 17.030082
11098.827, 347.144059, 16.967184
2281.029, 347.169463, 16.998525
480205.144, 347.271465, 17.138846
8866.036, 347.147358, 16.972578
2788.210, 347.187870, 17.025360
6399.939, 347.137652, 16.963376
3284.359, 347.192164, 17.033245
6031.507, 347.218857, 17.068240
8380.581, 347.133393, 16.959546
6533.865, 347.234991, 17.089854
14312.193, 347.145198, 16.976152
13369.835, 347.149738, 16.983874
12472.889, 347.195238, 17.042140
20286.749, 347.228628, 17.085094
3741.385, 347.129546, 16.957589
2837.473, 347.177897, 17.020437
3700.632, 347.168550, 17.009389
4725.323, 347.137336, 16.970196
12072.906, 347.132376, 16.965610
7830.618, 347.204304, 17.057481
9249.605, 347.143193, 16.981283
4602.674, 347.172678, 17.020005
8831.895, 347.214838, 17.075273
3707.477, 347.256786, 17.128217
26795.287, 347.120032, 16.957072
6495.227, 347.123539, 16.958237
3274.461, 347.139160, 16.977973
19927.198, 347.291027, 17.174303
2317.917, 347.143942, 16.984541
3771.763, 347.198487, 17.055514
199358.933, 347.206176, 17.076749
23233.711, 347.130854, 16.972804
8395.032, 347.193508, 17.051632
18513.085, 347.233315, 17.104696
194444.109, 347.195618, 17.063920
6506.391, 347.216574, 17.084037
6946.078, 347.121000, 16.962854
3738.371, 347.167095, 17.021460
6977.566, 347.171805, 17.029829
13349.007, 347.120635, 16.966317
3819.185, 347.351108, 17.260084
10618.492, 347.158296, 17.016654
6906.372, 347.132476, 16.983185
12439.716, 347.167471, 17.030577
2375.630, 347.307206, 17.209293
2336.794, 347.277253, 17.172472
10634.751, 347.133309, 16.989888
3669.342, 347.138348, 16.995407
12496.402, 347.305885, 17.212463
2321.231, 347.166879, 17.033679
12043.321, 347.148731, 17.011892
4629.505, 347.153749, 17.018976
5496.491, 347.120062, 16.975971
3695.027, 347.177077, 17.049101
5105.381, 347.109056, 16.962906
3260.737, 347.141395, 17.004550
11068.056, 347.182241, 17.058520
3712.620, 347.120940, 16.980195
2770.965, 347.151114, 17.019614
8322.893, 347.121404, 16.983498
14823.797, 347.164902, 17.039865
4183.921, 347.328991, 17.248953
28161.136, 347.356374, 17.286380
3286.738, 347.203219, 17.089028
40173.274, 347.106816, 16.968811
8830.055, 347.132706, 17.000651
6489.813, 347.151162, 17.024325
146812.624, 347.182982, 17.071930
8386.369, 347.135479, 17.005938
5086.225, 347.217509, 17.110772
12982.821, 347.172522, 17.054925
2787.051, 347.197236, 17.084990
4652.648, 347.111137, 16.977175
4206.232, 347.188555, 17.076365
8235.736, 347.130936, 17.005743
4663.372, 347.145730, 17.024407
5197.355, 347.158362, 17.039480
3722.815, 347.212110, 17.109209
4205.910, 347.221242, 17.121544
8811.104, 347.198089, 17.092917
19340.872, 347.152806, 17.039758
8387.469, 347.166207, 17.055334
6933.250, 347.171634, 17.061070
73704.302, 347.210446, 17.116100
2818.762, 347.099909, 16.969340
9224.325, 347.113721, 16.988960
5166.475, 347.125841, 17.004534
8339.814, 347.162750, 17.051977
10226.748, 347.120401, 16.999237
