# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
43410.168, 347.436169, 17.076855
214913.217, 347.258246, 16.862711
26738.021, 347.274599, 16.885267
26420.463, 347.483279, 17.152127
2331.512, 347.302362, 16.919273
6014.379, 347.285290, 16.902771
11142.580, 347.248538, 16.858247
45817.970, 347.351768, 16.992553
7346.325, 347.264069, 16.883490
4643.054, 347.365522, 17.013417
6547.250, 347.246669, 16.863043
2814.762, 347.405975, 17.066310
32209.824, 347.458156, 17.139551
3722.090, 347.303015, 16.939730
23927.315, 347.249346, 16.877290
5107.036, 347.271743, 16.905831
35470.399, 347.479694, 17.174496
9731.611, 347.243345, 16.873013
42714.992, 347.413354, 17.093526
7432.292, 347.244436, 16.875590
16617.997, 347.250436, 16.884734
3665.814, 347.232314, 16.860980
2858.893, 347.351118, 17.015592
26875.211, 347.477288, 17.180872
6459.748, 347.356227, 17.025444
108753.557, 347.392163, 17.079521
42139.539, 347.373591, 17.054445
10684.566, 347.223804, 16.861949
2364.959, 347.452764, 17.154428
7895.461, 347.228988, 16.869582
2764.910, 347.228381, 16.873708
3238.290, 347.229803, 16.876398
3703.757, 347.278502, 16.939066
3723.344, 347.234965, 16.884491
2791.038, 347.330410, 17.006672
6002.747, 347.259967, 16.918972
2864.326, 347.264551, 16.924681
5099.474, 347.236901, 16.890227
12468.929, 347.215057, 16.864577
5122.084, 347.247861, 16.905778
2802.409, 347.261177, 16.923365
4600.896, 347.304386, 16.979042
134206.057, 347.261268, 16.932895
3699.133, 347.304499, 16.989953
12887.710, 347.216577, 16.879392
18850.025, 347.220711, 16.884962
2800.489, 347.345661, 17.042607
12064.170, 347.213437, 16.877420
4996.268, 347.219067, 16.887563
76463.460, 347.233699, 16.912230
5588.465, 347.210051, 16.879664
6861.390, 347.222818, 16.897908
10181.526, 347.267452, 16.956745
2811.418, 347.301797, 16.999668
8827.021, 347.218963, 16.894689
53248.754, 347.257344, 16.949275
20236.862, 347.280828, 16.977374
15274.722, 347.300716, 17.005183
2352.207, 347.218812, 16.898465
44800.694, 347.204689, 16.885806
10120.294, 347.218597, 16.901737
5592.537, 347.262284, 16.959314
59198.496, 347.332031, 17.052427
17455.870, 347.337091, 17.057051
47917.151, 347.211264, 16.897928
2391.441, 347.215355, 16.899994
9689.109, 347.217606, 16.908098
10663.752, 347.212687, 16.904579
2765.359, 347.245310, 16.945160
18010.534, 347.197951, 16.885888
34427.590, 347.325145, 17.050393
2834.750, 347.234060, 16.931920
89550.266, 347.243529, 16.954732
4660.919, 347.251565, 16.957765
2814.514, 347.215862, 16.913212
2792.647, 347.227497, 16.930563
9645.881, 347.191731, 16.886238
4210.576, 347.252473, 16.963637
6967.755, 347.197609, 16.893909
3669.868, 347.268002, 16.984167
3724.967, 347.254608, 16.969277
10160.194, 347.217822, 16.924320
7433.844, 347.190610, 16.890567
3841.134, 347.315332, 17.051016
5170.406, 347.199371, 16.905865
2784.972, 347.224648, 16.938128
25495.019, 347.182496, 16.887447
7391.786, 347.232762, 16.951324
2305.609, 347.209950, 16.922925
12445.406, 347.192515, 16.902721
2758.565, 347.239936, 16.963156
14789.457, 347.277495, 17.012207
3721.893, 347.243927, 16.968615
2295.702, 347.280342, 17.015709
2827.696, 347.259531, 16.989631
3792.054, 347.224299, 16.946516
9268.526, 347.205300, 16.925860
10619.517, 347.228312, 16.956116
3188.979, 347.234152, 16.962879
16240.800, 347.212013, 16.939045
39720.863, 347.193491, 16.917725
4627.810, 347.198351, 16.922718
7859.349, 347.216539, 16.945963
4178.688, 347.240876, 16.976932
5555.410, 347.279501, 17.026832
7505.953, 347.182786, 16.906576
12518.648, 347.248160, 16.992275
15739.636, 347.173121, 16.899363
2322.128, 347.179548, 16.905759
4619.638, 347.213069, 16.950354
4293.842, 347.226935, 16.967331
6523.624, 347.269844, 17.023629
3264.044, 347.174835, 16.901943
8351.211, 347.190329, 16.922773
11598.441, 347.206093, 16.943854
12538.585, 347.193479, 16.928762
14374.673, 347.197197, 16.935176
6590.936, 347.324290, 17.097947
4111.755, 347.181857, 16.917510
