# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
10014.536, 347.143083, 17.436032
21215.261, 347.073720, 17.340617
21666.662, 346.916488, 17.135399
42730.901, 347.012076, 17.255059
2351.057, 347.160392, 17.450085
2674.787, 347.067874, 17.328750
39295.215, 347.148431, 17.430146
4635.695, 347.143627, 17.425858
2868.172, 347.111321, 17.383910
8185.917, 347.096385, 17.363361
38230.689, 347.121027, 17.393048
114379.326, 347.103177, 17.364689
1942.354, 347.116958, 17.385939
85898.939, 347.072402, 17.322866
21662.891, 346.915167, 17.115562
17552.577, 347.069720, 17.315704
3078.764, 347.120493, 17.379408
15516.750, 346.948948, 17.154611
2333.622, 346.975127, 17.189923
290920.136, 346.969828, 17.170024
20811.133, 347.012278, 17.231158
31061.579, 346.954921, 17.154672
1911.876, 347.110975, 17.359611
2326.992, 347.053899, 17.282613
29949.636, 346.933877, 17.119593
7680.785, 346.964880, 17.156968
4644.285, 347.054770, 17.273972
4239.985, 346.988619, 17.186396
3851.400, 346.950680, 17.131035
3862.182, 347.027726, 17.230575
63742.837, 347.006927, 17.198213
41516.105, 347.038930, 17.240644
90445.794, 346.986378, 17.169927
2727.818, 347.079813, 17.296013
1916.305, 346.937946, 17.111086
11879.988, 347.118898, 17.343707
3835.195, 347.094471, 17.311575
129507.620, 347.123928, 17.338613
35074.613, 346.995945, 17.173819
1928.300, 347.152413, 17.378946
4997.885, 346.960892, 17.125914
2271.099, 347.179604, 17.408849
3140.497, 347.161750, 17.385825
66434.252, 347.086982, 17.282810
3076.860, 347.155137, 17.371443
7248.227, 347.151734, 17.365818
7333.505, 347.030830, 17.205433
7600.047, 347.157464, 17.369262
3092.625, 347.187999, 17.410367
5879.224, 347.109630, 17.302258
48802.308, 346.993294, 17.147733
2677.804, 347.079236, 17.260996
31091.540, 347.068277, 17.239299
3820.580, 347.058477, 17.225441
4249.406, 347.024147, 17.178025
3851.849, 347.138421, 17.325286
10335.732, 347.156124, 17.344881
7742.311, 347.198337, 17.399512
5019.372, 347.148900, 17.335606
6597.728, 347.072617, 17.236305
171651.717, 347.067599, 17.224224
7765.015, 347.041155, 17.194945
1983.459, 347.212373, 17.416530
15088.390, 347.092288, 17.258638
8127.988, 347.020061, 17.164869
1912.911, 347.176439, 17.369322
15348.253, 346.995943, 17.130942
2302.438, 347.142908, 17.323801
3144.241, 347.081499, 17.244076
4649.723, 347.152454, 17.335751
3092.472, 347.207725, 17.405809
3920.086, 347.030865, 17.174515
2338.128, 347.073476, 17.228689
3080.356, 347.058497, 17.208377
3472.162, 347.040862, 17.183411
27739.259, 347.219027, 17.408483
4224.939, 347.141905, 17.308101
6492.220, 347.088577, 17.235474
3075.598, 347.188141, 17.365212
1921.232, 347.118742, 17.274880
5086.302, 347.183553, 17.358357
22171.789, 347.164799, 17.332625
7890.821, 347.096740, 17.244222
7687.575, 347.219217, 17.401679
6123.701, 347.180842, 17.351239
5445.370, 347.062609, 17.197900
4187.502, 347.121380, 17.272201
2312.154, 347.100993, 17.245233
42843.753, 347.078362, 17.209972
9534.603, 347.083476, 17.217626
1937.241, 347.182091, 17.344929
4240.764, 347.098005, 17.234404
4240.959, 347.028892, 17.144257
59645.984, 347.127444, 17.267585
47232.445, 347.046352, 17.160911
2318.875, 347.161615, 17.313610
2259.445, 347.203667, 17.366624
5782.338, 347.153500, 17.300689
3852.155, 347.093448, 17.223098
3084.264, 347.017725, 17.122716
78131.811, 346.998476, 17.092068
4639.083, 347.075470, 17.196962
2357.171, 346.976537, 17.067997
1948.955, 347.068174, 17.186067
2289.052, 347.034399, 17.140085
3053.643, 347.073776, 17.190532
1925.583, 347.028122, 17.130004
13186.897, 347.025666, 17.124734
31721.061, 347.021116, 17.118230
4293.615, 347.089914, 17.208199
4245.777, 346.995341, 17.085380
112935.380, 347.133366, 17.257716
4232.522, 347.079087, 17.192869
32191.149, 347.206884, 17.350630
69516.471, 347.058146, 17.154179
6894.689, 347.191940, 17.328491
42977.939, 347.186352, 17.318761
2309.274, 347.139733, 17.259851
2369.456, 347.002295, 17.079853
1931.382, 347.052909, 17.144079
