# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
74682.322, 347.436932, 17.075669
462399.265, 347.256453, 16.861883
24609.070, 347.278856, 16.873042
8195.321, 347.443432, 17.082811
3904.115, 347.269518, 16.860410
56423.588, 347.268568, 16.866309
26267.106, 347.275386, 16.869779
54741.997, 347.295894, 16.896782
10159.339, 347.283424, 16.881231
82747.313, 347.301645, 16.913793
4805.143, 347.393531, 17.021407
22157.974, 347.306963, 16.914930
5323.712, 347.322214, 16.932612
4853.484, 347.313637, 16.922443
4361.627, 347.309443, 16.919137
5342.539, 347.330471, 16.946288
59204.636, 347.297118, 16.911232
78718.412, 347.276745, 16.884517
8256.264, 347.257067, 16.855637
43787.631, 347.285174, 16.894534
4773.056, 347.271113, 16.873625
8206.716, 347.336771, 16.958423
4901.999, 347.401661, 17.041300
23053.277, 347.323573, 16.943384
2870.679, 347.327027, 16.946332
11074.827, 347.291139, 16.902691
29424.193, 347.305426, 16.921700
35720.485, 347.483764, 17.151870
12021.145, 347.307825, 16.926302
120569.337, 347.265931, 16.875188
8281.052, 347.278897, 16.891636
6313.045, 347.312306, 16.933833
2368.187, 347.362637, 16.998014
4307.436, 347.342483, 16.972830
4362.324, 347.287196, 16.902863
7759.022, 347.302026, 16.922893
3905.499, 347.322518, 16.948394
57736.079, 347.278368, 16.898741
7219.383, 347.332034, 16.961789
12042.554, 347.275317, 16.890932
6328.426, 347.302988, 16.925647
8192.546, 347.257816, 16.869968
8178.162, 347.291431, 16.913182
41502.040, 347.351758, 16.993063
64588.911, 347.267481, 16.888860
2429.484, 347.350205, 16.987810
24959.995, 347.295254, 16.920825
15324.684, 347.315924, 16.948118
7300.108, 347.368162, 17.014317
2420.285, 347.332092, 16.967528
7734.637, 347.271195, 16.891403
8134.646, 347.298549, 16.926930
44372.464, 347.303148, 16.935654
35574.376, 347.308430, 16.941339
3910.284, 347.300234, 16.929430
4409.624, 347.257646, 16.876614
43793.344, 347.286240, 16.918967
10126.841, 347.317798, 16.954938
2933.884, 347.252798, 16.872386
8748.498, 347.329168, 16.971017
2594.229, 347.464739, 17.144074
166065.611, 347.267665, 16.901909
4814.560, 347.284570, 16.914112
15811.494, 347.430689, 17.102888
5376.243, 347.257427, 16.880964
15814.627, 347.297125, 16.932809
2403.105, 347.305114, 16.942706
80608.181, 347.241580, 16.866509
32631.521, 347.343306, 16.995799
3868.270, 347.294711, 16.931242
24554.188, 347.250748, 16.879268
3427.734, 347.262579, 16.891600
13844.839, 347.296338, 16.937166
17784.144, 347.308823, 16.954222
15391.311, 347.316882, 16.964244
4376.536, 347.352192, 17.007245
6768.657, 347.247407, 16.874853
47149.444, 347.423443, 17.102830
7222.744, 347.275602, 16.911373
8243.641, 347.261445, 16.895185
6331.379, 347.287340, 16.928843
13465.172, 347.357309, 17.020010
32257.683, 347.271731, 16.913252
8695.674, 347.287463, 16.931494
9690.303, 347.238077, 16.868759
159547.217, 347.240581, 16.884153
36034.761, 347.248087, 16.884039
12045.921, 347.253234, 16.887995
18696.824, 347.313721, 16.968825
4366.864, 347.258090, 16.896457
22671.615, 347.292378, 16.942250
7728.164, 347.324915, 16.983853
8282.805, 347.233382, 16.867244
8715.755, 347.255166, 16.894605
4851.769, 347.351271, 17.017923
13933.830, 347.276726, 16.925212
4899.791, 347.354531, 17.024264
9690.644, 347.476748, 17.180975
7709.419, 347.298516, 16.953605
41258.791, 347.233660, 16.873798
119519.388, 347.392299, 17.079144
12572.635, 347.231589, 16.870059
19227.212, 347.255825, 16.901976
32191.547, 347.281903, 16.939403
15354.460, 347.271852, 16.927266
2912.920, 347.265085, 16.917368
15360.091, 347.324715, 16.996969
7324.687, 347.351363, 17.031610
53435.661, 347.230277, 16.879883
5772.670, 347.242935, 16.893124
9150.842, 347.263211, 16.919742
51753.162, 347.284377, 16.949216
20704.740, 347.226066, 16.873955
