# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
4906.007, 347.475937, 17.181854
84342.685, 347.391984, 17.079474
14721.534, 347.314169, 16.984249
3166.883, 347.384471, 17.076161
2176.041, 347.256552, 16.914945
26884.889, 347.273305, 16.938795
2248.704, 347.374804, 17.067005
2242.347, 347.243373, 16.903621
121795.229, 347.261580, 16.932761
72883.943, 347.234032, 16.911397
30993.320, 347.456735, 17.192879
3155.125, 347.332162, 17.036747
23219.114, 347.478131, 17.227915
63337.318, 347.257543, 16.949874
42884.548, 347.412094, 17.146905
2644.857, 347.281099, 16.976891
17213.567, 347.302064, 17.004798
10939.535, 347.458029, 17.205036
2710.033, 347.226077, 16.909203
3618.376, 347.350690, 17.068050
4926.842, 347.245643, 16.935052
67877.096, 347.332121, 17.052337
3534.073, 347.294367, 17.001080
7167.275, 347.264206, 16.963694
2686.179, 347.233997, 16.925246
2213.855, 347.274859, 16.979392
38633.463, 347.372448, 17.107935
10667.041, 347.252762, 16.956153
3608.309, 347.223204, 16.919681
4822.108, 347.218391, 16.915126
2192.316, 347.362506, 17.102547
8926.464, 347.234112, 16.940769
57441.561, 347.243330, 16.955373
15541.685, 347.250252, 16.963019
7156.967, 347.285632, 17.018828
16480.228, 347.277134, 17.010816
6309.908, 347.261762, 16.991309
9305.197, 347.283086, 17.020168
2681.491, 347.221798, 16.942293
17385.643, 347.467009, 17.257582
12862.889, 347.209304, 16.929437
8001.017, 347.234434, 16.960029
4455.953, 347.262498, 16.998125
2667.705, 347.356831, 17.118975
3976.161, 347.225532, 16.952729
5673.174, 347.456598, 17.250161
4442.397, 347.277149, 17.023963
6269.501, 347.204142, 16.933242
16285.274, 347.212686, 16.946597
2655.165, 347.239788, 16.979933
3577.255, 347.204486, 16.936710
4048.431, 347.221707, 16.959334
10215.477, 347.451486, 17.254796
26545.169, 347.218386, 16.959760
2693.142, 347.235517, 16.980739
17698.730, 347.335959, 17.110608
7567.534, 347.227442, 16.973281
6747.191, 347.220552, 16.964435
30127.404, 347.323766, 17.104237
5341.757, 347.305894, 17.080908
2717.535, 347.207020, 16.956155
9332.915, 347.203580, 16.953222
3090.965, 347.308745, 17.087875
19970.594, 347.190596, 16.940523
16934.199, 347.382152, 17.187198
5364.133, 347.220919, 16.982057
58885.333, 347.339508, 17.137495
2258.135, 347.233000, 16.999192
2676.152, 347.229583, 16.996043
3993.326, 347.237609, 17.007348
73911.008, 347.180555, 16.942910
3959.710, 347.192428, 16.954331
5288.777, 347.205627, 16.974361
71613.632, 347.328570, 17.136130
7988.600, 347.296517, 17.092265
2675.155, 347.184992, 16.950637
169583.126, 347.340286, 17.155802
12431.921, 347.199869, 16.971159
4484.238, 347.192715, 16.962738
11997.678, 347.240015, 17.026503
7586.273, 347.298391, 17.100153
2172.201, 347.208783, 16.987355
19477.429, 347.193085, 16.969667
10621.121, 347.185016, 16.960239
2279.161, 347.236311, 17.030551
10226.784, 347.324797, 17.146023
3089.380, 347.171844, 16.949897
15498.261, 347.178491, 16.960226
2292.962, 347.211967, 17.001574
7612.918, 347.229666, 17.025081
4447.562, 347.205006, 16.994532
2235.321, 347.303771, 17.122041
4028.181, 347.196552, 16.988050
3173.733, 347.185077, 16.974305
74326.582, 347.295351, 17.119080
5727.207, 347.404806, 17.256257
63125.274, 347.374329, 17.221354
8872.513, 347.199197, 16.994651
4457.544, 347.185791, 16.977640
8387.922, 347.206718, 17.005473
4451.428, 347.246911, 17.057182
26258.456, 347.359420, 17.205636
58588.859, 347.352035, 17.198811
2255.439, 347.244075, 17.058420
3148.372, 347.196252, 16.997664
2699.357, 347.204372, 17.009068
2234.064, 347.325435, 17.163660
9439.852, 347.161220, 16.956226
2665.639, 347.282144, 17.113294
4945.520, 347.174390, 16.976788
13202.492, 347.192484, 17.002800
3969.551, 347.221286, 17.038569
2717.331, 347.178328, 16.983677
6223.399, 347.179906, 16.987884
10627.032, 347.160440, 16.966196
2281.665, 347.236505, 17.064152
2711.366, 347.340466, 17.197416
5783.252, 347.223219, 17.048479
25787.989, 347.365709, 17.231760
4488.644, 347.155534, 16.963068
11046.759, 347.168028, 16.980288
4936.119, 347.156929, 16.966305
