# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
2579.181, 347.285046, 16.886772
9967.956, 347.269828, 16.873898
30679.345, 347.485461, 17.152761
14137.492, 347.315565, 16.936041
6251.930, 347.270003, 16.879693
5791.121, 347.298966, 16.917623
5721.189, 347.266538, 16.877085
14037.867, 347.353320, 16.993972
8354.015, 347.272470, 16.890875
9855.308, 347.350564, 16.992617
8407.019, 347.260027, 16.877065
70805.288, 347.508874, 17.200788
2639.872, 347.292297, 16.927387
4618.564, 347.315309, 16.962765
2614.504, 347.275349, 16.911973
7756.541, 347.253236, 16.886355
5761.802, 347.280351, 16.922080
10314.100, 347.245714, 16.879679
3162.716, 347.258127, 16.894565
5246.397, 347.355874, 17.022397
19163.551, 347.285866, 16.934214
45158.231, 347.429266, 17.118509
6763.732, 347.293742, 16.947292
4179.594, 347.477366, 17.182124
129726.440, 347.392461, 17.079116
5759.932, 347.272564, 16.923377
14048.430, 347.245700, 16.890935
3127.258, 347.275799, 16.928241
10332.838, 347.258701, 16.912244
2629.837, 347.241654, 16.890474
9874.947, 347.305097, 16.978100
18152.587, 347.242733, 16.898703
3166.061, 347.434460, 17.144442
3157.494, 347.252388, 16.912854
175075.132, 347.261622, 16.932758
3720.962, 347.247809, 16.909238
36597.824, 347.238848, 16.906819
3188.989, 347.268227, 16.944757
2593.477, 347.291340, 16.974054
14025.619, 347.285818, 16.970571
5700.092, 347.228854, 16.897826
2614.101, 347.240689, 16.914034
10368.032, 347.280593, 16.966676
118639.829, 347.233024, 16.911944
12543.737, 347.252755, 16.933932
8340.394, 347.340590, 17.045531
13998.653, 347.225298, 16.899578
119277.051, 347.257186, 16.949033
13954.083, 347.222296, 16.898646
5214.035, 347.334774, 17.043444
14483.142, 347.251803, 16.939680
2584.390, 347.291439, 16.991801
9410.542, 347.299887, 17.003847
4598.838, 347.233674, 16.919890
3104.969, 347.224388, 16.907996
8751.748, 347.261415, 16.956786
3654.263, 347.307758, 17.016476
81004.477, 347.332577, 17.052529
4194.715, 347.256592, 16.955755
11911.471, 347.224070, 16.915361
15494.040, 347.352847, 17.081884
3709.782, 347.247276, 16.949401
5196.427, 347.223677, 16.919545
6776.869, 347.244320, 16.949410
32588.181, 347.340829, 17.075618
85760.591, 347.243972, 16.954958
21684.376, 347.213834, 16.914471
3125.564, 347.234255, 16.946451
5221.476, 347.252576, 16.971133
3171.541, 347.261435, 16.983141
4624.505, 347.338170, 17.081764
10367.693, 347.231355, 16.945936
13527.610, 347.217091, 16.930507
4142.812, 347.274458, 17.004304
2643.144, 347.233961, 16.952447
2541.286, 347.200330, 16.913195
5172.226, 347.243654, 16.969789
3687.110, 347.208310, 16.925014
7790.329, 347.202293, 16.923463
11076.500, 347.303360, 17.057434
9886.864, 347.206136, 16.933092
9788.911, 347.220009, 16.953780
9874.859, 347.205366, 16.936306
20641.895, 347.216061, 16.949751
4707.755, 347.232058, 16.971751
3180.876, 347.294303, 17.054545
30054.982, 347.193472, 16.930040
4121.701, 347.198799, 16.934296
3714.060, 347.211140, 16.949692
11466.855, 347.246944, 16.999228
4179.394, 347.222060, 16.968102
15048.571, 347.193966, 16.933310
9960.184, 347.197532, 16.937629
21752.849, 347.205695, 16.950302
8299.025, 347.225512, 16.977326
5185.653, 347.188464, 16.931097
15040.568, 347.199805, 16.948591
11875.468, 347.180126, 16.925951
3176.697, 347.384115, 17.188036
9357.081, 347.238265, 17.001837
71051.835, 347.339384, 17.137740
2642.057, 347.188945, 16.940006
12374.675, 347.197630, 16.953057
17073.690, 347.210300, 16.970203
9898.670, 347.203827, 16.962580
7338.082, 347.254256, 17.029412
131865.280, 347.180071, 16.942102
3671.345, 347.188910, 16.950306
13112.318, 347.264460, 17.048931
89898.906, 347.328681, 17.135838
204877.882, 347.340530, 17.155618
20862.648, 347.203232, 16.976059
11894.073, 347.245266, 17.029058
16991.444, 347.193267, 16.963476
2599.387, 347.257999, 17.045685
4202.095, 347.181821, 16.948546
16543.327, 347.206619, 16.981359
18707.752, 347.212457, 16.989662
3659.512, 347.237665, 17.020500
4210.076, 347.292068, 17.091112
21757.018, 347.184742, 16.955126
7875.285, 347.199572, 16.973960
6224.042, 347.224061, 17.005012
6769.380, 347.189259, 16.963891
2596.934, 347.297558, 17.102199
2620.943, 347.209166, 16.989514
36587.723, 347.390990, 17.225565
3045.545, 347.219029, 17.003834
21220.623, 347.167676, 16.940495
5751.038, 347.186239, 16.963970
4224.814, 347.202271, 16.986159
4121.661, 347.228753, 17.020822
4187.202, 347.198980, 16.983321
2645.621, 347.168199, 16.944589
8712.599, 347.236985, 17.034015
3119.506, 347.209888, 16.999977
3114.438, 347.272329, 17.082647
13018.858, 347.186190, 16.973896
5185.068, 347.209727, 17.004235
98960.407, 347.295386, 17.118587
57122.958, 347.194396, 16.989876
7296.343, 347.160280, 16.942186
5239.191, 347.204409, 16.999197
25431.093, 347.165632, 16.950820
4148.131, 347.200849, 16.994739
2639.214, 347.177654, 16.966749
16538.861, 347.372850, 17.221556
8268.580, 347.155517, 16.943673
2627.909, 347.216991, 17.022266
20593.192, 347.255175, 17.073082
30583.607, 347.173676, 16.971497
4185.994, 347.221205, 17.029280
2604.620, 347.216664, 17.024370
10111.481, 347.184895, 16.984376
4604.755, 347.352791, 17.199729
11911.862, 347.350681, 17.198360
28982.426, 347.195078, 17.000322
