# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
158101.836, 346.970630, 17.169828
7280.828, 347.121541, 17.356579
50811.599, 347.006883, 17.198446
62528.993, 346.986397, 17.169640
116098.546, 347.124541, 17.339230
5908.602, 346.995357, 17.172842
26988.189, 346.965436, 17.127536
36470.985, 347.087528, 17.282585
20377.621, 346.944463, 17.092257
37108.896, 347.009595, 17.173813
32980.894, 346.993280, 17.147823
2780.324, 347.074525, 17.251447
32983.765, 347.048752, 17.213368
17825.254, 347.067923, 17.238884
3215.459, 347.031550, 17.185697
115482.764, 347.067774, 17.224668
51364.583, 347.080921, 17.234121
3180.559, 347.180701, 17.355361
16995.483, 347.077544, 17.210397
6322.448, 347.097083, 17.235298
36538.778, 347.126974, 17.267475
27655.865, 347.046580, 17.161347
55655.783, 346.998191, 17.092190
26876.853, 347.097267, 17.217480
12963.219, 347.021536, 17.118830
78662.516, 347.133453, 17.257286
3941.570, 347.214149, 17.362777
39722.515, 347.058435, 17.155068
7115.351, 347.207423, 17.350636
34663.490, 347.186254, 17.318639
3538.282, 347.177923, 17.305001
195518.624, 347.184119, 17.305162
30912.133, 347.138583, 17.243766
5485.570, 347.201031, 17.327562
2800.661, 347.225346, 17.356412
11466.223, 347.134234, 17.235729
3168.876, 347.086125, 17.171295
18816.929, 347.104964, 17.191067
54721.190, 347.020180, 17.076088
65655.150, 347.001827, 17.045598
9832.367, 347.138138, 17.217153
16914.562, 347.252280, 17.359015
5471.719, 347.124859, 17.191732
22015.655, 347.048205, 17.083239
114244.280, 347.104519, 17.151639
12762.612, 347.225693, 17.312432
50819.042, 347.230825, 17.312554
54036.675, 347.042344, 17.065133
28599.687, 347.096443, 17.138346
44419.955, 347.090993, 17.125587
8332.290, 347.135423, 17.184174
20876.859, 347.126880, 17.171634
3897.527, 347.219933, 17.294087
56972.172, 347.193505, 17.255051
5886.608, 347.179095, 17.235096
4692.587, 347.081137, 17.105613
2766.448, 347.036551, 17.037316
33042.093, 347.243335, 17.303062
2005.829, 347.038752, 17.036715
51663.597, 347.132944, 17.155272
41372.763, 347.218381, 17.266038
42555.616, 347.182758, 17.220479
