# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
73927.974, 347.507919, 17.201497
2378.908, 347.267485, 16.891194
4275.154, 347.365490, 17.017054
3406.058, 347.261379, 16.884876
15767.468, 347.313064, 16.953140
22797.894, 347.500007, 17.193362
18596.990, 347.251618, 16.879474
4727.565, 347.295319, 16.935735
6756.474, 347.302831, 16.945712
32559.524, 347.278126, 16.919635
3808.690, 347.293798, 16.939068
33435.732, 347.477202, 17.181143
8125.328, 347.351453, 17.021027
121296.644, 347.392127, 17.079486
2398.001, 347.261063, 16.908008
5238.302, 347.243070, 16.891390
3046.867, 347.457982, 17.169234
4304.463, 347.291401, 16.959673
18220.025, 347.482651, 17.209108
19470.001, 347.283182, 16.953975
47554.558, 347.416786, 17.128043
149120.131, 347.261551, 16.932444
12913.928, 347.290109, 16.966186
3838.478, 347.313540, 16.996956
10936.802, 347.253954, 16.923848
2910.705, 347.284785, 16.964794
5699.287, 347.239527, 16.909235
8654.289, 347.308807, 16.999167
62113.186, 347.234527, 16.912108
4296.380, 347.318069, 17.015307
2952.759, 347.239117, 16.915618
4322.605, 347.277968, 16.966723
3797.118, 347.223336, 16.899511
3783.298, 347.250207, 16.933550
3346.938, 347.247311, 16.930676
32349.022, 347.303053, 17.005077
35114.422, 347.258785, 16.948962
4755.516, 347.293643, 16.992543
16265.443, 347.228423, 16.912849
2862.432, 347.300035, 17.003039
3423.200, 347.478836, 17.233000
10407.069, 347.222519, 16.906760
11992.432, 347.281808, 16.984011
84671.649, 347.332033, 17.052696
5725.134, 347.234052, 16.924897
3333.233, 347.259719, 16.964501
2414.398, 347.220474, 16.918294
2904.445, 347.224279, 16.923256
8068.887, 347.211173, 16.909040
93754.847, 347.243558, 16.954336
5249.223, 347.251440, 16.961350
5774.699, 347.264181, 16.976823
2900.024, 347.236427, 16.943364
13921.573, 347.230004, 16.939676
17624.792, 347.214494, 16.924261
4297.938, 347.219760, 16.930571
7639.786, 347.267859, 16.996435
21352.390, 347.239532, 16.962279
19006.195, 347.340639, 17.091483
3392.502, 347.236081, 16.958537
13302.594, 347.203772, 16.921205
5706.394, 347.201565, 16.917044
2414.076, 347.266546, 17.002324
3372.583, 347.316198, 17.067284
5685.525, 347.211622, 16.935446
10063.809, 347.301523, 17.050949
12849.138, 347.203690, 16.926999
2419.407, 347.283339, 17.027497
6657.476, 347.238961, 16.974411
11928.515, 347.194227, 16.918553
6262.672, 347.256513, 16.998276
4771.678, 347.225168, 16.960050
6886.003, 347.318502, 17.085715
5328.654, 347.215117, 16.952734
7593.468, 347.224591, 16.967651
5704.979, 347.188644, 16.923238
3789.416, 347.256956, 17.010865
4769.417, 347.279213, 17.039675
4781.473, 347.210571, 16.953919
11867.850, 347.257233, 17.015762
4308.490, 347.187427, 16.925287
5710.293, 347.215647, 16.961717
4245.718, 347.247607, 17.004974
7618.515, 347.268293, 17.033112
2881.627, 347.205300, 16.951817
3816.859, 347.228515, 16.983427
2413.669, 347.348761, 17.137750
4806.460, 347.188106, 16.932199
6202.859, 347.225492, 16.980740
2837.663, 347.219730, 16.973577
2907.497, 347.184246, 16.931069
4248.792, 347.346797, 17.139979
