# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
74356.687, 347.503596, 17.129086
32850.289, 347.261658, 16.825110
11443.687, 347.309541, 16.891552
2857.432, 347.366016, 16.965270
18028.803, 347.424237, 17.042955
2278.150, 347.284842, 16.865251
2092.156, 347.298054, 16.883010
4196.145, 347.263954, 16.840571
2156.204, 347.347596, 16.948866
2121.884, 347.269996, 16.852754
101945.990, 347.437517, 17.075409
23420.249, 347.443557, 17.081115
32244.771, 347.468587, 17.118788
5463.276, 347.263622, 16.857622
3784.963, 347.459368, 17.112101
177373.556, 347.258093, 16.862357
6741.669, 347.270445, 16.875099
2137.368, 347.273339, 16.877848
45105.167, 347.423684, 17.072998
14143.581, 347.469727, 17.130959
39597.122, 347.483727, 17.151621
43860.137, 347.236044, 16.838699
4165.293, 347.273301, 16.883484
4183.583, 347.415335, 17.067483
2129.239, 347.286741, 16.904170
36970.543, 347.351838, 16.992797
2138.739, 347.239497, 16.847382
15346.041, 347.366420, 17.014021
18235.009, 347.306765, 16.942441
4992.796, 347.362739, 17.013861
2083.397, 347.429674, 17.102407
4996.154, 347.226331, 16.846997
17461.337, 347.363996, 17.024051
7179.013, 347.255885, 16.887385
7588.952, 347.221413, 16.847860
7200.231, 347.362832, 17.028870
3818.957, 347.303006, 16.953306
8284.339, 347.358517, 17.026953
2891.057, 347.247821, 16.886059
36430.492, 347.477105, 17.181242
2069.304, 347.223568, 16.854833
6618.905, 347.267770, 16.913163
2141.205, 347.355121, 17.024565
2083.362, 347.382677, 17.062899
89094.967, 347.391982, 17.079576
9144.763, 347.215709, 16.851412
8794.747, 347.276467, 16.930120
13443.100, 347.451230, 17.153496
2923.720, 347.281403, 16.940968
3800.160, 347.369661, 17.057614
4190.855, 347.403939, 17.105222
16714.860, 347.302163, 16.978265
15358.380, 347.347469, 17.036535
7595.377, 347.246092, 16.906841
2523.341, 347.234403, 16.892062
2876.554, 347.219721, 16.873922
123542.071, 347.261198, 16.932692
6282.845, 347.366044, 17.062051
6360.213, 347.214143, 16.871150
2963.469, 347.209352, 16.865772
31317.932, 347.335258, 17.030354
7918.977, 347.341795, 17.039039
3415.153, 347.365519, 17.069518
27841.212, 347.202440, 16.866842
9158.676, 347.209739, 16.875441
3791.360, 347.256216, 16.933959
5024.946, 347.250393, 16.928218
78026.971, 347.233495, 16.912388
7505.654, 347.239144, 16.919956
59431.213, 347.257890, 16.949135
6630.998, 347.300877, 17.005042
4163.168, 347.242745, 16.931894
12490.615, 347.210967, 16.894610
4216.796, 347.201426, 16.881819
63431.771, 347.332043, 17.052510
2151.151, 347.276066, 16.978852
4681.477, 347.297869, 17.012401
14915.611, 347.204630, 16.897090
6700.219, 347.185940, 16.872342
6306.333, 347.200520, 16.891642
2972.222, 347.229686, 16.932521
65350.715, 347.243443, 16.954604
4576.940, 347.204249, 16.901472
2156.771, 347.270617, 16.985342
6734.955, 347.263521, 16.978623
4191.297, 347.395217, 17.145904
5467.751, 347.285039, 17.006688
3385.338, 347.189142, 16.887785
6233.850, 347.204055, 16.909452
87574.576, 347.180738, 16.884755
2112.611, 347.333946, 17.077793
8844.161, 347.186189, 16.892256
4218.155, 347.293539, 17.029296
7963.266, 347.364762, 17.121863
15057.528, 347.277527, 17.011936
7125.858, 347.189377, 16.900288
12937.185, 347.356880, 17.117919
4228.188, 347.220467, 16.943254
9591.951, 347.190869, 16.908508
12571.403, 347.183761, 16.902394
9170.644, 347.223998, 16.953369
6232.542, 347.283270, 17.030246
6725.160, 347.208287, 16.935044
3381.673, 347.190264, 16.911881
4199.871, 347.297667, 17.052815
22887.829, 347.261827, 17.017915
13539.295, 347.297611, 17.064094
21071.685, 347.306504, 17.076377
4276.999, 347.183834, 16.919534
10464.229, 347.214483, 16.960595
40162.111, 347.386124, 17.180733
4565.896, 347.174939, 16.910121
9123.034, 347.217712, 16.965756
9624.760, 347.246984, 17.005366
32312.988, 347.348251, 17.139426
3352.514, 347.157051, 16.894772
2938.544, 347.225621, 16.983523
17967.422, 347.381951, 17.186714
64414.347, 347.339664, 17.137203
4181.043, 347.174139, 16.922587
2981.759, 347.321214, 17.110615
5874.188, 347.176870, 16.927669
12771.275, 347.228055, 16.994035
25038.023, 347.173172, 16.926245
5876.221, 347.169706, 16.921187
2571.187, 347.232035, 17.002161
90005.437, 347.180219, 16.942209
7118.746, 347.329036, 17.127964
2153.234, 347.212842, 16.979940
9594.497, 347.194704, 16.959656
2102.942, 347.166880, 16.923468
78880.456, 347.328592, 17.135871
7541.451, 347.154108, 16.910181
167133.029, 347.340287, 17.155810
3749.276, 347.391686, 17.216117
5453.662, 347.145891, 16.905800
6377.536, 347.256646, 17.048001
4226.522, 347.162742, 16.927875
10886.824, 347.216734, 16.997698
30275.622, 347.207547, 16.989627
18726.492, 347.251081, 17.047318
2963.586, 347.199069, 16.982644
5859.885, 347.228908, 17.021413
15886.660, 347.324192, 17.144068
2496.193, 347.192137, 16.974659
5822.122, 347.146727, 16.917394
8255.998, 347.220218, 17.013126
96609.163, 347.295543, 17.118183
2959.883, 347.190535, 16.980431
2124.986, 347.141644, 16.919832
2052.725, 347.171456, 16.959505
3381.550, 347.203261, 17.000616
43804.706, 347.374324, 17.221941
9902.988, 347.133761, 16.913361
2479.387, 347.239867, 17.048970
2539.505, 347.149978, 16.934769
9180.952, 347.157672, 16.945034
31217.209, 347.360016, 17.205469
6722.969, 347.231356, 17.040589
3363.612, 347.226189, 17.033644
7889.133, 347.186364, 16.983320
20123.073, 347.300902, 17.131735
44279.387, 347.351767, 17.198696
4149.987, 347.132385, 16.918351
3375.055, 347.190487, 16.993273
9587.792, 347.135066, 16.923403
9249.139, 347.300169, 17.135944
4170.336, 347.164307, 16.961874
5110.992, 347.217685, 17.031367
32899.948, 347.131329, 16.923388
7156.273, 347.200241, 17.010036
6690.060, 347.190376, 16.997858
27573.881, 347.192187, 17.001777
11699.780, 347.139757, 16.935021
5859.044, 347.195499, 17.008383
8863.999, 347.143027, 16.941649
4204.375, 347.193765, 17.005758
3323.736, 347.316753, 17.163944
9976.482, 347.203415, 17.021056
10747.835, 347.150798, 16.954538
7535.603, 347.185016, 16.998096
38657.104, 347.366010, 17.231952
3793.949, 347.206231, 17.026282
14212.467, 347.190844, 17.010622
4153.713, 347.219154, 17.044417
3719.294, 347.208993, 17.032836
17780.286, 347.161381, 16.973796
2470.895, 347.197894, 17.019650
13794.344, 347.213139, 17.040722
4992.833, 347.236324, 17.069661
2940.894, 347.153138, 16.964402
21259.190, 347.122406, 16.928215
3369.061, 347.141114, 16.951207
14570.919, 347.160545, 16.977875
19945.556, 347.198187, 17.028427
8361.517, 347.183177, 17.008829
3717.170, 347.223199, 17.060048
3318.252, 347.324639, 17.189078
27447.162, 347.130096, 16.942963
2975.951, 347.227546, 17.067221
3354.485, 347.310516, 17.172805
5411.817, 347.163025, 16.985935
3332.287, 347.164903, 16.989641
4148.573, 347.175404, 17.003205
3797.168, 347.180455, 17.009998
2883.932, 347.214100, 17.052895
2505.427, 347.236758, 17.081798
112920.861, 347.129421, 16.950769
7970.501, 347.134683, 16.953057
6252.271, 347.187350, 17.020480
7510.397, 347.322527, 17.192767
2112.405, 347.162871, 16.989495
2860.398, 347.240691, 17.090010
2870.679, 347.310718, 17.179750
477003.812, 347.271239, 17.138724
7975.370, 347.118478, 16.936629
5874.645, 347.181969, 17.018073
10863.510, 347.162931, 16.995242
6301.985, 347.169934, 17.003407
8025.401, 347.247317, 17.104509
3796.975, 347.295670, 17.166095
23685.527, 347.172581, 17.012019
4573.863, 347.182354, 17.026892
5745.796, 347.153930, 16.990838
6777.846, 347.149791, 16.986532
9571.321, 347.322727, 17.208454
2165.828, 347.138926, 16.973209
6261.580, 347.117427, 16.946564
8756.773, 347.201804, 17.055371
5099.129, 347.238735, 17.102489
5418.826, 347.106860, 16.936200
13008.208, 347.202239, 17.061318
7103.177, 347.117281, 16.950785
3783.059, 347.181040, 17.032750
10405.914, 347.309413, 17.197977
7119.742, 347.152713, 16.997317
3330.724, 347.108196, 16.941147
2113.260, 347.129101, 16.967675
41092.751, 347.233088, 17.104534
23131.498, 347.335649, 17.235229
3373.658, 347.196309, 17.056747
2112.469, 347.251253, 17.126295
26377.187, 347.111594, 16.952413
7130.181, 347.131324, 16.974343
8707.772, 347.175183, 17.031182
179022.499, 347.195712, 17.063455
3376.444, 347.140402, 16.987569
5400.146, 347.216724, 17.085325
2529.690, 347.128697, 16.972795
30236.436, 347.132435, 16.980790
152631.419, 347.204447, 17.077054
8803.547, 347.098983, 16.938296
16762.453, 347.126829, 16.977133
6650.216, 347.351381, 17.265876
4170.225, 347.158559, 17.020173
10456.524, 347.265529, 17.157785
24208.451, 347.305719, 17.211368
2505.376, 347.184810, 17.055448
2130.804, 347.328374, 17.239415
3291.727, 347.146941, 17.008308
2502.026, 347.106295, 16.956985
5920.919, 347.211421, 17.091791
2892.881, 347.242691, 17.131424
5063.554, 347.091312, 16.939568
3365.579, 347.184600, 17.058693
4998.032, 347.169165, 17.039909
3407.746, 347.150267, 17.016497
5028.123, 347.245296, 17.138073
10447.057, 347.110554, 16.966248
10014.489, 347.155299, 17.023463
25724.241, 347.116534, 16.977099
3329.650, 347.239058, 17.131348
5865.018, 347.103246, 16.958962
11305.574, 347.159932, 17.032169
3352.913, 347.120024, 16.980866
2975.937, 347.234385, 17.127263
2498.099, 347.097086, 16.951987
7487.134, 347.104466, 16.963568
36259.424, 347.107350, 16.968583
4203.749, 347.127074, 16.992257
7570.403, 347.179791, 17.060131
12070.197, 347.092932, 16.950603
5855.863, 347.118452, 16.983914
149339.112, 347.182616, 17.072038
4636.143, 347.261518, 17.166655
2060.615, 347.149776, 17.023438
9581.474, 347.168875, 17.049487
10094.232, 347.143596, 17.017134
4158.162, 347.174511, 17.057526
2542.798, 347.305786, 17.224898
17118.250, 347.112090, 16.980096
6672.305, 347.140548, 17.015396
19195.461, 347.164313, 17.047503
14226.471, 347.253069, 17.161070
8402.891, 347.201327, 17.095543
4210.476, 347.123340, 16.994773
3766.927, 347.135921, 17.010924
5919.661, 347.144085, 17.022653
3327.099, 347.263092, 17.174375
4174.902, 347.099823, 16.967334
13710.421, 347.319912, 17.250118
12545.004, 347.081839, 16.946718
13327.480, 347.145737, 17.028772
10793.843, 347.121314, 16.997713
35820.045, 347.162723, 17.053067
2066.902, 347.212895, 17.113635
6744.579, 347.139402, 17.021657
7156.673, 347.196915, 17.095354
4579.446, 347.104161, 16.977083
9993.270, 347.151645, 17.040258
3368.245, 347.325375, 17.261634
7087.050, 347.083972, 16.954977
3828.202, 347.188548, 17.087222
2954.463, 347.280306, 17.205470
42754.555, 347.313162, 17.251141
2882.969, 347.080474, 16.951499
10467.305, 347.208941, 17.116504
12539.944, 347.143676, 17.035222
19487.121, 347.256807, 17.179894
2480.205, 347.136152, 17.025716
14927.796, 347.170287, 17.071068
65794.357, 347.082888, 16.963132
10851.155, 347.095248, 16.974831
5026.006, 347.176555, 17.079332
4620.197, 347.172478, 17.074077
43900.859, 347.290560, 17.227080
2518.464, 347.225026, 17.141911
4190.045, 347.075660, 16.954000
5826.638, 347.104726, 16.991341
5860.712, 347.199297, 17.113228
8806.372, 347.134708, 17.032265
3795.789, 347.158430, 17.062678
12558.476, 347.094738, 16.983361
6656.216, 347.153234, 17.057392
2092.077, 347.206858, 17.126053
17562.616, 347.132756, 17.037137
5023.693, 347.088776, 16.978355
5407.908, 347.099897, 16.993178
7599.172, 347.167410, 17.080409
2023.448, 347.321784, 17.276102
17529.313, 347.078571, 16.966901
26300.460, 347.127581, 17.033825
4976.808, 347.177268, 17.093165
3354.062, 347.091342, 16.985661
4618.969, 347.103496, 17.000851
10841.179, 347.120395, 17.024667
23827.566, 347.106322, 17.006840
2563.983, 347.282444, 17.230046
4932.470, 347.149356, 17.062233
3792.089, 347.087098, 16.982357
5003.940, 347.159421, 17.075963
4549.176, 347.275935, 17.224495
10400.163, 347.067602, 16.959155
2117.735, 347.182246, 17.105228
20794.792, 347.082610, 16.979399
5873.332, 347.320944, 17.283817
26414.803, 347.074155, 16.970678
8365.486, 347.153505, 17.071641
44932.806, 347.285041, 17.241833
15429.099, 347.091425, 16.995006
27034.391, 347.131395, 17.045135
2537.265, 347.145424, 17.061266
4746.930, 347.216296, 17.152917
3300.845, 347.211245, 17.148293
5420.925, 347.122244, 17.036329
2565.019, 347.165548, 17.090641
2935.581, 347.189683, 17.121769
6722.585, 347.296728, 17.258759
2918.934, 347.301480, 17.264372
5406.435, 347.074146, 16.974676
4170.033, 347.106024, 17.016572
3345.135, 347.236531, 17.183749
2045.901, 347.161004, 17.088024
2925.338, 347.312871, 17.281378
7573.151, 347.123599, 17.040587
2984.125, 347.315159, 17.285091
43808.846, 347.109123, 17.025445
8773.008, 347.115193, 17.030917
5031.751, 347.064773, 16.966907
4200.200, 347.081543, 16.987745
3739.735, 347.138101, 17.061112
5063.906, 347.078488, 16.984784
38896.452, 347.128676, 17.052047
3798.354, 347.173817, 17.107030
3384.804, 347.218697, 17.165470
64492.987, 347.154210, 17.089547
8013.451, 347.166161, 17.100769
2472.131, 347.297651, 17.267477
139281.559, 347.055540, 16.968292
7095.954, 347.078186, 16.988567
2155.319, 347.211596, 17.159499
5459.389, 347.319430, 17.299098
10021.817, 347.098699, 17.017642
3305.803, 347.112011, 17.033442
57082.763, 347.119128, 17.047221
2450.313, 347.181257, 17.121790
5441.546, 347.085564, 17.000411
4621.118, 347.284884, 17.255257
4591.500, 347.310355, 17.287856
7080.725, 347.068892, 16.982083
6701.398, 347.074466, 16.988842
2089.218, 347.145662, 17.079890
2457.612, 347.162394, 17.101891
3697.539, 347.101233, 17.024812
10991.808, 347.077721, 16.997006
4592.874, 347.083349, 17.003735
2867.773, 347.292259, 17.271473
186856.731, 347.214798, 17.180081
18856.417, 347.062125, 16.979816
2084.393, 347.104373, 17.032619
2545.766, 347.166854, 17.112364
12120.915, 347.065909, 16.984463
7105.547, 347.204039, 17.161930
78990.269, 347.238502, 17.209705
81815.527, 347.277777, 17.258704
3368.986, 347.128655, 17.064807
23248.396, 347.314958, 17.305249
5468.204, 347.079104, 17.002520
20882.625, 347.094769, 17.025682
9715.758, 347.306433, 17.294486
3361.611, 347.087074, 17.013924
3744.696, 347.148240, 17.092031
10884.995, 347.098928, 17.030818
18265.905, 347.108467, 17.043462
8724.428, 347.134639, 17.077012
2064.313, 347.282397, 17.264747
106588.192, 347.124970, 17.069296
5055.634, 347.169115, 17.121642
4141.226, 347.111345, 17.047405
120587.971, 347.100489, 17.039832
8827.546, 347.131138, 17.075435
133093.803, 347.289614, 17.282894
6271.975, 347.084808, 17.016972
7475.797, 347.173380, 17.131310
7611.553, 347.135809, 17.085308
3899.730, 347.307732, 17.305397
9168.416, 347.068324, 16.999879
3729.560, 347.164444, 17.122991
5053.602, 347.074929, 17.009030
63964.009, 347.137600, 17.093292
4177.443, 347.157895, 17.117219
223561.947, 347.169017, 17.137245
3775.919, 347.183566, 17.149570
3784.381, 347.055243, 16.985011
2065.979, 347.244053, 17.227771
4242.198, 347.056957, 16.989454
2066.474, 347.065113, 16.999678
3328.366, 347.107908, 17.055301
2073.462, 347.149670, 17.108674
9983.561, 347.096063, 17.042035
2534.823, 347.301527, 17.303642
3732.303, 347.154581, 17.116999
14252.141, 347.102527, 17.052904
18146.328, 347.177314, 17.149792
4645.323, 347.056178, 16.993778
28154.297, 347.071705, 17.016305
31663.967, 347.158897, 17.127327
5030.480, 347.122105, 17.079744
8750.303, 347.147055, 17.111055
37648.794, 347.247789, 17.242242
12655.695, 347.051839, 16.991125
13319.926, 347.081160, 17.029191
13304.493, 347.211107, 17.196814
6670.893, 347.220866, 17.207567
2114.229, 347.244897, 17.237864
2496.261, 347.066496, 17.011340
10838.988, 347.092272, 17.045040
8454.887, 347.104713, 17.061989
496192.543, 347.214209, 17.214677
20542.898, 347.228636, 17.222316
2121.749, 347.052346, 16.995224
3380.062, 347.057482, 17.002507
10055.335, 347.085641, 17.039114
3766.032, 347.073079, 17.023187
2917.593, 347.279654, 17.288111
3312.105, 347.067339, 17.019189
4291.296, 347.098814, 17.059980
22075.061, 347.035077, 16.981828
25065.125, 347.083235, 17.043303
7932.305, 347.108420, 17.074947
7175.071, 347.049078, 16.998331
2111.395, 347.067175, 17.021950
2969.790, 347.262261, 17.271974
11243.017, 347.139834, 17.116979
8295.534, 347.086550, 17.049932
2939.369, 347.095864, 17.060573
2925.653, 347.040776, 16.990718
8744.893, 347.122809, 17.096846
40900.547, 347.127917, 17.106896
3394.494, 347.133117, 17.110874
2560.252, 347.188371, 17.181742
4571.749, 347.052653, 17.008734
17888.963, 347.037660, 16.993303
12690.878, 347.123741, 17.101356
4186.015, 347.033529, 16.985436
7105.990, 347.065515, 17.026513
7501.750, 347.099678, 17.071342
6235.846, 347.152652, 17.138595
2081.886, 347.207587, 17.208122
65434.576, 347.280210, 17.306092
7515.525, 347.049118, 17.009510
13052.752, 347.080965, 17.049177
3827.460, 347.040015, 16.996284
2552.586, 347.083841, 17.052699
61100.522, 347.110015, 17.090124
4616.222, 347.149550, 17.137595
32491.254, 347.076652, 17.048084
10418.771, 347.130082, 17.114997
2503.088, 347.041721, 17.001196
16232.860, 347.044645, 17.006625
11243.678, 347.070391, 17.039231
6645.618, 347.085995, 17.059341
7933.626, 347.050953, 17.016032
2143.037, 347.106050, 17.085563
2934.238, 347.114219, 17.097850
7886.448, 347.063917, 17.034042
2522.691, 347.269124, 17.296576
6649.670, 347.143632, 17.138093
3398.425, 347.104157, 17.088054
2524.060, 347.031551, 16.994720
9617.846, 347.095243, 17.079065
3753.870, 347.146381, 17.143036
3441.847, 347.072763, 17.050251
7906.476, 347.077530, 17.056742
4673.769, 347.180637, 17.191108
16336.884, 347.101251, 17.093144
23060.464, 347.156874, 17.165232
12580.165, 347.055604, 17.035053
14612.232, 347.025451, 16.997938
3752.636, 347.065327, 17.047502
16203.102, 347.117831, 17.117093
7549.018, 347.199225, 17.219482
10838.783, 347.094318, 17.087283
2936.641, 347.191004, 17.209035
3306.299, 347.201552, 17.222996
13813.753, 347.050462, 17.030906
3350.150, 347.059945, 17.042490
3318.196, 347.066629, 17.050293
14554.925, 347.152098, 17.162332
10025.823, 347.030838, 17.007626
2463.654, 347.185406, 17.204702
10493.219, 347.147355, 17.157122
3332.054, 347.161740, 17.175460
79453.388, 347.055098, 17.044068
13396.988, 347.071521, 17.061227
2474.464, 347.140741, 17.149599
3859.008, 347.072994, 17.063922
4610.475, 347.196822, 17.222755
18777.820, 347.036265, 17.019521
5040.785, 347.039878, 17.023031
7545.565, 347.155317, 17.171839
3379.439, 347.032083, 17.013260
12492.418, 347.200287, 17.229690
2927.659, 347.019652, 16.998550
22427.044, 347.061730, 17.054996
11258.853, 347.133682, 17.146493
8016.412, 347.042635, 17.029500
10494.262, 347.014843, 16.995667
24126.644, 347.102526, 17.110112
12887.385, 347.111706, 17.121244
