# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
6010.645, 347.356577, 17.016343
20984.413, 347.495864, 17.197620
5110.457, 347.258889, 16.893921
3859.995, 347.319770, 16.972260
4678.006, 347.284866, 16.927941
4729.896, 347.353704, 17.018315
23151.369, 347.356796, 17.026063
11071.212, 347.294529, 16.945334
41223.077, 347.477103, 17.180906
15919.168, 347.298348, 16.950781
5613.168, 347.250370, 16.890200
2726.926, 347.313774, 16.970707
3414.613, 347.244072, 16.885351
8926.106, 347.264745, 16.913479
93116.087, 347.392046, 17.079698
3098.659, 347.288265, 16.943128
2649.291, 347.277534, 16.933890
25319.127, 347.255567, 16.911145
8121.685, 347.247388, 16.901231
23539.505, 347.292580, 16.965776
4269.905, 347.286511, 16.958426
30599.305, 347.457147, 17.178613
5974.411, 347.247046, 16.908542
9348.627, 347.300720, 16.977995
132977.180, 347.261835, 16.933028
3867.499, 347.238705, 16.902043
3831.274, 347.280388, 16.956158
5120.981, 347.311847, 16.998986
7274.941, 347.233799, 16.900598
45510.983, 347.412561, 17.132784
7256.805, 347.340437, 17.039157
14569.011, 347.240966, 16.914028
13640.600, 347.458150, 17.190645
111319.809, 347.233054, 16.912533
3944.626, 347.346090, 17.050009
3049.555, 347.317667, 17.016831
3430.194, 347.223328, 16.896952
2564.749, 347.242138, 16.921346
47727.537, 347.372214, 17.094102
6021.512, 347.222480, 16.899334
65565.087, 347.257697, 16.948175
3450.591, 347.243609, 16.926669
25934.880, 347.281756, 16.977913
16233.164, 347.300636, 17.003877
11494.301, 347.271864, 16.967775
9012.883, 347.478834, 17.233780
2589.716, 347.285293, 16.985597
3440.177, 347.246596, 16.939576
2998.310, 347.292021, 16.997820
62230.990, 347.331900, 17.052531
6033.983, 347.249937, 16.946201
2511.060, 347.372451, 17.103669
7167.817, 347.288118, 16.997589
5179.709, 347.267972, 16.973953
2590.197, 347.217805, 16.909781
3496.075, 347.267867, 16.977158
9850.975, 347.213473, 16.913069
77123.853, 347.243548, 16.955089
5992.831, 347.211451, 16.916925
7673.440, 347.222741, 16.933256
4719.048, 347.233242, 16.953020
5645.025, 347.359754, 17.116150
11553.017, 347.276446, 17.011119
6392.063, 347.290434, 17.028219
5950.709, 347.211087, 16.928841
2535.621, 347.276874, 17.014874
4706.796, 347.347305, 17.106181
3845.823, 347.213308, 16.935993
15372.935, 347.336313, 17.096236
3814.463, 347.215101, 16.940769
7722.591, 347.456024, 17.249631
2992.738, 347.223968, 16.963108
3466.804, 347.402883, 17.192617
6840.667, 347.450576, 17.253943
4241.485, 347.276539, 17.033013
27714.921, 347.191182, 16.926217
7720.284, 347.234730, 16.980363
10624.399, 347.226225, 16.970652
4313.055, 347.212118, 16.952808
3036.964, 347.246684, 17.001711
8971.331, 347.220474, 16.972640
3400.475, 347.191981, 16.938545
4296.332, 347.355281, 17.147907
2587.328, 347.335060, 17.122452
3053.161, 347.214488, 16.969215
10674.230, 347.382496, 17.187336
3011.496, 347.433991, 17.251636
74706.699, 347.339611, 17.137688
5148.263, 347.209109, 16.967522
2588.209, 347.211169, 16.969937
2179.009, 347.193611, 16.953116
5510.719, 347.187723, 16.948043
89189.872, 347.179601, 16.942627
72420.932, 347.328625, 17.135778
5523.033, 347.351058, 17.160947
4283.204, 347.173016, 16.935043
9310.169, 347.221801, 16.997918
190054.942, 347.340196, 17.155725
2646.959, 347.196908, 16.969583
2146.299, 347.202875, 16.977822
7297.797, 347.173066, 16.942848
2164.542, 347.400113, 17.234180
5141.270, 347.215648, 17.001322
5981.146, 347.209171, 16.993803
3411.765, 347.183009, 16.960704
2590.139, 347.233724, 17.026272
6408.732, 347.199768, 16.983607
23900.119, 347.221098, 17.013219
32000.412, 347.324493, 17.145610
7672.088, 347.215540, 17.005977
4697.925, 347.225683, 17.022617
84077.429, 347.295380, 17.119054
3890.124, 347.344901, 17.180897
56759.858, 347.373842, 17.221507
4661.029, 347.169211, 16.958173
3850.512, 347.188306, 16.981748
3448.299, 347.370428, 17.215359
28307.833, 347.359878, 17.205520
16614.820, 347.184005, 16.981988
60266.694, 347.352164, 17.198619
6400.112, 347.158226, 16.948378
4731.206, 347.229475, 17.039932
5923.458, 347.232343, 17.043818
12362.322, 347.386622, 17.242518
2139.470, 347.272517, 17.095397
5527.547, 347.173240, 16.969124
7741.053, 347.233872, 17.050170
8586.123, 347.158992, 16.954528
2099.224, 347.272417, 17.100137
11580.424, 347.172568, 16.974817
14101.960, 347.175468, 16.977956
81113.971, 347.193041, 17.002975
22841.931, 347.250764, 17.077839
8590.534, 347.227770, 17.047757
4747.512, 347.390349, 17.255830
9438.000, 347.221535, 17.040905
12787.349, 347.165301, 16.971237
4301.810, 347.279542, 17.117109
11153.366, 347.155792, 16.959227
20803.725, 347.198001, 17.015195
39714.905, 347.365645, 17.231826
4734.792, 347.158983, 16.965859
2186.342, 347.318444, 17.169468
11503.254, 347.173894, 16.986991
4228.001, 347.294857, 17.140614
4313.111, 347.185148, 17.001477
9355.345, 347.221245, 17.049638
14479.222, 347.238535, 17.072865
6451.200, 347.172816, 16.991438
25494.490, 347.143295, 16.959988
16204.869, 347.158718, 16.977092
11063.597, 347.239019, 17.080303
4733.827, 347.153059, 16.969704
17779.054, 347.216843, 17.053331
3838.409, 347.213082, 17.048893
33375.444, 347.160897, 16.986302
10286.967, 347.153483, 16.977110
51808.115, 347.238964, 17.087624
3891.518, 347.200028, 17.035778
11908.947, 347.179733, 17.011563
8488.774, 347.176855, 17.009730
2558.033, 347.227121, 17.073181
7716.256, 347.161958, 16.991720
475265.525, 347.271337, 17.138933
3400.522, 347.241334, 17.092611
4280.264, 347.142649, 16.966848
2965.192, 347.286298, 17.150968
2993.498, 347.164813, 16.996687
3838.563, 347.210841, 17.055664
3001.005, 347.311289, 17.184337
2136.598, 347.193890, 17.034348
7208.338, 347.210480, 17.059784
8640.128, 347.165455, 17.003738
19530.950, 347.132430, 16.962681
3494.997, 347.206483, 17.056437
3456.411, 347.135688, 16.967338
2998.974, 347.210163, 17.065438
17378.413, 347.230670, 17.096949
10233.943, 347.195778, 17.049851
4742.479, 347.204199, 17.059734
2133.637, 347.256793, 17.126666
7661.276, 347.136271, 16.975459
3422.290, 347.179449, 17.030083
7260.659, 347.129913, 16.967248
3843.815, 347.150026, 16.993284
11161.481, 347.187067, 17.042633
23821.525, 347.198678, 17.057253
2151.123, 347.247471, 17.118076
3415.788, 347.238956, 17.109876
51000.117, 347.232526, 17.105013
2153.059, 347.294540, 17.181364
8096.456, 347.179791, 17.037750
180339.393, 347.195747, 17.063739
7675.452, 347.192872, 17.054836
2154.123, 347.202725, 17.066411
10253.358, 347.213627, 17.082164
3011.496, 347.328117, 17.227842
3468.826, 347.174432, 17.031986
135318.437, 347.205140, 17.077565
5143.061, 347.130420, 16.976996
3050.855, 347.163688, 17.020012
8140.565, 347.187047, 17.050584
7279.141, 347.150237, 17.005272
6404.893, 347.181501, 17.044319
2141.562, 347.125102, 16.972566
6810.211, 347.125708, 16.975444
6353.022, 347.152479, 17.010620
6814.958, 347.261148, 17.150145
8172.685, 347.217449, 17.093937
4328.121, 347.120251, 16.970590
8206.122, 347.183850, 17.052789
7293.643, 347.211566, 17.088649
2585.826, 347.127335, 16.980110
3391.315, 347.138727, 16.995632
22708.968, 347.162092, 17.026796
37513.411, 347.289763, 17.191381
3853.983, 347.134454, 16.990230
17908.413, 347.305991, 17.212421
8460.428, 347.176503, 17.045839
3061.767, 347.184515, 17.055974
8137.140, 347.122094, 16.978306
2156.632, 347.151959, 17.015849
2111.167, 347.284373, 17.186127
5981.587, 347.138398, 16.999805
14072.415, 347.179695, 17.055700
6330.074, 347.230043, 17.119095
29021.733, 347.356449, 17.285717
2108.786, 347.139448, 17.007029
2963.132, 347.195920, 17.079449
19221.334, 347.116696, 16.981813
7277.343, 347.140625, 17.010883
3495.926, 347.301346, 17.217311
8555.943, 347.113313, 16.977792
5147.757, 347.125818, 16.993196
157899.454, 347.182884, 17.072529
5123.115, 347.121180, 16.988685
3854.310, 347.147287, 17.022037
3899.110, 347.181304, 17.065461
4272.181, 347.165815, 17.046034
2573.409, 347.200100, 17.090222
10626.280, 347.364842, 17.301392
9085.202, 347.193867, 17.086264
3033.729, 347.125963, 16.998697
14106.476, 347.210630, 17.108419
3809.255, 347.238780, 17.143834
2630.042, 347.114755, 16.985189
2130.102, 347.274033, 17.189981
6830.129, 347.190262, 17.084181
4700.467, 347.197421, 17.092769
3875.904, 347.122664, 16.997899
12108.093, 347.150111, 17.033516
2542.126, 347.114145, 16.987180
5516.074, 347.202767, 17.103617
3885.183, 347.223585, 17.129022
3502.216, 347.131320, 17.012574
5952.566, 347.151317, 17.039471
25083.312, 347.210230, 17.116959
18262.029, 347.114287, 16.993921
6026.719, 347.134549, 17.018870
60256.957, 347.313129, 17.251438
4252.396, 347.118305, 17.000545
9412.741, 347.219887, 17.132627
41496.819, 347.290836, 17.226704
2611.125, 347.191127, 17.097141
3437.481, 347.129180, 17.019226
2513.904, 347.168615, 17.070594
4738.129, 347.113238, 17.000715
3358.198, 347.299744, 17.239725
13147.689, 347.173021, 17.079003
4732.857, 347.218711, 17.137364
12798.859, 347.119814, 17.012648
8854.224, 347.167516, 17.074388
4288.828, 347.176731, 17.085638
7267.713, 347.152569, 17.056242
20843.589, 347.177635, 17.090560
5527.862, 347.169631, 17.078188
3022.171, 347.185856, 17.100130
7694.281, 347.241345, 17.172053
2183.473, 347.260547, 17.197025
6816.386, 347.297951, 17.245840
