# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
40746.501, 339.445956, 1.786190
5508.612, 339.520826, 1.734726
3855.757, 339.383034, 1.825472
2761.574, 339.481867, 1.760035
4402.367, 339.442225, 1.785199
10416.968, 339.472821, 1.763439
78138.029, 339.634496, 1.653490
2786.191, 339.455072, 1.774363
11968.411, 339.438411, 1.783919
11469.204, 339.381643, 1.821300
7753.490, 339.385332, 1.819345
3362.169, 339.616618, 1.666271
22922.892, 339.392281, 1.813642
17540.651, 339.483520, 1.752706
3361.809, 339.449960, 1.774846
7606.224, 339.455858, 1.770201
144912.480, 339.547885, 1.705412
3826.749, 339.479840, 1.752595
7133.455, 339.499222, 1.738624
17600.159, 339.379950, 1.815863
91381.925, 339.405142, 1.796752
7103.911, 339.626413, 1.652469
13090.598, 339.435945, 1.777374
3342.240, 339.415440, 1.791195
2727.652, 339.557785, 1.695984
18708.137, 339.426381, 1.781132
3338.371, 339.390262, 1.805853
5524.356, 339.610373, 1.659347
4939.553, 339.419866, 1.784368
4998.935, 339.505164, 1.727525
23382.310, 339.385584, 1.806206
73795.384, 339.626057, 1.644637
17502.796, 339.398065, 1.796937
6061.031, 339.448198, 1.763029
20702.181, 339.408005, 1.786896
10364.629, 339.452252, 1.757620
2791.357, 339.402765, 1.791388
5464.097, 339.548353, 1.693838
4414.532, 339.467286, 1.747350
25612.132, 339.381697, 1.800945
3866.966, 339.386343, 1.798248
11468.157, 339.652051, 1.620608
2761.951, 339.440789, 1.761039
4415.955, 339.413755, 1.779018
3853.058, 339.670226, 1.608850
3280.481, 339.512248, 1.713453
3308.207, 339.442058, 1.757602
24947.905, 339.407376, 1.779218
2711.374, 339.374354, 1.801297
46792.079, 339.383598, 1.793282
3268.183, 339.507778, 1.712086
3926.049, 339.379698, 1.797008
13666.367, 339.398219, 1.782724
5432.105, 339.472871, 1.732998
11096.018, 339.440756, 1.752307
49190.495, 339.370353, 1.798865
166044.084, 339.695193, 1.582125
5982.018, 339.437176, 1.754346
2743.495, 339.612151, 1.636436
44626.200, 339.508747, 1.703031
18163.345, 339.398405, 1.776591
5470.278, 339.468610, 1.729259
19678.647, 339.366860, 1.795849
6527.499, 339.493668, 1.711388
32445.135, 339.511187, 1.697660
30679.641, 339.380613, 1.782861
3293.982, 339.409183, 1.765125
7640.720, 339.436736, 1.746516
6571.541, 339.402156, 1.769115
2785.827, 339.421074, 1.756215
9880.244, 339.471738, 1.721571
9796.095, 339.438841, 1.743600
7674.909, 339.603128, 1.634460
9841.817, 339.496365, 1.704496
4407.304, 339.368099, 1.789059
3823.024, 339.376873, 1.782613
14300.259, 339.362727, 1.791419
8156.330, 339.552763, 1.665673
3802.510, 339.451274, 1.731330
2817.508, 339.643958, 1.603767
3320.237, 339.519025, 1.686030
329956.305, 339.605923, 1.622330
56615.645, 339.366501, 1.784607
46230.769, 339.672413, 1.580977
26105.907, 339.582716, 1.640308
74682.179, 339.439071, 1.734630
6025.198, 339.406508, 1.758709
