# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
51275.667, 339.738089, 1.606970
12126.650, 339.422095, 1.811881
47366.103, 339.390498, 1.828597
8330.550, 339.507658, 1.753165
9308.346, 339.512158, 1.748942
9021.634, 339.500515, 1.756715
6710.895, 339.404896, 1.817486
45267.773, 339.653091, 1.653033
95624.456, 339.446483, 1.786944
7551.167, 339.390824, 1.822951
31862.461, 339.697487, 1.621562
3806.250, 339.467898, 1.770846
6858.180, 339.425965, 1.798294
13649.418, 339.395220, 1.817427
17794.149, 339.646380, 1.651120
47639.904, 339.634878, 1.655252
3836.538, 339.552944, 1.710820
3773.042, 339.393206, 1.815855
15061.071, 339.402814, 1.807754
9835.440, 339.390152, 1.815585
265488.874, 339.548727, 1.705667
3834.917, 339.488043, 1.749708
11329.237, 339.404852, 1.803704
15898.632, 339.449123, 1.773110
14441.465, 339.530624, 1.717950
191542.915, 339.404760, 1.797161
9788.350, 339.512514, 1.728108
10560.592, 339.505245, 1.731406
12282.118, 339.445475, 1.770304
3841.399, 339.475693, 1.750373
3822.551, 339.453359, 1.764184
9920.957, 339.413122, 1.790617
5257.363, 339.491000, 1.739032
8222.129, 339.441045, 1.771498
6907.443, 339.419685, 1.785903
53595.888, 339.626903, 1.645150
6912.556, 339.428134, 1.778225
34005.002, 339.385113, 1.805325
5329.880, 339.408164, 1.789636
21989.791, 339.390647, 1.800392
9796.939, 339.397720, 1.796178
8417.086, 339.471515, 1.746792
6031.220, 339.382068, 1.805950
17473.844, 339.417899, 1.780003
10518.287, 339.391806, 1.796955
13570.144, 339.380946, 1.802653
5436.803, 339.399712, 1.789907
7598.872, 339.387700, 1.796186
59842.427, 339.384040, 1.795394
5303.615, 339.390218, 1.794407
14539.770, 339.411026, 1.778972
9839.145, 339.373707, 1.802409
3776.376, 339.375022, 1.800285
6083.432, 339.379913, 1.795972
9171.094, 339.427066, 1.763958
211882.241, 339.696017, 1.583624
13685.364, 339.414875, 1.769643
12755.086, 339.406679, 1.775229
12101.282, 339.398511, 1.779100
31774.244, 339.469067, 1.729549
12175.517, 339.383107, 1.787063
19699.599, 339.376971, 1.791062
21866.200, 339.388901, 1.781496
14454.980, 339.436846, 1.749059
5284.203, 339.564389, 1.664205
11290.915, 339.429918, 1.751984
6818.344, 339.473772, 1.722112
19737.862, 339.373287, 1.788620
25075.374, 339.626319, 1.620294
7631.191, 339.389489, 1.776837
76943.978, 339.364787, 1.786896
3779.548, 339.405503, 1.765701
6014.228, 339.443275, 1.739847
7565.065, 339.581902, 1.648292
8360.969, 339.558827, 1.662250
46047.875, 339.397835, 1.766436
43719.289, 339.385026, 1.774698
13513.927, 339.375192, 1.782073
19630.664, 339.369219, 1.785301
9848.948, 339.388297, 1.771868
498480.440, 339.606868, 1.622084
133202.343, 339.438278, 1.733852
10683.994, 339.507497, 1.690446
14367.956, 339.400797, 1.758301
11353.484, 339.426022, 1.739915
7621.310, 339.377048, 1.772657
7592.523, 339.516778, 1.679086
8367.678, 339.503613, 1.686257
51816.829, 339.371785, 1.772093
36042.845, 339.593927, 1.626236
7611.502, 339.510838, 1.680821
180458.384, 339.513876, 1.673981
8304.641, 339.553845, 1.651146
10626.156, 339.482514, 1.695699
14259.581, 339.366369, 1.771378
4598.677, 339.594318, 1.621240
8361.891, 339.406924, 1.743232
8336.855, 339.399233, 1.748095
7615.655, 339.371401, 1.766944
5298.235, 339.438922, 1.720959
12849.959, 339.378363, 1.761215
12187.386, 339.356380, 1.774961
4549.869, 339.461156, 1.704481
11333.709, 339.423826, 1.723957
7509.586, 339.450261, 1.706297
6045.576, 339.374939, 1.755174
24987.115, 339.360184, 1.763467
12940.082, 339.422858, 1.720926
4669.533, 339.406529, 1.731595
3868.102, 339.360606, 1.759684
90523.716, 339.417394, 1.718426
13621.461, 339.349115, 1.765018
6880.503, 339.393512, 1.735954
15902.741, 339.578762, 1.612343
10548.287, 339.535977, 1.640272
214011.680, 339.521913, 1.645351
15134.485, 339.380163, 1.742384
12158.905, 339.444050, 1.699675
25740.072, 339.420695, 1.713831
3827.037, 339.359710, 1.755544
3825.283, 339.510959, 1.655061
4672.697, 339.350604, 1.760224
4607.115, 339.370688, 1.744328
22651.462, 339.347981, 1.758216
6042.377, 339.435678, 1.700514
3780.168, 339.407967, 1.719358
18151.197, 339.374437, 1.739675
27936.150, 339.344065, 1.756031
6095.854, 339.357233, 1.746892
15949.190, 339.479557, 1.663801
441464.245, 339.401262, 1.710038
54316.376, 339.356552, 1.742828
9933.073, 339.394595, 1.719792
5275.291, 339.521352, 1.635017
108090.359, 339.413208, 1.703044
15102.985, 339.363714, 1.737624
3718.694, 339.535017, 1.625202
6055.005, 339.381339, 1.724699
6165.553, 339.339726, 1.750391
3753.440, 339.434562, 1.687195
9861.140, 339.392682, 1.714405
144313.637, 339.680125, 1.521489
21091.814, 339.430138, 1.684704
3783.319, 339.358465, 1.733028
131519.146, 339.390439, 1.709421
3720.182, 339.427639, 1.684742
6045.076, 339.373264, 1.720632
4539.365, 339.367177, 1.724115
6815.547, 339.468109, 1.656536
5326.800, 339.435593, 1.677926
12096.302, 339.441857, 1.672056
3796.555, 339.361523, 1.723258
19660.466, 339.365754, 1.717231
7630.462, 339.530439, 1.607129
5417.704, 339.402098, 1.689234
6806.038, 339.390970, 1.696430
11374.038, 339.360702, 1.716227
7584.634, 339.380021, 1.702119
122533.789, 339.415794, 1.673601
5317.210, 339.466279, 1.642528
29641.259, 339.447294, 1.651552
5349.706, 339.443932, 1.655727
188617.657, 339.643122, 1.521921
6842.404, 339.343781, 1.720603
4754.242, 339.497013, 1.619115
11398.040, 339.337403, 1.722782
6113.371, 339.457380, 1.642858
6881.214, 339.348923, 1.714440
9134.139, 339.387182, 1.687845
7554.455, 339.327578, 1.726492
3841.144, 339.417374, 1.665128
33994.956, 339.351756, 1.707682
13633.377, 339.332092, 1.720611
6238.227, 339.365600, 1.698419
22816.369, 339.380035, 1.687666
7632.233, 339.383888, 1.684642
6028.363, 339.370277, 1.691669
7569.020, 339.474028, 1.621793
21508.376, 339.571381, 1.556825
4557.293, 339.494719, 1.608082
62742.345, 339.641167, 1.510260
34195.961, 339.621682, 1.523376
6042.029, 339.321327, 1.721528
58223.659, 339.598799, 1.536799
9044.941, 339.459523, 1.628544
4516.301, 339.398091, 1.669701
6094.564, 339.367842, 1.689588
34010.555, 339.333545, 1.710894
5223.087, 339.327767, 1.714642
21540.778, 339.536177, 1.575700
3807.077, 339.330293, 1.711214
12077.984, 339.601414, 1.531909
6788.787, 339.395448, 1.667307
250594.366, 339.409999, 1.652538
18891.230, 339.356345, 1.691884
3804.378, 339.448272, 1.631510
3789.315, 339.391637, 1.668612
5303.106, 339.377924, 1.676946
12776.554, 339.342234, 1.699773
15883.318, 339.360430, 1.685843
213346.059, 339.636692, 1.501315
9919.954, 339.336284, 1.702233
189509.885, 339.435821, 1.630296
17355.681, 339.346788, 1.691558
3855.848, 339.343129, 1.694522
12995.263, 339.503570, 1.587616
20476.452, 339.467481, 1.610599
37028.352, 339.354151, 1.684984
15217.963, 339.414129, 1.645290
5268.802, 339.375307, 1.670021
16607.960, 339.489678, 1.593391
3889.552, 339.430085, 1.631571
50629.223, 339.551755, 1.546768
18920.948, 339.334734, 1.691056
3764.950, 339.469148, 1.601077
13701.924, 339.359199, 1.673376
6863.995, 339.399280, 1.644892
8396.984, 339.405601, 1.639930
9868.161, 339.391629, 1.648857
7522.040, 339.380912, 1.656378
8281.395, 339.548273, 1.545926
9971.124, 339.374649, 1.656730
10579.797, 339.388670, 1.647385
35233.986, 339.601002, 1.506483
8344.806, 339.350491, 1.671699
329978.151, 339.636128, 1.479205
50938.267, 339.429167, 1.617854
7511.724, 339.359739, 1.665327
9024.963, 339.330303, 1.684168
5327.406, 339.393054, 1.641797
3779.493, 339.365831, 1.659371
5296.807, 339.354872, 1.665767
4524.236, 339.372016, 1.654171
9089.986, 339.346097, 1.671397
407747.882, 339.532809, 1.539488
15913.152, 339.304917, 1.693767
6839.439, 339.347720, 1.665910
24190.560, 339.321439, 1.681488
12928.557, 339.355427, 1.659765
46784.232, 339.311835, 1.686374
58253.670, 339.494922, 1.565328
5249.163, 339.329778, 1.676113
5305.356, 339.308372, 1.689834
4586.730, 339.501521, 1.561624
20420.402, 339.336967, 1.669230
3739.619, 339.315377, 1.684460
126458.002, 339.629764, 1.472544
3779.134, 339.548159, 1.528580
31836.544, 339.539551, 1.532054
5325.681, 339.433914, 1.601725
92995.904, 339.462525, 1.580165
11391.286, 339.394425, 1.626960
25153.880, 339.321288, 1.673605
6119.183, 339.412392, 1.612848
3807.532, 339.422793, 1.605753
37803.980, 339.302629, 1.683390
6760.350, 339.309700, 1.680139
