# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
15604.767, 339.445822, 1.785259
12690.002, 339.393289, 1.816502
3427.125, 339.396674, 1.814495
59872.372, 339.634540, 1.653574
3397.287, 339.408835, 1.804499
4025.764, 339.433451, 1.787289
170495.626, 339.548048, 1.705266
6316.234, 339.487167, 1.748388
2958.045, 339.435602, 1.782493
69165.828, 339.387221, 1.811139
8605.429, 339.482150, 1.750962
28787.788, 339.689091, 1.613335
8685.939, 339.393594, 1.808157
10874.328, 339.443883, 1.775525
4067.547, 339.413628, 1.795516
103371.239, 339.405256, 1.796384
4051.989, 339.380905, 1.815286
5816.052, 339.412756, 1.793608
6331.570, 339.570688, 1.689499
45220.271, 339.396649, 1.799992
4083.175, 339.535030, 1.709426
2910.573, 339.455544, 1.760800
74404.927, 339.625840, 1.644456
11541.929, 339.435075, 1.772170
5883.649, 339.392712, 1.799693
12120.956, 339.404671, 1.790827
4074.866, 339.510664, 1.720990
11004.454, 339.459253, 1.753672
14379.445, 339.414711, 1.782095
5200.128, 339.408717, 1.786496
2816.224, 339.391682, 1.796385
5219.119, 339.469365, 1.742180
12764.442, 339.651582, 1.620888
49848.073, 339.385661, 1.793551
6862.772, 339.483387, 1.731744
4092.889, 339.432329, 1.765778
17735.455, 339.382599, 1.797185
6350.965, 339.591602, 1.659786
3341.034, 339.413852, 1.776894
2866.762, 339.420979, 1.771517
10959.940, 339.393460, 1.789329
45819.919, 339.405554, 1.778931
4637.114, 339.395945, 1.785553
3462.947, 339.647813, 1.619149
9303.313, 339.456051, 1.745036
6404.958, 339.371064, 1.801327
5227.944, 339.458428, 1.743468
9819.897, 339.433720, 1.758574
6894.200, 339.478054, 1.729501
16819.806, 339.375163, 1.795769
166339.546, 339.695201, 1.582228
4635.564, 339.484976, 1.723435
4602.777, 339.415974, 1.769008
29233.963, 339.378214, 1.792562
8650.647, 339.435276, 1.754806
24676.431, 339.388143, 1.783874
5818.304, 339.457465, 1.740121
2895.759, 339.370945, 1.796999
5787.932, 339.612088, 1.636623
9793.205, 339.410212, 1.768094
16263.084, 339.404356, 1.771864
3517.084, 339.371355, 1.794266
46589.348, 339.514844, 1.697826
33989.718, 339.367287, 1.794490
6414.050, 339.422816, 1.758915
3428.547, 339.406358, 1.769060
14878.971, 339.372539, 1.790014
33215.717, 339.472931, 1.721301
5809.692, 339.493029, 1.707485
5741.254, 339.478263, 1.717109
6922.751, 339.531181, 1.681257
2884.466, 339.464460, 1.724861
5844.886, 339.522332, 1.685682
16155.704, 339.386876, 1.774372
2885.913, 339.441384, 1.738773
6893.801, 339.369349, 1.784714
9213.758, 339.362549, 1.788275
4039.757, 339.419744, 1.751035
9767.566, 339.372294, 1.782082
343520.853, 339.606098, 1.622221
4633.108, 339.381994, 1.775274
2942.742, 339.485603, 1.706350
