# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
18361.200, 339.729147, 1.606079
96131.544, 339.389527, 1.828119
6950.463, 339.460166, 1.783862
7468.926, 339.437278, 1.799034
42178.747, 339.395242, 1.822647
2652.943, 339.523797, 1.741858
5889.271, 339.415961, 1.810848
6905.661, 339.433469, 1.798350
4793.972, 339.468030, 1.775217
63094.416, 339.446797, 1.786685
5378.284, 339.419840, 1.806934
74153.589, 339.398109, 1.817020
8023.093, 339.463264, 1.777202
14415.300, 339.456569, 1.781215
26140.036, 339.421738, 1.801871
10087.996, 339.494623, 1.755415
9129.524, 339.405685, 1.813693
12227.635, 339.484882, 1.759279
7521.400, 339.480472, 1.762193
4311.513, 339.402098, 1.813867
2696.569, 339.646309, 1.651772
5371.325, 339.426845, 1.796189
7534.548, 339.406239, 1.809528
77976.827, 339.634825, 1.654047
8008.251, 339.430857, 1.791132
14485.516, 339.440131, 1.783956
2663.828, 339.418717, 1.798882
10208.555, 339.520742, 1.730716
4357.899, 339.463413, 1.768030
9121.341, 339.523181, 1.727769
75804.807, 339.391370, 1.811767
3742.482, 339.383345, 1.820126
9686.525, 339.396769, 1.810169
11800.977, 339.498684, 1.742606
4258.093, 339.433527, 1.786271
4237.548, 339.510494, 1.734669
175495.873, 339.547495, 1.706027
13918.910, 339.482684, 1.750845
3212.466, 339.517112, 1.727973
5882.814, 339.465290, 1.761315
3215.307, 339.431245, 1.783979
4282.807, 339.436278, 1.780172
9032.534, 339.399596, 1.803922
113665.646, 339.404939, 1.796639
4229.081, 339.450543, 1.769079
5906.722, 339.442115, 1.774027
2735.057, 339.437659, 1.776912
3232.800, 339.428248, 1.783470
30486.511, 339.386864, 1.806222
14384.079, 339.483366, 1.743705
3719.799, 339.478941, 1.747911
17259.898, 339.379082, 1.812333
10135.857, 339.490687, 1.738807
4865.187, 339.465999, 1.755878
26623.872, 339.446329, 1.766438
20712.717, 339.393009, 1.802572
5862.030, 339.441250, 1.770534
13260.510, 339.414554, 1.786205
79807.619, 339.625591, 1.644529
13358.372, 339.504085, 1.726118
2694.136, 339.520902, 1.715896
3253.076, 339.509916, 1.722099
5901.700, 339.468289, 1.748780
38264.814, 339.377290, 1.806648
2687.886, 339.452976, 1.759235
8010.578, 339.555876, 1.689334
20998.712, 339.415694, 1.781124
18669.298, 339.407481, 1.786386
3210.370, 339.400544, 1.792134
3194.782, 339.483421, 1.736600
9686.452, 339.402937, 1.788344
27208.508, 339.386223, 1.796551
3788.170, 339.603381, 1.654550
18197.151, 339.380467, 1.800170
31170.906, 339.400423, 1.784435
14346.891, 339.383047, 1.796840
9498.018, 339.651546, 1.619960
15996.777, 339.477068, 1.734605
3297.075, 339.391604, 1.791400
65876.742, 339.410770, 1.776087
11169.512, 339.438548, 1.759023
8538.170, 339.425624, 1.767283
15968.163, 339.394528, 1.787630
51157.240, 339.517147, 1.704864
39932.639, 339.374118, 1.799823
3827.429, 339.513681, 1.708557
28248.836, 339.388829, 1.789637
4295.793, 339.663821, 1.607359
10692.860, 339.393312, 1.784509
13855.003, 339.374888, 1.796602
8091.666, 339.485899, 1.723769
4322.178, 339.436498, 1.756366
5396.397, 339.412436, 1.771707
160058.638, 339.694899, 1.582369
4272.300, 339.552282, 1.679338
7546.227, 339.530380, 1.693444
2720.803, 339.483648, 1.725052
2738.320, 339.491741, 1.718008
7468.344, 339.440848, 1.750937
11333.283, 339.611925, 1.636475
5373.890, 339.467266, 1.732333
3812.835, 339.403468, 1.773052
35757.793, 339.370135, 1.792878
5919.012, 339.537102, 1.684232
21950.720, 339.373262, 1.790475
4319.170, 339.574178, 1.659289
6989.451, 339.488636, 1.715385
6958.685, 339.480959, 1.720359
4860.614, 339.468247, 1.727941
8536.060, 339.389958, 1.778827
13927.729, 339.578073, 1.652385
15442.520, 339.421809, 1.755511
44583.434, 339.680624, 1.583348
2654.831, 339.376318, 1.785747
20973.169, 339.472405, 1.720263
26149.992, 339.391874, 1.773698
9634.750, 339.386801, 1.777288
2757.562, 339.584842, 1.646036
6399.062, 339.602127, 1.633671
87237.713, 339.438760, 1.734999
2664.150, 339.538509, 1.672920
40629.640, 339.371709, 1.780106
329448.352, 339.605937, 1.622289
3261.350, 339.392829, 1.767361
2708.877, 339.469964, 1.716065
12283.659, 339.404963, 1.757671
3742.118, 339.387804, 1.769249
16166.927, 339.581996, 1.640226
41510.532, 339.593421, 1.630852
7451.038, 339.406238, 1.753981
8502.187, 339.493952, 1.694970
4852.013, 339.379710, 1.770908
3730.932, 339.374306, 1.774317
4883.030, 339.427443, 1.735473
13868.937, 339.548726, 1.654102
4264.490, 339.499422, 1.687337
4850.002, 339.458190, 1.714622
5915.942, 339.451595, 1.718945
109100.831, 339.512995, 1.673805
106176.215, 339.367665, 1.769972
9100.953, 339.357893, 1.778308
3220.014, 339.392077, 1.755912
10720.025, 339.557833, 1.644762
4822.457, 339.518499, 1.669736
17643.593, 339.374063, 1.763053
2673.479, 339.361251, 1.773791
2731.073, 339.578663, 1.629595
6450.700, 339.566184, 1.637806
6446.680, 339.485705, 1.688797
11298.296, 339.414486, 1.734982
6397.426, 339.394228, 1.748683
3203.737, 339.602145, 1.611967
9095.660, 339.578660, 1.626479
12291.805, 339.356007, 1.773002
11190.048, 339.480625, 1.690792
6434.987, 339.400016, 1.743628
17646.030, 339.529749, 1.657210
9740.541, 339.396841, 1.745027
15030.176, 339.381076, 1.755413
12427.441, 339.693086, 1.548372
46457.603, 339.523720, 1.659088
3749.790, 339.406825, 1.737631
5892.608, 339.358929, 1.768081
5317.705, 339.431321, 1.719872
11749.074, 339.379206, 1.752602
4233.679, 339.383295, 1.750303
3742.175, 339.503866, 1.670106
5387.408, 339.510702, 1.664341
9642.415, 339.424171, 1.721089
3202.232, 339.395281, 1.741028
12349.695, 339.494764, 1.672729
5433.862, 339.489098, 1.676605
72448.545, 339.418122, 1.719295
10674.427, 339.363806, 1.757861
6457.285, 339.415338, 1.724292
58431.349, 339.578932, 1.611716
4296.761, 339.433832, 1.710662
3176.389, 339.690199, 1.540438
5426.243, 339.373863, 1.748936
132889.473, 339.521170, 1.646371
21423.853, 339.392388, 1.734634
22017.659, 339.603859, 1.595337
10722.683, 339.459525, 1.690481
6423.631, 339.345561, 1.764674
3780.052, 339.380566, 1.741247
2654.657, 339.351024, 1.760834
14937.416, 339.359887, 1.753235
2678.712, 339.447367, 1.695840
4853.737, 339.613312, 1.585940
5295.482, 339.413926, 1.717255
11856.916, 339.633714, 1.570915
5345.317, 339.368017, 1.747228
5240.924, 339.403616, 1.722977
12247.321, 339.407388, 1.719605
7458.355, 339.429131, 1.705233
14427.698, 339.550150, 1.624071
6476.686, 339.557923, 1.619322
9123.374, 339.374401, 1.739835
5908.852, 339.500821, 1.655775
7483.900, 339.414939, 1.711305
4307.630, 339.412172, 1.713757
11355.059, 339.399459, 1.721473
4270.315, 339.368032, 1.741033
10129.912, 339.424612, 1.702419
