# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
51363.395, 339.446547, 1.786299
13032.361, 339.419704, 1.803194
4061.770, 339.608956, 1.678181
3373.754, 339.403780, 1.809935
17627.760, 339.406882, 1.806160
91264.237, 339.634488, 1.653176
2894.370, 339.400079, 1.810838
8648.509, 339.496735, 1.745363
15433.508, 339.390634, 1.813532
30218.930, 339.691836, 1.613968
8037.704, 339.524433, 1.725149
157963.196, 339.547672, 1.705423
5747.562, 339.404034, 1.803947
7954.589, 339.457319, 1.767617
2915.353, 339.383501, 1.816500
33479.910, 339.435507, 1.780353
5717.638, 339.430711, 1.783351
6285.190, 339.392257, 1.808960
102721.315, 339.405352, 1.796495
2832.166, 339.425339, 1.785303
5186.326, 339.421757, 1.786203
30052.195, 339.394772, 1.802669
7990.696, 339.446728, 1.769248
7973.307, 339.527856, 1.713221
6852.149, 339.437381, 1.771864
77006.206, 339.625802, 1.644557
12030.993, 339.451027, 1.762355
8593.520, 339.422164, 1.781820
6954.531, 339.388117, 1.804266
4626.674, 339.566841, 1.683658
5164.220, 339.498217, 1.728090
4592.699, 339.487330, 1.734484
4582.088, 339.392140, 1.796721
10224.396, 339.386021, 1.800531
4004.394, 339.473252, 1.742054
6889.062, 339.447089, 1.759685
13024.195, 339.423091, 1.773256
21747.304, 339.401864, 1.785925
3966.998, 339.469345, 1.742292
4023.509, 339.445131, 1.757853
3433.920, 339.375795, 1.803268
4568.509, 339.390313, 1.793128
45928.982, 339.415255, 1.774664
4049.545, 339.483365, 1.730898
3402.587, 339.385859, 1.795133
5760.086, 339.466281, 1.741038
5156.905, 339.418243, 1.769831
186864.421, 339.694947, 1.581857
6286.122, 339.467782, 1.735755
9703.683, 339.372716, 1.796912
16493.763, 339.375928, 1.792555
42907.566, 339.517567, 1.698677
14934.711, 339.406947, 1.772601
7996.823, 339.403225, 1.775457
3981.092, 339.388832, 1.785489
5721.317, 339.612326, 1.636288
11452.145, 339.485434, 1.719339
13026.850, 339.413037, 1.766173
3422.179, 339.487140, 1.715318
14761.077, 339.406215, 1.767260
11987.247, 339.371108, 1.790436
3467.176, 339.504428, 1.702665
3403.404, 339.413647, 1.762603
12054.773, 339.367908, 1.792480
13071.184, 339.499775, 1.704358
8590.147, 339.443611, 1.742105
13077.869, 339.390545, 1.777024
3447.145, 339.422015, 1.755919
4583.566, 339.431617, 1.748824
5090.001, 339.398271, 1.770357
41481.880, 339.472647, 1.719864
4593.926, 339.417906, 1.757551
4609.922, 339.479933, 1.714165
20975.277, 339.418699, 1.753032
10786.104, 339.398838, 1.765365
5122.081, 339.487816, 1.707407
10241.453, 339.432846, 1.742794
14262.304, 339.384498, 1.774912
43290.772, 339.681033, 1.576893
337234.739, 339.606126, 1.622027
85148.034, 339.438534, 1.734746
7422.351, 339.548169, 1.664951
8587.822, 339.389767, 1.769352
5701.651, 339.370980, 1.781315
7338.152, 339.581610, 1.639341
21581.656, 339.463481, 1.716729
10825.812, 339.425933, 1.741429
4036.544, 339.379797, 1.772260
19300.087, 339.383814, 1.767763
3482.742, 339.374138, 1.774919
3459.835, 339.636906, 1.601236
11451.790, 339.428375, 1.738542
9148.468, 339.371986, 1.774926
9663.253, 339.454515, 1.719143
18127.061, 339.361550, 1.779761
15977.998, 339.384813, 1.762225
5150.449, 339.372392, 1.770561
71305.787, 339.368682, 1.769480
110242.273, 339.513074, 1.674113
14776.816, 339.437638, 1.726431
25039.416, 339.377253, 1.764620
3971.937, 339.466328, 1.706309
5760.784, 339.440878, 1.722968
9126.109, 339.452116, 1.714891
5208.115, 339.419275, 1.736337
11934.840, 339.503971, 1.675749
17032.468, 339.468378, 1.698985
3472.104, 339.488868, 1.685787
3446.678, 339.380665, 1.756665
3952.721, 339.497477, 1.679048
2853.045, 339.356001, 1.772830
10860.461, 339.481775, 1.685431
2845.009, 339.452962, 1.704634
9148.726, 339.365693, 1.761654
13130.796, 339.398620, 1.738724
4581.053, 339.599156, 1.606557
4032.553, 339.375202, 1.754239
5117.841, 339.573085, 1.623058
9631.569, 339.533130, 1.648316
4037.993, 339.500901, 1.668752
12475.885, 339.373989, 1.750493
77713.907, 339.417402, 1.719312
42716.702, 339.603957, 1.595682
3468.184, 339.357253, 1.760682
8008.889, 339.507843, 1.660347
7982.630, 339.378019, 1.746338
58897.786, 339.579600, 1.610628
14129.226, 339.393450, 1.734394
2806.116, 339.388459, 1.738750
5699.189, 339.460912, 1.690128
3442.441, 339.448134, 1.698758
7409.862, 339.481056, 1.676444
6352.957, 339.530470, 1.643343
157254.469, 339.521603, 1.645708
8576.723, 339.354762, 1.758619
5729.789, 339.380302, 1.741561
4570.448, 339.456924, 1.689462
5188.814, 339.407619, 1.721969
4529.942, 339.422929, 1.710542
13648.016, 339.401189, 1.722042
6292.665, 339.391089, 1.729912
8563.303, 339.375030, 1.739325
18759.755, 339.415649, 1.710011
27220.553, 339.396216, 1.721300
3487.558, 339.347353, 1.755254
12521.451, 339.367831, 1.740873
10255.201, 339.344599, 1.755944
3426.971, 339.554186, 1.617860
3556.165, 339.558833, 1.612959
7981.006, 339.352301, 1.748409
3930.027, 339.462642, 1.676310
2887.410, 339.460493, 1.677752
11857.412, 339.442000, 1.688994
7411.567, 339.637985, 1.559641
4603.612, 339.428178, 1.698428
461390.070, 339.404518, 1.708377
7943.645, 339.356070, 1.745001
5147.981, 339.503005, 1.647535
6311.832, 339.455665, 1.678535
7384.470, 339.342199, 1.753498
19338.253, 339.495641, 1.651421
20478.046, 339.380646, 1.726939
5160.372, 339.374485, 1.731898
4589.688, 339.387936, 1.722509
13122.618, 339.466031, 1.669208
5751.920, 339.357466, 1.741455
8030.325, 339.533087, 1.624986
10320.687, 339.566988, 1.601559
7496.883, 339.388444, 1.720063
13750.927, 339.424357, 1.694653
3427.120, 339.513388, 1.636758
4630.982, 339.348119, 1.745813
14233.179, 339.367436, 1.732029
43174.335, 339.350827, 1.741047
5120.621, 339.509153, 1.638000
94994.222, 339.679177, 1.520523
83260.635, 339.391256, 1.709859
4567.366, 339.361029, 1.731814
5672.924, 339.531736, 1.618060
6885.065, 339.454962, 1.667032
2893.363, 339.434502, 1.680180
9688.755, 339.354240, 1.731147
4561.083, 339.342688, 1.739947
11904.636, 339.396675, 1.703530
3997.705, 339.453141, 1.664947
23893.234, 339.413131, 1.688766
5657.384, 339.432003, 1.676849
4622.085, 339.661355, 1.525033
3498.379, 339.398461, 1.696708
5665.585, 339.350381, 1.727949
4546.350, 339.361197, 1.719444
17682.626, 339.539033, 1.599692
10992.350, 339.416519, 1.679230
12471.499, 339.358384, 1.717185
6834.958, 339.435017, 1.666309
5747.598, 339.397217, 1.690453
41177.684, 339.660810, 1.514475
3972.204, 339.430216, 1.667847
4544.632, 339.380636, 1.700259
94120.197, 339.415527, 1.673828
2913.570, 339.455306, 1.649717
106580.927, 339.642120, 1.521905
7920.334, 339.381916, 1.696924
13707.239, 339.331691, 1.729480
5762.132, 339.474890, 1.634887
4582.419, 339.483517, 1.628912
4064.496, 339.352502, 1.715516
5700.017, 339.569785, 1.571630
3420.941, 339.364237, 1.707099
7392.587, 339.356050, 1.710076
3470.717, 339.626919, 1.530490
9683.368, 339.340674, 1.718837
13698.472, 339.383636, 1.690132
43138.666, 339.326499, 1.724618
3345.552, 339.398182, 1.680466
11301.170, 339.377352, 1.693789
23417.196, 339.414061, 1.667334
29794.317, 339.540472, 1.583458
6267.660, 339.505815, 1.607359
10208.337, 339.430195, 1.657137
3382.756, 339.353671, 1.707186
9083.510, 339.348333, 1.710786
22129.244, 339.339975, 1.715759
19932.889, 339.332929, 1.719727
31203.156, 339.479378, 1.622121
4639.898, 339.425184, 1.657837
7364.229, 339.388195, 1.681799
2879.660, 339.514615, 1.598404
4033.862, 339.363217, 1.697061
16506.449, 339.396174, 1.672814
5679.497, 339.353552, 1.701855
5786.424, 339.461925, 1.629802
10916.692, 339.400953, 1.668857
74248.098, 339.598442, 1.536568
2864.716, 339.543598, 1.574885
9139.453, 339.340388, 1.708563
9226.365, 339.532434, 1.579361
9062.383, 339.426523, 1.649740
13075.308, 339.360481, 1.692903
12545.281, 339.454861, 1.630585
9655.357, 339.326249, 1.715328
25540.280, 339.438208, 1.639341
3436.402, 339.338014, 1.706987
3441.912, 339.444389, 1.636090
3404.235, 339.319205, 1.718336
137758.206, 339.409963, 1.653545
3479.659, 339.367648, 1.685772
5036.305, 339.352427, 1.694678
5700.438, 339.375484, 1.678910
8606.768, 339.325876, 1.709715
11874.326, 339.432551, 1.638657
12906.771, 339.350469, 1.692702
125305.072, 339.636083, 1.501300
18222.632, 339.539667, 1.566894
12589.551, 339.399230, 1.659468
10899.441, 339.581625, 1.538620
21448.759, 339.530929, 1.571599
110823.660, 339.435713, 1.631927
21552.860, 339.316257, 1.713008
4595.186, 339.357802, 1.686455
3490.465, 339.332314, 1.703280
13119.864, 339.319158, 1.710140
15227.637, 339.418771, 1.642755
2881.740, 339.455329, 1.619028
13116.090, 339.319881, 1.706213
16480.585, 339.334634, 1.696830
9648.411, 339.328491, 1.700112
18261.120, 339.473991, 1.601625
10267.210, 339.411659, 1.643838
2833.982, 339.398293, 1.653294
