# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
401401.165, 339.731439, 1.603412
10188.434, 339.693880, 1.635934
40367.631, 339.743701, 1.598231
23243.547, 339.728350, 1.612121
3066.673, 339.704127, 1.629002
4033.841, 339.658753, 1.658294
3499.917, 339.679197, 1.644016
5010.482, 339.676140, 1.645794
6655.909, 339.641497, 1.666863
12750.019, 339.702371, 1.626061
10642.367, 339.678664, 1.641386
4552.396, 339.694602, 1.630733
22316.488, 339.722051, 1.610034
16151.068, 339.717124, 1.613560
13099.003, 339.672893, 1.642294
5608.688, 339.655043, 1.655382
6103.933, 339.710004, 1.618621
21913.768, 339.663984, 1.647788
2565.120, 339.669064, 1.645388
2523.127, 339.623323, 1.675164
4629.211, 339.589943, 1.697332
13715.385, 339.677589, 1.638278
3019.935, 339.391146, 1.827628
7716.484, 339.629437, 1.669169
53676.008, 339.736634, 1.595081
43672.136, 339.698556, 1.621509
6091.263, 339.654347, 1.652477
2544.387, 339.683840, 1.633153
51130.787, 339.446852, 1.786794
11683.580, 339.720987, 1.607291
18254.236, 339.708535, 1.614108
4552.333, 339.566647, 1.709717
4092.489, 339.714542, 1.611183
4064.683, 339.666120, 1.643124
43930.320, 339.703526, 1.615597
4462.895, 339.656625, 1.647877
51587.750, 339.687506, 1.621940
3568.877, 339.663552, 1.642904
3623.448, 339.620102, 1.671420
2539.730, 339.563379, 1.708434
2550.928, 339.691764, 1.623350
39884.234, 339.675831, 1.631490
3086.137, 339.631194, 1.663015
11650.289, 339.610286, 1.676402
14642.131, 339.712616, 1.607254
2583.534, 339.649806, 1.650233
5073.564, 339.543240, 1.719877
24365.305, 339.716682, 1.602955
10594.675, 339.707850, 1.609662
12208.864, 339.669037, 1.634768
11052.824, 339.731187, 1.594106
77751.396, 339.634184, 1.653469
5566.771, 339.726045, 1.595390
5543.435, 339.648622, 1.646555
8083.939, 339.713009, 1.602865
92502.709, 339.695788, 1.610466
113206.233, 339.676763, 1.621478
2568.481, 339.673426, 1.628689
12717.225, 339.726102, 1.592316
2514.721, 339.708986, 1.604039
16709.641, 339.702154, 1.607094
122724.400, 339.547862, 1.705493
54494.207, 339.731998, 1.584712
2575.964, 339.597216, 1.676172
11162.130, 339.714186, 1.597992
14235.985, 339.603977, 1.669140
8086.875, 339.720716, 1.591443
6551.011, 339.656080, 1.633577
6043.513, 339.571891, 1.689253
7089.706, 339.566369, 1.692689
63769.712, 339.405074, 1.796649
22672.796, 339.685631, 1.612959
19151.101, 339.635569, 1.645772
4594.517, 339.619875, 1.656820
2585.336, 339.528358, 1.717412
5595.910, 339.592860, 1.673924
25749.263, 339.725716, 1.585313
6208.494, 339.651257, 1.635214
12746.030, 339.706375, 1.597489
5024.037, 339.680368, 1.615662
4647.592, 339.688550, 1.609595
5035.091, 339.631982, 1.646669
5605.183, 339.527911, 1.715265
32810.958, 339.715945, 1.589897
10086.640, 339.639851, 1.639839
37560.383, 339.729436, 1.577297
2538.367, 339.618472, 1.654296
16286.770, 339.688506, 1.606794
6642.923, 339.675883, 1.615729
5048.251, 339.646082, 1.635282
