# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
53429.186, 339.446631, 1.786224
6174.221, 339.406366, 1.813271
12387.379, 339.511607, 1.742686
16773.045, 339.392670, 1.819847
6776.188, 339.473796, 1.765635
17272.519, 339.417584, 1.802333
11245.412, 339.389501, 1.821278
4012.249, 339.469466, 1.767751
37497.296, 339.484869, 1.754897
2868.153, 339.551789, 1.712047
62030.091, 339.634579, 1.653835
9563.429, 339.437436, 1.785374
5697.253, 339.386192, 1.819711
14044.878, 339.391996, 1.814729
3494.570, 339.565831, 1.700167
30443.304, 339.689371, 1.615532
6127.807, 339.519462, 1.728905
17463.195, 339.490151, 1.747567
149756.710, 339.547988, 1.705518
14714.890, 339.500519, 1.740036
3440.941, 339.402432, 1.805820
17892.627, 339.449349, 1.773043
16349.383, 339.384571, 1.815909
4043.137, 339.602095, 1.670787
6119.732, 339.420961, 1.790466
5592.624, 339.450301, 1.769596
91215.845, 339.405388, 1.796381
5069.741, 339.476324, 1.751076
14645.844, 339.478205, 1.747494
9034.469, 339.378780, 1.813924
7306.744, 339.432214, 1.778215
4019.641, 339.529791, 1.712069
9032.242, 339.423225, 1.781856
4481.481, 339.447740, 1.765404
9544.138, 339.591611, 1.668941
66632.511, 339.625902, 1.644536
3387.121, 339.416290, 1.784937
5088.915, 339.388640, 1.802383
4576.172, 339.419461, 1.781909
179129.673, 339.382494, 1.794988
10197.854, 339.470265, 1.747110
4479.241, 339.395216, 1.796509
2884.988, 339.422968, 1.778221
6263.583, 339.406845, 1.788641
4506.978, 339.668318, 1.614504
2833.017, 339.416393, 1.780782
5661.707, 339.684388, 1.602591
10154.627, 339.400268, 1.790098
29066.469, 339.382530, 1.799386
3410.917, 339.386565, 1.797524
7871.865, 339.653279, 1.620629
3404.812, 339.637597, 1.630899
5651.102, 339.548240, 1.689663
4557.827, 339.406480, 1.782822
23982.314, 339.413664, 1.775836
4440.892, 339.395670, 1.789657
3375.536, 339.473379, 1.737636
20661.960, 339.474969, 1.733156
4498.798, 339.404930, 1.780843
22428.739, 339.372930, 1.800458
10575.802, 339.434470, 1.759737
12911.070, 339.393620, 1.786259
31711.046, 339.642067, 1.619590
166643.431, 339.695177, 1.582116
5608.622, 339.602043, 1.644987
3412.331, 339.399759, 1.779153
50834.582, 339.515352, 1.700047
11220.376, 339.408185, 1.772313
18595.137, 339.404681, 1.773780
10031.872, 339.369091, 1.797151
11232.608, 339.611764, 1.635755
8980.209, 339.435045, 1.752901
5660.013, 339.371405, 1.795750
3967.493, 339.463936, 1.733982
12930.426, 339.416444, 1.764404
5699.761, 339.385301, 1.786021
12305.212, 339.387058, 1.783857
5093.454, 339.565975, 1.664638
3972.786, 339.382313, 1.785946
2861.498, 339.403385, 1.771221
3969.182, 339.371793, 1.791684
5580.513, 339.516787, 1.694827
37515.594, 339.472199, 1.720468
3951.879, 339.415287, 1.759235
86954.039, 339.508270, 1.693927
3344.284, 339.375109, 1.785230
2818.982, 339.484109, 1.712584
4491.141, 339.388988, 1.775292
2822.059, 339.391332, 1.773796
6772.902, 339.371971, 1.785135
94160.241, 339.375974, 1.777573
23031.258, 339.410349, 1.756278
42183.822, 339.678684, 1.578181
2861.128, 339.439952, 1.737574
328339.793, 339.605974, 1.622123
11195.087, 339.396987, 1.764584
7877.265, 339.497014, 1.698071
71984.639, 339.438597, 1.734847
10135.297, 339.423700, 1.746729
18566.261, 339.582739, 1.640663
3364.445, 339.416756, 1.750710
20184.756, 339.390214, 1.765552
3452.569, 339.486796, 1.703924
10703.914, 339.385965, 1.770068
3360.055, 339.522429, 1.679973
3392.623, 339.366180, 1.783392
10718.996, 339.361235, 1.785600
5051.862, 339.369645, 1.780346
7810.040, 339.664208, 1.584174
4607.278, 339.416352, 1.747916
6687.549, 339.403902, 1.752183
3965.163, 339.372078, 1.773256
114134.461, 339.513665, 1.674267
7284.546, 339.409976, 1.747398
10128.216, 339.357041, 1.781731
3454.015, 339.389431, 1.759883
3404.767, 339.385261, 1.762633
3419.069, 339.417072, 1.741264
65157.045, 339.368971, 1.769179
9027.072, 339.395232, 1.753407
4516.884, 339.463043, 1.708210
10809.977, 339.414175, 1.739024
5577.760, 339.435638, 1.723370
12334.171, 339.371931, 1.764803
20237.340, 339.362495, 1.770742
3384.906, 339.376171, 1.762323
3978.525, 339.487022, 1.688393
14672.824, 339.395153, 1.746926
6748.317, 339.559625, 1.639154
5587.324, 339.425538, 1.726190
17353.099, 339.576407, 1.624183
14088.521, 339.357762, 1.768539
2891.491, 339.546739, 1.644179
6187.960, 339.483346, 1.683946
14625.125, 339.390982, 1.744778
18935.173, 339.365246, 1.759078
2792.374, 339.362122, 1.762479
17931.875, 339.350928, 1.767551
82874.469, 339.417885, 1.719322
3908.631, 339.490775, 1.674368
8436.847, 339.394114, 1.737885
10144.148, 339.412280, 1.724580
8449.192, 339.400851, 1.732091
5667.497, 339.454235, 1.696273
19055.223, 339.604294, 1.595609
61875.967, 339.579097, 1.610593
9594.379, 339.383888, 1.740952
15659.950, 339.353746, 1.760300
140277.989, 339.521711, 1.645803
5650.856, 339.405320, 1.725590
4550.047, 339.463458, 1.685755
5138.994, 339.410728, 1.719619
7834.098, 339.369470, 1.744524
2891.578, 339.561860, 1.616138
12390.653, 339.374794, 1.739224
7887.961, 339.466467, 1.677318
12910.240, 339.442212, 1.691274
4533.274, 339.378514, 1.733908
12942.361, 339.344727, 1.755813
6833.435, 339.412767, 1.711121
3316.402, 339.364535, 1.742831
3425.689, 339.432867, 1.697178
4018.948, 339.562957, 1.610871
4411.516, 339.460480, 1.678237
10749.081, 339.500190, 1.651217
4501.773, 339.470202, 1.671378
5554.453, 339.511360, 1.643676
3378.324, 339.503620, 1.649016
11837.366, 339.385680, 1.726649
3949.204, 339.354711, 1.747189
433398.469, 339.398577, 1.710263
10038.719, 339.358009, 1.744258
75760.744, 339.413652, 1.703263
3934.985, 339.390181, 1.721893
9613.303, 339.433748, 1.691112
12235.487, 339.393114, 1.717346
4495.785, 339.368014, 1.734984
4565.722, 339.386922, 1.722118
11819.629, 339.566614, 1.602009
5114.561, 339.337999, 1.752492
3898.801, 339.491777, 1.650269
6274.728, 339.348436, 1.744953
3904.593, 339.388964, 1.717784
8506.918, 339.476435, 1.658946
2843.473, 339.365281, 1.733163
4478.133, 339.349931, 1.742885
5023.239, 339.512720, 1.634452
104695.683, 339.679268, 1.520370
7856.171, 339.344994, 1.744019
9535.470, 339.383021, 1.717145
3986.513, 339.379795, 1.719214
3377.013, 339.513604, 1.631118
18978.358, 339.339690, 1.744051
31961.546, 339.349707, 1.737002
5622.075, 339.478343, 1.652568
5042.401, 339.359350, 1.731074
10118.794, 339.376790, 1.718969
3406.168, 339.556763, 1.598872
3385.191, 339.571780, 1.588463
10766.351, 339.353883, 1.731996
11357.913, 339.396652, 1.702470
11294.279, 339.361999, 1.724455
49395.642, 339.418221, 1.686397
6842.428, 339.347506, 1.734392
5029.113, 339.618744, 1.555006
3367.644, 339.376022, 1.715207
7898.310, 339.371320, 1.715870
2809.474, 339.353676, 1.727964
7332.177, 339.335110, 1.739572
8452.523, 339.401356, 1.694658
3909.825, 339.396465, 1.697795
9642.886, 339.522053, 1.613678
8376.801, 339.390743, 1.699513
12361.194, 339.343453, 1.730412
14213.327, 339.354267, 1.722965
6807.059, 339.349382, 1.725790
24608.309, 339.539874, 1.598202
2803.390, 339.365953, 1.714269
11190.727, 339.387949, 1.698359
77772.925, 339.415561, 1.674717
70800.627, 339.660891, 1.514776
6721.518, 339.338595, 1.729645
8390.658, 339.395642, 1.691554
3982.943, 339.348575, 1.722819
18483.570, 339.433909, 1.665797
21384.047, 339.358347, 1.714221
9618.662, 339.379694, 1.700838
13557.915, 339.376199, 1.702625
3476.618, 339.548183, 1.589167
5252.658, 339.601075, 1.553613
10632.987, 339.437522, 1.660639
7345.934, 339.495717, 1.622011
99989.609, 339.642084, 1.521983
4475.293, 339.477243, 1.632955
6180.601, 339.336438, 1.726049
12423.729, 339.342973, 1.720542
11357.698, 339.354419, 1.712463
10627.711, 339.360350, 1.708199
8447.664, 339.441406, 1.654069
16287.469, 339.405123, 1.676792
35867.499, 339.327842, 1.727950
22420.210, 339.350742, 1.713017
4515.640, 339.394675, 1.683145
2874.197, 339.600237, 1.547140
8387.056, 339.459053, 1.640181
5100.406, 339.444391, 1.649173
4491.525, 339.585477, 1.554247
3416.791, 339.360947, 1.703071
7279.231, 339.331995, 1.721730
32147.830, 339.537839, 1.584215
31311.786, 339.490002, 1.615650
7948.401, 339.557772, 1.571359
29672.650, 339.477323, 1.623455
4000.194, 339.379146, 1.689150
8916.322, 339.344149, 1.712053
3373.185, 339.339697, 1.715291
2845.322, 339.323170, 1.725990
21365.199, 339.331651, 1.717388
3371.846, 339.581971, 1.553072
3393.423, 339.362598, 1.697153
4504.681, 339.451092, 1.637946
13448.416, 339.386574, 1.680400
8492.986, 339.575781, 1.554712
78622.801, 339.598496, 1.536340
7413.781, 339.435360, 1.646357
20218.273, 339.326344, 1.718082
2847.607, 339.321807, 1.721817
2865.198, 339.417234, 1.658441
12937.988, 339.342983, 1.705953
6212.363, 339.401964, 1.666653
14608.434, 339.385274, 1.676593
46963.406, 339.317711, 1.719257
12967.521, 339.336998, 1.708630
34216.745, 339.461430, 1.624036
7872.581, 339.481637, 1.610719
149958.720, 339.410445, 1.652964
11708.319, 339.333660, 1.706697
4498.266, 339.543040, 1.568621
8467.929, 339.360381, 1.688934
52262.499, 339.325594, 1.708647
2840.556, 339.415158, 1.651835
9004.410, 339.585039, 1.538427
11796.513, 339.377393, 1.675096
127117.550, 339.635955, 1.501281
123263.017, 339.436230, 1.632014
6179.081, 339.339648, 1.699984
20680.553, 339.528643, 1.572548
17459.453, 339.538671, 1.565321
5022.027, 339.502933, 1.589849
3939.594, 339.387389, 1.666401
5612.098, 339.312626, 1.715165
12905.590, 339.331386, 1.702304
7294.230, 339.366225, 1.678507
3970.656, 339.496059, 1.592183
5079.566, 339.425091, 1.638724
34177.532, 339.418737, 1.641470
7871.016, 339.479147, 1.602536
3379.255, 339.514586, 1.579122
3891.386, 339.497607, 1.590235
13463.026, 339.398913, 1.654689
7330.724, 339.311999, 1.712350
7306.246, 339.368993, 1.673949
2765.439, 339.626274, 1.504336
8990.774, 339.373098, 1.671140
3924.845, 339.341382, 1.692311
3398.040, 339.391068, 1.659057
7892.074, 339.360406, 1.677008
17205.221, 339.322656, 1.702024
21416.193, 339.346641, 1.684655
3339.217, 339.331509, 1.695846
4535.264, 339.310862, 1.709373
93700.806, 339.549307, 1.548463
6236.705, 339.434335, 1.626306
6683.240, 339.349477, 1.681818
12995.381, 339.355301, 1.675246
16352.948, 339.371724, 1.662515
6721.359, 339.347603, 1.679226
2809.416, 339.407070, 1.640035
26763.924, 339.574171, 1.525950
11230.358, 339.416839, 1.630553
30847.129, 339.310121, 1.699952
3370.247, 339.339760, 1.681926
19012.215, 339.351235, 1.671335
2809.090, 339.406782, 1.635832
9571.211, 339.380259, 1.652515
4502.443, 339.325504, 1.689287
159268.465, 339.636662, 1.479277
5114.088, 339.482182, 1.584997
5750.949, 339.396160, 1.642153
11272.109, 339.442474, 1.609888
65635.696, 339.311043, 1.692963
19609.235, 339.337589, 1.678212
4532.659, 339.401916, 1.635302
5672.908, 339.377721, 1.651396
9589.448, 339.304237, 1.699569
21235.665, 339.381060, 1.647092
7287.441, 339.528815, 1.549735
6144.367, 339.325402, 1.683884
254427.103, 339.532093, 1.540987
6722.115, 339.396789, 1.634930
6767.330, 339.393986, 1.636084
8458.974, 339.385637, 1.640603
34800.999, 339.367561, 1.651050
155173.356, 339.629353, 1.474734
6210.898, 339.305096, 1.692911
5761.880, 339.422431, 1.614835
8383.855, 339.334973, 1.670890
3371.113, 339.313416, 1.684785
3439.462, 339.347208, 1.661538
38102.065, 339.339518, 1.665187
9602.295, 339.310372, 1.685887
24149.863, 339.539787, 1.532546
3958.811, 339.420316, 1.612955
10757.226, 339.349594, 1.658104
7262.388, 339.317280, 1.680250
2834.429, 339.364179, 1.649445
34828.112, 339.326296, 1.672638
5028.196, 339.306278, 1.687043
6665.020, 339.299124, 1.692077
17875.387, 339.317659, 1.676802
4433.872, 339.299998, 1.688495
19855.439, 339.494944, 1.558183
4032.062, 339.351950, 1.653574
31791.339, 339.487535, 1.562451
4599.347, 339.402700, 1.619332
8443.131, 339.322441, 1.672193
3378.106, 339.419677, 1.607262
98593.272, 339.365687, 1.637935
2809.248, 339.414791, 1.609211
13012.377, 339.318052, 1.672795
3414.371, 339.446449, 1.588248
11816.556, 339.347019, 1.652361
14569.242, 339.295285, 1.686718
11761.709, 339.403839, 1.613979
12374.545, 339.390594, 1.622850
25742.869, 339.309179, 1.675947
9004.004, 339.342488, 1.654283
11238.325, 339.485269, 1.558445
19184.590, 339.433058, 1.591316
92795.394, 339.318491, 1.664673
6205.230, 339.393594, 1.618566
7292.846, 339.310775, 1.672666
15042.382, 339.295305, 1.682813
43801.021, 339.326843, 1.660363
8403.680, 339.332029, 1.657585
2765.389, 339.407612, 1.607982
3351.455, 339.358868, 1.639468
5717.362, 339.572409, 1.497752
4548.677, 339.497643, 1.547273
6686.248, 339.439279, 1.585797
8445.354, 339.312692, 1.669129
3418.573, 339.418521, 1.598728
12407.409, 339.380127, 1.623139
13004.070, 339.435395, 1.585643
5164.996, 339.354209, 1.640242
2844.574, 339.295063, 1.679363
12363.243, 339.295713, 1.677535
3372.379, 339.581229, 1.488620
2789.915, 339.510944, 1.534436
2851.130, 339.321774, 1.659303
29235.142, 339.299506, 1.670340
19742.195, 339.423543, 1.590584
9004.646, 339.292189, 1.677406
5067.028, 339.362376, 1.630589
5039.321, 339.325635, 1.654805
13949.255, 339.403093, 1.602843
38619.873, 339.395258, 1.606302
6771.105, 339.334063, 1.648216
11312.807, 339.357617, 1.631320
7862.572, 339.331470, 1.649773
10502.199, 339.600663, 1.471104
2786.376, 339.312705, 1.662017
15101.646, 339.411756, 1.593760
7932.489, 339.353783, 1.633349
3378.868, 339.303147, 1.667231
9538.884, 339.307935, 1.663016
2846.121, 339.492301, 1.541182
14673.083, 339.321780, 1.653481
12010.980, 339.591548, 1.474232
21899.166, 339.331801, 1.644688
11252.071, 339.452149, 1.565152
4027.952, 339.416503, 1.589209
260665.688, 339.283211, 1.663561
2854.107, 339.322044, 1.650058
10151.515, 339.302306, 1.662303
11883.645, 339.357676, 1.625432
8993.810, 339.334461, 1.640906
19666.688, 339.313819, 1.653995
15299.387, 339.286741, 1.671062
5036.378, 339.405841, 1.591845
9105.017, 339.364639, 1.618505
17399.187, 339.351702, 1.626409
8508.244, 339.306754, 1.656169
12430.065, 339.395872, 1.596020
10710.880, 339.322408, 1.644436
12874.377, 339.300614, 1.658724
15207.074, 339.454176, 1.556528
15798.816, 339.301740, 1.655720
10100.334, 339.298049, 1.659637
6869.862, 339.414476, 1.582669
15702.725, 339.362498, 1.616493
5089.655, 339.342554, 1.630062
10791.222, 339.326512, 1.639747
5104.239, 339.313293, 1.648687
40199.797, 339.604956, 1.454593
2881.938, 339.358529, 1.618868
48748.034, 339.483224, 1.533331
9539.915, 339.372526, 1.608634
11312.215, 339.538369, 1.497835
7392.073, 339.336792, 1.631044
15710.455, 339.295289, 1.658454
15232.749, 339.313197, 1.644798
63460.150, 339.624666, 1.437912
8415.393, 339.385796, 1.598171
60898.484, 339.534076, 1.497654
2818.463, 339.329255, 1.635329
2877.634, 339.495607, 1.523743
9005.479, 339.363110, 1.610573
13619.757, 339.346239, 1.621379
5597.118, 339.316646, 1.641270
5069.446, 339.359895, 1.612236
6182.822, 339.297280, 1.653716
5597.535, 339.341632, 1.623667
12761.356, 339.286184, 1.658643
3347.658, 339.433733, 1.562096
11278.542, 339.429258, 1.564718
3321.746, 339.332056, 1.629029
10126.873, 339.300059, 1.650084
81824.338, 339.475729, 1.530769
2854.141, 339.425792, 1.566165
3406.322, 339.368537, 1.603335
2826.938, 339.372757, 1.600303
6079.214, 339.378850, 1.595329
25976.416, 339.588666, 1.454978
7283.707, 339.456177, 1.544206
2757.262, 339.353541, 1.611604
3947.766, 339.397847, 1.581738
11698.384, 339.339040, 1.619358
40960.117, 339.289075, 1.650735
9024.041, 339.388460, 1.586657
8517.225, 339.300371, 1.644841
10093.727, 339.319228, 1.632239
26402.819, 339.301664, 1.641067
36455.724, 339.521711, 1.495165
2793.397, 339.456127, 1.539154
2832.668, 339.404930, 1.573172
3963.131, 339.413370, 1.567141
3950.273, 339.335555, 1.618405
30991.927, 339.282486, 1.651306
37115.398, 339.378644, 1.587156
4586.882, 339.554199, 1.472577
8504.684, 339.292882, 1.644750
4483.244, 339.364435, 1.597392
5109.684, 339.322260, 1.625474
7331.627, 339.319273, 1.627022
9513.405, 339.308929, 1.633544
23559.669, 339.293925, 1.641596
8415.125, 339.432972, 1.550665
4522.591, 339.409291, 1.566757
5038.395, 339.323216, 1.623397
49404.599, 339.457826, 1.532303
11934.378, 339.278411, 1.651953
28612.672, 339.337054, 1.612237
4514.684, 339.297043, 1.639874
306655.758, 339.449654, 1.533471
4455.508, 339.284960, 1.647235
4524.208, 339.396020, 1.573035
7293.306, 339.366693, 1.592273
27017.542, 339.313409, 1.626780
4462.468, 339.298510, 1.636529
12296.629, 339.387874, 1.574803
35290.561, 339.288220, 1.640985
12310.816, 339.274289, 1.650897
33150.571, 339.327944, 1.612396
13945.196, 339.281490, 1.643074
21828.224, 339.617784, 1.420624
5673.656, 339.294071, 1.635150
12821.314, 339.275228, 1.646139
3435.104, 339.390738, 1.570237
8397.010, 339.348383, 1.597468
18457.456, 339.281720, 1.639966
10787.579, 339.271645, 1.646813
5088.348, 339.292839, 1.632352
19673.341, 339.386494, 1.568823
4470.666, 339.268812, 1.648126
2785.599, 339.436638, 1.536774
10073.518, 339.416522, 1.549721
20885.255, 339.449434, 1.526295
13484.387, 339.330671, 1.604582
12315.894, 339.339955, 1.598655
90739.604, 339.551361, 1.456121
20856.092, 339.311749, 1.616048
8954.945, 339.277167, 1.638956
6193.395, 339.436052, 1.534352
3394.781, 339.356045, 1.587428
3411.090, 339.285252, 1.634461
6745.028, 339.345419, 1.592959
8535.445, 339.409268, 1.550548
4485.622, 339.367276, 1.579074
3399.464, 339.403833, 1.553620
7381.323, 339.318020, 1.609755
25749.669, 339.326125, 1.602815
8524.603, 339.305919, 1.617126
25107.689, 339.266865, 1.641482
5658.089, 339.309904, 1.613183
92069.035, 339.290779, 1.621360
11321.288, 339.459988, 1.512947
31702.235, 339.480355, 1.498448
2717.543, 339.340107, 1.592176
7921.093, 339.415686, 1.541300
6744.842, 339.272521, 1.635808
