# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
135115.377, 339.547775, 1.704718
99121.893, 339.404917, 1.796235
4800.835, 339.661486, 1.627370
10279.582, 339.505022, 1.729672
3393.142, 339.559441, 1.692413
110176.799, 339.626468, 1.644473
10245.770, 339.680011, 1.610618
36906.148, 339.689298, 1.600898
12854.236, 339.700313, 1.587022
7434.514, 339.639290, 1.628018
3353.035, 339.665594, 1.610414
4718.137, 339.678588, 1.599824
16807.864, 339.675971, 1.600531
3374.584, 339.710106, 1.577067
292649.871, 339.695630, 1.581665
8802.618, 339.669005, 1.603754
4732.403, 339.622574, 1.632620
7430.819, 339.679070, 1.591753
5409.663, 339.716321, 1.566719
11498.235, 339.684757, 1.586330
6820.744, 339.639890, 1.616243
14205.465, 339.703417, 1.571579
6055.937, 339.593709, 1.645161
12238.281, 339.495455, 1.708707
3319.046, 339.716999, 1.555496
440762.349, 339.606582, 1.622215
3436.652, 339.622631, 1.616767
55694.974, 339.514814, 1.685634
53912.957, 339.438437, 1.734365
12143.826, 339.649617, 1.594681
22906.920, 339.628457, 1.607960
11608.398, 339.655292, 1.589822
19488.983, 339.582952, 1.637794
59388.998, 339.430994, 1.734272
11669.176, 339.661222, 1.582372
116927.412, 339.513382, 1.674028
7560.712, 339.712786, 1.543908
6748.805, 339.703756, 1.550118
61029.147, 339.678479, 1.563536
6723.412, 339.691737, 1.554520
10230.699, 339.695052, 1.549553
6128.080, 339.614019, 1.602184
22866.871, 339.608099, 1.603837
10857.410, 339.691623, 1.547161
6788.029, 339.592983, 1.612666
10870.884, 339.696793, 1.542354
4757.407, 339.489819, 1.679278
6708.002, 339.636996, 1.579231
9535.392, 339.701054, 1.536271
4163.615, 339.535533, 1.645181
7434.972, 339.703074, 1.531993
13649.857, 339.662775, 1.558647
4744.664, 339.618255, 1.587770
45156.887, 339.417507, 1.718418
4686.308, 339.686277, 1.541867
10940.949, 339.572830, 1.616026
184001.183, 339.521588, 1.645607
4756.239, 339.674884, 1.547320
36449.652, 339.578307, 1.610370
3356.881, 339.662496, 1.554899
9479.173, 339.613873, 1.587199
35728.508, 339.567434, 1.615827
8104.115, 339.604323, 1.593020
3447.994, 339.619697, 1.580951
11539.965, 339.538439, 1.633980
8160.643, 339.559475, 1.617932
6079.882, 339.606269, 1.586738
5416.295, 339.578675, 1.604683
4774.264, 339.567406, 1.612070
5467.195, 339.644477, 1.559721
6776.813, 339.597703, 1.590771
7446.173, 339.531028, 1.635029
49608.694, 339.521216, 1.639621
11398.587, 339.660729, 1.546992
8051.531, 339.580281, 1.600809
16816.619, 339.646853, 1.555703
29669.451, 339.588667, 1.592466
14159.737, 339.582051, 1.597260
3437.983, 339.651115, 1.552147
6182.822, 339.552138, 1.617326
6085.117, 339.675994, 1.534911
4847.770, 339.620619, 1.571816
341582.758, 339.401345, 1.710292
6103.842, 339.541523, 1.622716
4800.362, 339.535362, 1.626725
64726.578, 339.412907, 1.703869
4088.916, 339.686856, 1.525634
4059.725, 339.654716, 1.547388
8863.978, 339.679093, 1.530270
6086.872, 339.662666, 1.541345
3406.505, 339.567101, 1.604466
14171.706, 339.632003, 1.558838
9472.081, 339.615829, 1.569373
7477.212, 339.658107, 1.538098
3343.230, 339.585905, 1.586218
179860.746, 339.679278, 1.519747
9516.655, 339.603226, 1.571993
43865.394, 339.390593, 1.709528
6744.489, 339.667547, 1.527554
6741.273, 339.557622, 1.599880
