# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
172675.279, 339.547714, 1.704478
14866.430, 339.466568, 1.758518
130090.746, 339.405091, 1.796467
6660.299, 339.524229, 1.720106
23782.862, 339.506359, 1.729601
3376.608, 339.396447, 1.802810
5483.180, 339.581876, 1.678265
4016.924, 339.485929, 1.740748
101888.648, 339.626602, 1.644110
6100.321, 339.383551, 1.805252
36944.823, 339.691028, 1.601002
4123.208, 339.409103, 1.788415
8864.827, 339.391666, 1.798869
4101.834, 339.491788, 1.732318
28934.914, 339.467214, 1.746115
12773.178, 339.388155, 1.797525
22842.281, 339.516382, 1.712341
11387.976, 339.434708, 1.766394
4718.119, 339.397882, 1.787724
3426.930, 339.529005, 1.701250
8074.233, 339.435877, 1.761719
30286.689, 339.535815, 1.693282
14086.112, 339.471671, 1.735444
15471.138, 339.410076, 1.775143
14209.378, 339.377121, 1.797093
11565.687, 339.507253, 1.711187
3985.368, 339.436923, 1.756831
241526.429, 339.695929, 1.581697
30352.451, 339.464229, 1.734057
16117.338, 339.391260, 1.783020
4721.689, 339.523068, 1.696073
3444.737, 339.502943, 1.709124
12895.220, 339.426667, 1.756185
10863.660, 339.382382, 1.784721
11406.541, 339.520809, 1.691453
27454.722, 339.384848, 1.779887
5427.297, 339.505264, 1.700745
9381.292, 339.507073, 1.699011
7427.403, 339.628027, 1.618499
3422.607, 339.566924, 1.659121
22849.252, 339.474145, 1.718992
16188.394, 339.420348, 1.752886
6111.331, 339.413997, 1.756910
4006.892, 339.417920, 1.752963
10870.433, 339.460310, 1.724024
17586.144, 339.380473, 1.776714
424258.961, 339.606593, 1.621790
52618.336, 339.516231, 1.685665
26946.916, 339.399510, 1.762424
79758.562, 339.438845, 1.734521
12865.976, 339.526219, 1.676610
10859.808, 339.523684, 1.678443
3414.881, 339.485258, 1.703909
13424.737, 339.405229, 1.754957
13559.536, 339.560241, 1.650852
10800.345, 339.466803, 1.711976
3366.231, 339.390148, 1.762804
5439.701, 339.664554, 1.581078
8796.776, 339.401543, 1.754569
9492.218, 339.554169, 1.653286
3411.511, 339.498029, 1.690699
12139.210, 339.446870, 1.723700
3369.903, 339.425829, 1.737875
4778.904, 339.415696, 1.744364
8823.113, 339.409267, 1.748255
9486.982, 339.546171, 1.657054
8749.844, 339.496564, 1.689676
154993.717, 339.513657, 1.673383
5345.866, 339.573836, 1.636974
48456.687, 339.680330, 1.563788
6735.373, 339.425682, 1.732780
6788.824, 339.505710, 1.679307
22224.896, 339.369958, 1.768064
6035.933, 339.525063, 1.665762
3463.560, 339.457755, 1.710034
3364.059, 339.672919, 1.568319
9523.861, 339.449134, 1.714749
8706.123, 339.387048, 1.755410
7410.876, 339.537890, 1.654421
9497.490, 339.507171, 1.673352
13554.628, 339.529800, 1.658462
3326.147, 339.587662, 1.620349
6752.782, 339.464024, 1.701119
4747.983, 339.483825, 1.687982
27602.002, 339.409120, 1.736134
19501.143, 339.448973, 1.708747
6797.635, 339.576545, 1.625958
6094.519, 339.468197, 1.697543
6099.266, 339.582506, 1.621258
7458.848, 339.518697, 1.662660
10783.845, 339.457668, 1.702271
4068.027, 339.507556, 1.669855
7465.953, 339.611878, 1.599649
14903.133, 339.396356, 1.740178
10843.476, 339.412794, 1.728885
8771.338, 339.483166, 1.682425
15485.426, 339.470034, 1.690294
3423.877, 339.419958, 1.724364
7436.359, 339.447158, 1.703596
3454.805, 339.657194, 1.565183
14763.418, 339.432587, 1.712362
3378.945, 339.599086, 1.602460
6855.706, 339.547863, 1.634848
3404.127, 339.461696, 1.691881
43064.400, 339.603469, 1.596103
51119.962, 339.579869, 1.611056
8103.630, 339.573632, 1.617068
15479.999, 339.419825, 1.718387
44545.383, 339.416603, 1.718546
11460.506, 339.606886, 1.594487
9481.166, 339.536731, 1.640107
6096.141, 339.363037, 1.754613
