# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
97314.209, 339.740759, 1.604761
131491.665, 339.389796, 1.828043
3926.857, 339.444737, 1.795938
14708.817, 339.511730, 1.749942
4666.108, 339.476513, 1.772450
19279.301, 339.405264, 1.817620
148215.763, 339.446669, 1.786309
30911.126, 339.698308, 1.621328
9971.612, 339.428736, 1.796669
10095.348, 339.393865, 1.816077
29247.577, 339.636445, 1.654694
11634.013, 339.394707, 1.812991
13922.618, 339.461169, 1.768073
253281.797, 339.548331, 1.704975
218273.535, 339.405181, 1.796764
30811.902, 339.380547, 1.813303
7686.175, 339.478894, 1.748864
20075.777, 339.461644, 1.758588
5429.334, 339.427453, 1.779609
18444.461, 339.382742, 1.806312
20762.295, 339.625888, 1.645936
24730.970, 339.628135, 1.643441
19275.679, 339.411378, 1.784046
5450.680, 339.391299, 1.796644
16044.885, 339.384263, 1.801203
3910.698, 339.497709, 1.726405
4863.722, 339.410401, 1.779907
16169.077, 339.378318, 1.800913
32315.076, 339.376688, 1.797329
4659.670, 339.494657, 1.718156
153451.966, 339.695856, 1.582289
6056.493, 339.400746, 1.778139
10721.030, 339.700797, 1.579320
12308.455, 339.383155, 1.787119
3872.011, 339.551966, 1.675863
6210.002, 339.435776, 1.749923
49112.971, 339.407453, 1.766341
4739.003, 339.373584, 1.789109
10718.660, 339.441000, 1.743690
6198.560, 339.364715, 1.790930
10814.157, 339.392582, 1.771564
6179.343, 339.364814, 1.787665
496479.605, 339.606873, 1.621658
76578.926, 339.438604, 1.733795
4707.935, 339.396977, 1.764233
12325.561, 339.403342, 1.758275
9956.885, 339.377072, 1.775375
10808.502, 339.486497, 1.700066
6878.599, 339.389952, 1.763030
7735.863, 339.382196, 1.767733
3919.645, 339.547257, 1.659226
7697.009, 339.423400, 1.738897
5507.773, 339.365600, 1.776447
18465.891, 339.367058, 1.773363
148093.128, 339.513144, 1.673637
4601.315, 339.453723, 1.715920
13924.787, 339.435342, 1.725211
3863.369, 339.371336, 1.767649
33781.045, 339.365934, 1.769156
7709.686, 339.396350, 1.748130
6237.772, 339.445268, 1.712327
25388.190, 339.427039, 1.721828
3887.574, 339.425787, 1.719119
4680.447, 339.467895, 1.691257
7674.284, 339.378461, 1.749044
7711.400, 339.397176, 1.735523
81369.493, 339.417869, 1.719938
6192.108, 339.351241, 1.763001
210562.139, 339.521585, 1.645597
7786.396, 339.578384, 1.612270
7716.507, 339.568241, 1.618543
4673.874, 339.417898, 1.716484
8500.722, 339.352562, 1.759515
9238.871, 339.407690, 1.722509
8542.910, 339.405243, 1.723159
6897.086, 339.578903, 1.607671
16223.179, 339.451619, 1.689936
22239.511, 339.403263, 1.720394
9944.567, 339.508500, 1.650749
8542.377, 339.393129, 1.725969
10022.315, 339.386587, 1.728784
18456.632, 339.349152, 1.752877
6184.479, 339.372663, 1.736760
137488.057, 339.413046, 1.704023
511566.953, 339.400018, 1.710636
4691.524, 339.358822, 1.743826
5372.379, 339.349479, 1.748953
33845.898, 339.339987, 1.751618
5398.773, 339.524010, 1.632695
29912.020, 339.419551, 1.699609
13924.247, 339.353918, 1.741715
7750.558, 339.362722, 1.734920
3856.973, 339.458222, 1.671750
9261.931, 339.560021, 1.603771
118908.901, 339.680645, 1.520769
29325.696, 339.363513, 1.730750
138429.790, 339.389960, 1.709778
15391.713, 339.355660, 1.733800
5437.322, 339.413712, 1.696152
7713.261, 339.602394, 1.571761
8442.615, 339.383566, 1.713541
20038.539, 339.444294, 1.672679
7786.726, 339.577760, 1.585069
6981.898, 339.379135, 1.713700
36290.629, 339.374641, 1.715085
33852.971, 339.366274, 1.720697
18507.625, 339.360739, 1.724557
27605.508, 339.334295, 1.737927
11562.163, 339.361144, 1.720035
12314.379, 339.416796, 1.680865
13862.474, 339.339223, 1.731636
4752.483, 339.381973, 1.703342
12334.801, 339.329728, 1.736767
5440.671, 339.385077, 1.698836
47776.806, 339.331279, 1.732798
8576.347, 339.409709, 1.680482
78436.364, 339.415959, 1.674042
7015.215, 339.446485, 1.655221
3927.167, 339.343636, 1.723660
13897.730, 339.495949, 1.621350
139495.220, 339.643035, 1.521690
6950.930, 339.361046, 1.709876
11576.058, 339.331287, 1.729306
7734.085, 339.503672, 1.614096
3858.459, 339.346387, 1.716436
11638.596, 339.418839, 1.666635
3872.905, 339.332980, 1.723615
9281.997, 339.363519, 1.701671
13159.868, 339.433149, 1.655006
6215.656, 339.414868, 1.667324
14665.035, 339.395035, 1.680312
17771.425, 339.373221, 1.694334
14656.906, 339.322671, 1.727285
6273.936, 339.423272, 1.660781
10066.695, 339.481202, 1.621561
69289.536, 339.404606, 1.670862
17724.043, 339.340388, 1.714265
10726.040, 339.388028, 1.681319
7029.412, 339.478751, 1.619787
6234.707, 339.345906, 1.707203
68684.744, 339.640710, 1.511540
15637.092, 339.570484, 1.558848
33973.440, 339.621075, 1.524894
6106.026, 339.387094, 1.679151
5408.094, 339.334752, 1.712853
36828.649, 339.599873, 1.535315
8429.617, 339.597319, 1.538162
36561.166, 339.535092, 1.578153
9926.459, 339.321143, 1.720148
4586.222, 339.327217, 1.716100
12333.833, 339.440038, 1.640026
19147.168, 339.387436, 1.674304
8483.336, 339.383150, 1.676725
10006.784, 339.317331, 1.719979
18385.867, 339.321474, 1.715574
256481.324, 339.409186, 1.652777
14545.539, 339.348000, 1.695311
4631.399, 339.389625, 1.667543
4624.082, 339.338246, 1.701282
206763.360, 339.636780, 1.500776
5409.383, 339.489430, 1.600845
207184.258, 339.435537, 1.631437
7676.782, 339.392735, 1.663444
30769.240, 339.329062, 1.702552
19263.079, 339.314627, 1.713223
6217.123, 339.360902, 1.680473
10049.957, 339.322863, 1.703045
6929.920, 339.449542, 1.618103
68009.415, 339.548608, 1.548455
7707.943, 339.359405, 1.675576
5410.782, 339.533270, 1.560977
5428.216, 339.401330, 1.646959
13928.930, 339.335600, 1.690048
17006.684, 339.326348, 1.695560
20841.787, 339.351418, 1.678794
3846.764, 339.316498, 1.702265
50643.732, 339.321986, 1.694434
15463.926, 339.317993, 1.699773
24595.052, 339.312664, 1.703213
7736.423, 339.412133, 1.636939
4608.022, 339.469271, 1.595074
12371.251, 339.307787, 1.701658
36160.264, 339.600012, 1.507904
51093.398, 339.427813, 1.620384
24515.384, 339.388800, 1.646490
335119.256, 339.636305, 1.478723
3885.090, 339.335493, 1.681669
6228.367, 339.364063, 1.661447
3858.074, 339.318425, 1.691490
21608.400, 339.486589, 1.578517
22266.708, 339.332184, 1.680702
56907.464, 339.327001, 1.681480
48155.465, 339.646796, 1.471014
421421.285, 339.532043, 1.540302
13153.217, 339.357733, 1.661253
10761.318, 339.414587, 1.622329
6204.838, 339.364837, 1.655499
5360.460, 339.311314, 1.690634
64707.747, 339.493603, 1.567710
3935.388, 339.333933, 1.675210
4715.981, 339.500920, 1.563735
6109.778, 339.330553, 1.676209
16903.494, 339.434907, 1.605875
8541.675, 339.323529, 1.678488
9303.897, 339.405257, 1.622990
10996.403, 339.539153, 1.534174
47783.325, 339.629285, 1.472876
6073.768, 339.501485, 1.559008
13138.544, 339.340946, 1.663617
12362.449, 339.305077, 1.688346
11521.521, 339.353963, 1.654311
16996.665, 339.632243, 1.471125
10770.050, 339.408650, 1.617463
39208.759, 339.315373, 1.678039
17592.008, 339.318521, 1.674098
26906.869, 339.301795, 1.684546
11539.282, 339.297083, 1.688203
7726.211, 339.484335, 1.564451
3846.523, 339.440701, 1.593084
3905.478, 339.497220, 1.555336
3849.057, 339.352868, 1.649265
161816.704, 339.364489, 1.637425
7748.461, 339.309106, 1.676785
18567.455, 339.331907, 1.660025
16973.169, 339.326323, 1.662306
181923.913, 339.316862, 1.664353
9356.404, 339.296365, 1.681110
5438.332, 339.526672, 1.527957
6299.794, 339.430428, 1.591216
6206.590, 339.356665, 1.639611
28396.070, 339.325373, 1.658326
5468.676, 339.336552, 1.652186
5395.232, 339.347848, 1.644068
5477.252, 339.292648, 1.680400
17771.131, 339.417615, 1.596817
9251.928, 339.291263, 1.676254
3833.760, 339.330907, 1.649636
6922.893, 339.288780, 1.676586
10900.020, 339.367923, 1.623679
7038.598, 339.319595, 1.655772
9373.836, 339.386244, 1.609432
3862.136, 339.303457, 1.664761
51605.464, 339.611778, 1.459937
4650.802, 339.448913, 1.567408
5484.135, 339.306811, 1.660079
13920.858, 339.332954, 1.641946
21568.053, 339.287394, 1.671642
9973.760, 339.380836, 1.608660
3811.460, 339.317809, 1.649938
41470.096, 339.310220, 1.650983
11619.592, 339.301765, 1.659593
40075.973, 339.287219, 1.665110
11527.657, 339.433128, 1.569388
3854.189, 339.393802, 1.596028
5377.180, 339.462846, 1.549694
9217.599, 339.443414, 1.562121
11552.107, 339.335342, 1.633070
3877.228, 339.527667, 1.506212
266520.791, 339.280642, 1.662170
14641.597, 339.292066, 1.660798
13190.373, 339.346655, 1.623572
9998.114, 339.329340, 1.634179
14643.217, 339.456135, 1.549591
6226.241, 339.367734, 1.606881
6184.808, 339.331075, 1.631404
4665.833, 339.623172, 1.438257
56056.264, 339.297390, 1.649245
4655.002, 339.475687, 1.533158
10770.145, 339.475381, 1.529255
18456.812, 339.299290, 1.645116
30627.143, 339.326245, 1.625747
3876.270, 339.313950, 1.634623
5427.850, 339.383775, 1.587254
10725.241, 339.302951, 1.640493
3891.319, 339.294823, 1.645821
43800.168, 339.280389, 1.653318
17022.282, 339.398953, 1.575223
15465.558, 339.363745, 1.597864
6913.844, 339.292360, 1.645566
11512.440, 339.334327, 1.616933
7087.672, 339.303570, 1.637446
5395.662, 339.319018, 1.626497
3874.579, 339.382002, 1.584945
12271.403, 339.311762, 1.630647
513030.249, 339.449349, 1.532802
10804.724, 339.292845, 1.642109
10030.412, 339.322115, 1.621547
20710.599, 339.287288, 1.644280
6202.498, 339.284918, 1.646018
7007.632, 339.276055, 1.651912
4663.349, 339.300843, 1.635022
8510.998, 339.372875, 1.585871
5353.669, 339.361169, 1.592931
10007.630, 339.333009, 1.610514
6126.830, 339.312301, 1.624579
16905.707, 339.273777, 1.648260
21642.149, 339.412214, 1.555874
9223.484, 339.337935, 1.605699
15376.575, 339.324231, 1.613689
8627.914, 339.381983, 1.574874
29265.517, 339.275034, 1.643993
5433.030, 339.342658, 1.600692
5453.271, 339.304560, 1.625333
10823.870, 339.324540, 1.609540
23904.039, 339.311788, 1.617133
7764.259, 339.279438, 1.638937
117200.052, 339.551295, 1.455797
58458.740, 339.269594, 1.643506
23003.604, 339.335124, 1.599064
77977.662, 339.277183, 1.636091
4615.297, 339.383336, 1.567041
5362.175, 339.470194, 1.508693
49905.449, 339.408635, 1.546506
6243.450, 339.381566, 1.563400
169781.625, 339.288057, 1.621293
4629.377, 339.383989, 1.560948
245078.578, 339.262217, 1.633921
73271.309, 339.301054, 1.613235
9955.509, 339.420436, 1.534000
117491.424, 339.320389, 1.598473
