# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
29178.478, 339.446474, 1.786011
4659.991, 339.395267, 1.817662
4016.889, 339.459355, 1.775244
12000.601, 339.485090, 1.753649
73500.074, 339.634418, 1.653987
9726.304, 339.397600, 1.811573
14798.125, 339.513012, 1.734958
56528.915, 339.390052, 1.814858
13766.033, 339.383803, 1.819414
9754.454, 339.500567, 1.742776
4016.737, 339.452367, 1.774790
5786.808, 339.445953, 1.778819
24027.014, 339.400226, 1.807286
2831.207, 339.441495, 1.780367
154379.526, 339.548170, 1.705735
31112.538, 339.690207, 1.613747
9162.019, 339.407874, 1.801460
2906.566, 339.477450, 1.755540
133497.292, 339.405545, 1.796202
5779.396, 339.385992, 1.812846
2878.750, 339.479688, 1.750173
4025.946, 339.388161, 1.809803
2891.871, 339.412366, 1.793797
2820.656, 339.663213, 1.627841
19955.917, 339.393505, 1.804695
8612.123, 339.452460, 1.765005
8017.992, 339.492863, 1.736998
82102.582, 339.393417, 1.797887
77420.192, 339.625502, 1.644789
2882.064, 339.456475, 1.758498
7428.163, 339.460648, 1.754539
9733.065, 339.413961, 1.784606
10327.885, 339.418246, 1.780377
22167.649, 339.496775, 1.725251
13294.640, 339.476377, 1.738379
6231.692, 339.453534, 1.754761
13738.643, 339.383325, 1.800042
5102.760, 339.395855, 1.791102
2798.539, 339.460931, 1.747865
12488.720, 339.396939, 1.788345
12696.650, 339.651111, 1.619870
15571.624, 339.414139, 1.774314
9764.980, 339.406066, 1.779370
6274.066, 339.466692, 1.739136
16083.530, 339.440081, 1.755319
3461.932, 339.471468, 1.734466
3392.869, 339.510508, 1.708446
8056.282, 339.374936, 1.797559
3467.854, 339.447805, 1.749335
7495.833, 339.391487, 1.785987
172347.259, 339.695489, 1.582341
4566.745, 339.452635, 1.745517
2891.601, 339.385568, 1.789698
2901.504, 339.517579, 1.701578
5188.116, 339.609179, 1.639388
8604.492, 339.381795, 1.789332
8518.814, 339.493979, 1.715229
50080.389, 339.515718, 1.698325
5144.898, 339.498292, 1.711356
9740.912, 339.407585, 1.769875
18405.436, 339.405151, 1.772230
5708.154, 339.402687, 1.774408
5191.027, 339.612404, 1.635312
21761.789, 339.374598, 1.790701
2856.747, 339.393859, 1.778542
6350.545, 339.561935, 1.665192
7477.781, 339.451711, 1.737950
3988.619, 339.413479, 1.763065
38959.833, 339.472272, 1.720168
3422.821, 339.402718, 1.768608
12567.403, 339.384916, 1.778928
6290.906, 339.388481, 1.776811
9125.083, 339.448034, 1.736916
8039.018, 339.409435, 1.760770
3458.384, 339.419512, 1.754016
343065.458, 339.606098, 1.622330
67169.308, 339.438658, 1.735347
43868.706, 339.679431, 1.576481
