# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
16068.865, 339.729764, 1.606798
45360.436, 339.436373, 1.796214
94659.139, 339.390006, 1.828439
3249.384, 339.489153, 1.765631
31975.893, 339.399724, 1.821355
5330.721, 339.475174, 1.773853
5938.637, 339.452678, 1.789159
3642.530, 339.426891, 1.805173
13311.035, 339.430583, 1.799985
74051.311, 339.446809, 1.786588
5915.096, 339.424663, 1.802830
6456.253, 339.629951, 1.666845
9105.595, 339.484028, 1.762409
4295.051, 339.421832, 1.804466
20267.700, 339.406704, 1.813197
3740.398, 339.510325, 1.745291
11375.035, 339.466969, 1.772528
5419.698, 339.418291, 1.804225
3757.310, 339.385585, 1.825800
2703.183, 339.586474, 1.692650
13868.764, 339.453942, 1.779931
20751.726, 339.390916, 1.819900
5856.739, 339.405736, 1.809950
3169.600, 339.516858, 1.735736
8009.893, 339.605509, 1.675915
6418.393, 339.544619, 1.715955
11733.046, 339.498752, 1.745914
68643.331, 339.634634, 1.653835
8516.835, 339.394721, 1.814170
24909.479, 339.448336, 1.777584
11810.990, 339.405044, 1.805364
3210.455, 339.690792, 1.616483
4275.927, 339.505185, 1.738704
6367.545, 339.460837, 1.768078
5403.801, 339.433358, 1.786600
10658.262, 339.381329, 1.819008
28247.643, 339.517737, 1.727529
6881.592, 339.415470, 1.796721
6309.148, 339.574000, 1.691788
148709.363, 339.547917, 1.705504
9654.388, 339.474826, 1.756973
3252.375, 339.599932, 1.673927
8050.572, 339.388436, 1.812504
16094.521, 339.395467, 1.807388
12299.382, 339.484995, 1.747674
139484.502, 339.403813, 1.796196
4285.890, 339.401045, 1.803525
2734.178, 339.451271, 1.770380
13410.869, 339.462470, 1.761011
2696.877, 339.381570, 1.815539
2703.984, 339.476187, 1.752322
9164.920, 339.382408, 1.812016
18083.782, 339.446802, 1.768184
21687.276, 339.433055, 1.777538
6941.989, 339.420163, 1.786883
4294.276, 339.551526, 1.699784
16943.033, 339.389073, 1.806242
8552.003, 339.392602, 1.804049
4863.995, 339.466905, 1.754612
4775.327, 339.471470, 1.751318
11696.935, 339.488813, 1.737229
6936.802, 339.598880, 1.665478
4263.657, 339.421229, 1.782903
70567.220, 339.625514, 1.644510
2693.974, 339.568292, 1.683952
11194.571, 339.471111, 1.747473
4333.345, 339.412679, 1.786560
24110.033, 339.387993, 1.801281
14450.610, 339.435878, 1.769744
3265.235, 339.432398, 1.773337
4280.413, 339.379187, 1.807384
34600.052, 339.416482, 1.781217
4296.383, 339.604147, 1.656963
17583.385, 339.420131, 1.777949
5852.592, 339.392415, 1.796294
23309.106, 339.375207, 1.806980
8511.984, 339.403463, 1.787209
2649.684, 339.614922, 1.648512
36321.055, 339.379163, 1.802861
6496.894, 339.451901, 1.755849
6951.512, 339.439240, 1.763793
2718.414, 339.407602, 1.785093
12382.547, 339.410512, 1.782033
30784.141, 339.617328, 1.643631
34642.840, 339.383042, 1.797847
9054.818, 339.512656, 1.712206
11783.677, 339.449609, 1.753412
3761.958, 339.415688, 1.776669
4774.111, 339.398203, 1.788168
