# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
17436.377, 339.444975, 1.783700
14552.740, 339.478168, 1.759863
76504.715, 339.634547, 1.653862
4096.632, 339.456343, 1.773245
9311.511, 339.484514, 1.753284
26776.075, 339.386171, 1.816453
3536.288, 339.415599, 1.797052
171216.661, 339.547729, 1.705363
6499.626, 339.399306, 1.806806
26749.571, 339.690111, 1.611735
4710.033, 339.429614, 1.783621
147017.754, 339.403588, 1.795817
8171.563, 339.456561, 1.764942
4668.957, 339.399652, 1.802615
9941.411, 339.386959, 1.809880
6404.916, 339.420181, 1.787403
4680.230, 339.445526, 1.769737
5849.046, 339.427197, 1.779041
12238.706, 339.417291, 1.785335
3501.472, 339.395527, 1.799403
84118.799, 339.625698, 1.644371
2945.082, 339.419691, 1.781439
32107.906, 339.406020, 1.788473
2930.534, 339.536400, 1.703675
7622.189, 339.389267, 1.797659
5872.310, 339.416782, 1.777541
23874.184, 339.497631, 1.723304
6470.156, 339.375219, 1.803586
22691.392, 339.460334, 1.745860
11688.649, 339.386275, 1.794716
14595.050, 339.380900, 1.796425
5279.425, 339.402582, 1.782314
4066.358, 339.501518, 1.715209
11771.416, 339.383929, 1.790676
181385.228, 339.695080, 1.582338
4089.870, 339.526632, 1.696537
8227.649, 339.414890, 1.769452
3564.840, 339.375056, 1.795880
2889.975, 339.425698, 1.762397
2900.255, 339.405163, 1.775000
3485.321, 339.614409, 1.637096
4694.296, 339.482008, 1.721012
2899.092, 339.416910, 1.763308
21107.488, 339.405325, 1.769960
44447.616, 339.516016, 1.696254
7090.999, 339.372482, 1.791855
4110.205, 339.368886, 1.794465
7678.438, 339.383473, 1.784046
7010.555, 339.493109, 1.711505
6491.691, 339.528586, 1.687171
13427.022, 339.372764, 1.788339
42624.218, 339.471925, 1.720116
7080.080, 339.382726, 1.779830
3526.394, 339.600365, 1.636423
23310.989, 339.409151, 1.760947
10548.965, 339.462119, 1.724995
9312.910, 339.440985, 1.740375
4127.183, 339.366828, 1.788875
4689.135, 339.401209, 1.765538
19731.007, 339.380865, 1.776686
80138.948, 339.438929, 1.735127
352520.142, 339.606133, 1.622307
4620.472, 339.405348, 1.759338
18685.840, 339.583591, 1.640847
4730.276, 339.500753, 1.694581
2974.190, 339.462337, 1.719522
43495.981, 339.679471, 1.574512
11108.117, 339.368202, 1.779947
5210.272, 339.367055, 1.777407
2893.668, 339.694567, 1.560952
9994.619, 339.463411, 1.713240
13334.723, 339.448082, 1.722736
10539.461, 339.410921, 1.747478
3521.413, 339.387993, 1.760648
2892.888, 339.400578, 1.751885
5858.442, 339.364910, 1.774837
90976.574, 339.513272, 1.674472
45536.671, 339.369464, 1.769690
3597.141, 339.409216, 1.745029
7044.099, 339.415217, 1.740258
11753.229, 339.397418, 1.751015
15797.842, 339.385327, 1.759033
4077.385, 339.380093, 1.762496
9366.334, 339.389178, 1.755994
3531.186, 339.528209, 1.664239
10438.209, 339.420821, 1.734753
7538.528, 339.405999, 1.744639
14592.422, 339.450976, 1.713251
2911.319, 339.488918, 1.688503
15742.172, 339.392708, 1.750968
4139.908, 339.490503, 1.684185
14007.263, 339.373355, 1.760357
10021.350, 339.394636, 1.744506
13464.909, 339.415273, 1.729904
4048.593, 339.361330, 1.766171
7546.996, 339.358657, 1.767346
13392.108, 339.405940, 1.735547
23939.398, 339.424663, 1.720577
26192.784, 339.364892, 1.758757
3512.854, 339.361832, 1.762600
4086.573, 339.537448, 1.644374
64735.519, 339.417601, 1.718993
2934.061, 339.351619, 1.764996
2896.381, 339.446211, 1.702501
30248.288, 339.605188, 1.595448
2918.026, 339.386167, 1.741093
41566.781, 339.579251, 1.611226
5861.246, 339.356530, 1.759485
11641.157, 339.351825, 1.762154
151833.158, 339.521472, 1.645571
2964.754, 339.499219, 1.664416
3438.849, 339.383198, 1.739374
25690.997, 339.378790, 1.739859
15760.333, 339.374860, 1.743227
8711.069, 339.465143, 1.683347
12343.405, 339.527857, 1.640404
8873.462, 339.578414, 1.605660
2933.947, 339.352452, 1.754313
3515.322, 339.619709, 1.577209
5317.380, 339.468989, 1.675871
8184.855, 339.484478, 1.664647
351873.287, 339.401235, 1.710976
20344.232, 339.493306, 1.656696
5274.388, 339.425713, 1.702035
12732.526, 339.383577, 1.728030
4032.178, 339.461497, 1.676584
7024.027, 339.410750, 1.709171
3492.676, 339.357514, 1.744338
2911.779, 339.507668, 1.643550
5281.453, 339.469817, 1.668474
70857.453, 339.413143, 1.703287
2983.904, 339.385693, 1.723427
7645.099, 339.369068, 1.733946
8794.079, 339.362426, 1.738493
4019.818, 339.351304, 1.745580
7634.218, 339.423598, 1.697404
7013.618, 339.408659, 1.706773
25083.651, 339.370630, 1.730567
5893.792, 339.565606, 1.601623
4661.910, 339.561150, 1.603445
2940.724, 339.342520, 1.747725
4219.596, 339.542570, 1.615708
26751.348, 339.346521, 1.743665
4714.714, 339.565101, 1.598964
2927.070, 339.521023, 1.628477
100350.193, 339.679184, 1.520487
5279.335, 339.356703, 1.735931
8769.920, 339.421370, 1.692213
89961.116, 339.390531, 1.710044
10476.427, 339.358456, 1.733039
2881.414, 339.492525, 1.645360
4672.859, 339.473137, 1.657761
11758.136, 339.424453, 1.688541
10472.880, 339.402724, 1.703018
12277.977, 339.380625, 1.717714
3471.177, 339.405791, 1.701410
2906.030, 339.342157, 1.743094
9278.532, 339.565383, 1.594306
8170.447, 339.338479, 1.741438
23830.015, 339.377737, 1.715472
11698.460, 339.353001, 1.731798
6989.823, 339.349605, 1.733556
2969.232, 339.474499, 1.651273
21548.816, 339.534885, 1.608486
4684.681, 339.494940, 1.636443
4649.539, 339.417075, 1.687527
7072.608, 339.358623, 1.726091
3554.810, 339.489562, 1.639637
13989.905, 339.404568, 1.694604
9343.297, 339.400162, 1.695770
5795.542, 339.383359, 1.706429
10553.775, 339.344879, 1.731337
9436.025, 339.348873, 1.728468
4678.160, 339.338747, 1.734995
11158.903, 339.392068, 1.698761
4713.022, 339.369964, 1.714041
12288.183, 339.340793, 1.732071
9322.955, 339.419068, 1.679823
5298.363, 339.541174, 1.598023
6499.929, 339.424422, 1.675306
5244.367, 339.393396, 1.695568
17561.759, 339.330975, 1.735873
2904.828, 339.480171, 1.637981
16289.328, 339.456931, 1.651901
19905.575, 339.442023, 1.661446
4127.897, 339.511598, 1.616863
5242.420, 339.507996, 1.618899
5790.100, 339.336868, 1.731377
13328.433, 339.537785, 1.598217
10990.815, 339.343517, 1.726416
7084.497, 339.435557, 1.664917
4765.860, 339.424922, 1.672114
8271.128, 339.394668, 1.691900
45893.287, 339.661076, 1.514046
2980.553, 339.337011, 1.729094
80736.062, 339.414964, 1.673837
5836.001, 339.474417, 1.637099
12322.397, 339.433128, 1.663429
7700.208, 339.327738, 1.732707
118991.301, 339.642405, 1.521985
3504.914, 339.369134, 1.705477
12945.821, 339.345971, 1.719879
5211.578, 339.384969, 1.694148
5271.531, 339.496446, 1.619768
9861.640, 339.423618, 1.667182
3603.523, 339.602012, 1.549898
4069.566, 339.402429, 1.681648
4028.429, 339.337165, 1.724702
5258.077, 339.452620, 1.647802
9312.662, 339.355858, 1.710955
10541.728, 339.504866, 1.611864
6422.612, 339.379795, 1.694670
10511.923, 339.375320, 1.696102
16854.808, 339.456353, 1.642362
4724.396, 339.329002, 1.726684
6462.836, 339.565023, 1.570857
4119.606, 339.345018, 1.714227
2893.638, 339.355099, 1.706878
8207.973, 339.558214, 1.571312
9321.917, 339.394897, 1.679253
23908.918, 339.365735, 1.697317
18592.142, 339.338900, 1.714894
12802.073, 339.428140, 1.655387
15186.293, 339.381510, 1.686213
8130.970, 339.508369, 1.602262
8335.768, 339.491376, 1.612889
10541.600, 339.329442, 1.719509
5721.509, 339.659047, 1.501603
21523.798, 339.347626, 1.706189
31561.853, 339.477828, 1.619728
4755.119, 339.356316, 1.700645
20485.777, 339.342677, 1.709174
9450.970, 339.361416, 1.696553
3455.319, 339.411158, 1.663831
5880.852, 339.358546, 1.698493
83976.808, 339.599034, 1.536910
3483.184, 339.542793, 1.576853
6014.190, 339.368620, 1.691222
2901.830, 339.333820, 1.712316
10558.303, 339.440553, 1.640225
57773.329, 339.331297, 1.709011
2920.902, 339.519179, 1.588292
8806.146, 339.464447, 1.621875
15787.538, 339.460392, 1.623987
6478.396, 339.392354, 1.668481
4113.986, 339.526671, 1.579778
158518.821, 339.409871, 1.652908
8739.187, 339.370284, 1.681576
3563.144, 339.425515, 1.645179
147502.453, 339.635962, 1.501436
22158.477, 339.539329, 1.567372
61627.007, 339.346623, 1.692753
119909.663, 339.435719, 1.631796
2890.266, 339.430922, 1.637800
6516.049, 339.316207, 1.712276
6923.662, 339.332642, 1.701103
5249.937, 339.477468, 1.605176
12788.318, 339.322027, 1.706754
24859.775, 339.529641, 1.568952
7495.101, 339.372167, 1.673048
4128.598, 339.343811, 1.691871
12877.801, 339.351890, 1.685423
13990.318, 339.421512, 1.638322
8724.316, 339.331236, 1.698764
4754.346, 339.398247, 1.654373
25688.835, 339.366462, 1.674104
61573.395, 339.556230, 1.547060
10512.248, 339.483863, 1.595007
7038.191, 339.343504, 1.687383
109752.358, 339.549573, 1.547848
3463.366, 339.324689, 1.698913
14059.645, 339.316474, 1.703082
40826.554, 339.319735, 1.697850
7670.629, 339.524803, 1.565389
6361.832, 339.381292, 1.658947
5827.332, 339.333450, 1.690341
4111.349, 339.325146, 1.695699
2933.464, 339.384439, 1.654863
6937.881, 339.359032, 1.669958
6461.201, 339.413007, 1.632687
18079.109, 339.485970, 1.582593
6426.639, 339.458402, 1.601660
169247.915, 339.636607, 1.479442
20488.771, 339.332488, 1.683519
9438.741, 339.316834, 1.692561
10492.131, 339.470097, 1.590801
8842.279, 339.424866, 1.620590
9391.623, 339.439899, 1.609065
5839.943, 339.406261, 1.631855
2919.325, 339.390583, 1.642271
13909.984, 339.335367, 1.676757
3477.715, 339.529864, 1.548880
8136.742, 339.526486, 1.550709
2948.467, 339.353611, 1.665008
22701.143, 339.348132, 1.667614
18578.825, 339.312334, 1.691103
2965.201, 339.379585, 1.647522
9300.403, 339.539431, 1.541306
245851.692, 339.532191, 1.540841
4005.817, 339.447732, 1.601377
3546.112, 339.402069, 1.631441
6418.698, 339.374652, 1.648841
162719.622, 339.629457, 1.474870
2887.080, 339.486486, 1.573927
6444.000, 339.420255, 1.617562
15213.251, 339.378606, 1.644202
5274.871, 339.521592, 1.549945
4067.448, 339.392222, 1.635313
4079.093, 339.543725, 1.535319
3534.391, 339.409263, 1.623719
20880.460, 339.370174, 1.648125
2922.978, 339.363841, 1.653895
19293.425, 339.346845, 1.663457
24489.377, 339.304879, 1.690004
14030.617, 339.353288, 1.658671
21045.884, 339.312426, 1.684612
7008.960, 339.327820, 1.674404
17529.617, 339.539650, 1.533625
4827.611, 339.422824, 1.610989
6455.863, 339.329649, 1.671995
4100.039, 339.363846, 1.649223
6974.964, 339.324927, 1.674572
6387.151, 339.315471, 1.681037
13993.856, 339.437917, 1.599027
5885.782, 339.335556, 1.666092
4160.386, 339.307156, 1.683026
9953.847, 339.320494, 1.672685
217111.534, 339.317463, 1.666855
4658.910, 339.383134, 1.630257
12791.408, 339.304123, 1.681388
58637.564, 339.488491, 1.558775
4044.988, 339.331297, 1.664172
18895.772, 339.495589, 1.554740
111669.399, 339.365320, 1.637988
67383.356, 339.333189, 1.656650
15132.780, 339.308430, 1.676128
4751.472, 339.348845, 1.647845
30812.020, 339.326785, 1.659699
6521.540, 339.452059, 1.577930
5272.470, 339.357868, 1.639502
3524.182, 339.335631, 1.654106
10517.197, 339.359413, 1.635999
8754.546, 339.304380, 1.672463
4688.405, 339.499086, 1.543282
6391.078, 339.460526, 1.568458
15735.114, 339.337548, 1.648867
3549.928, 339.295568, 1.676232
8265.025, 339.408893, 1.600913
9330.665, 339.304087, 1.669229
4618.152, 339.355914, 1.633437
3565.174, 339.312998, 1.661787
3471.777, 339.336324, 1.644952
27810.019, 339.288985, 1.673198
29710.358, 339.409741, 1.594332
6435.861, 339.390254, 1.608601
9329.914, 339.320252, 1.653447
9344.463, 339.312262, 1.659070
5857.577, 339.353414, 1.631826
4693.041, 339.374957, 1.617605
45428.304, 339.302589, 1.663047
12849.008, 339.331466, 1.644711
2915.962, 339.433310, 1.576819
6982.921, 339.484656, 1.541905
4111.824, 339.344865, 1.634510
3555.218, 339.436340, 1.573636
