# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
31073.316, 339.445844, 1.785588
6230.062, 339.466456, 1.771797
10217.028, 339.385596, 1.825074
9115.829, 339.400644, 1.813003
4029.297, 339.438367, 1.786847
6790.314, 339.429631, 1.791482
65501.358, 339.634562, 1.653612
7304.900, 339.424896, 1.792972
5674.704, 339.381951, 1.821465
10169.366, 339.391119, 1.814188
12455.510, 339.484557, 1.751271
2855.575, 339.451406, 1.773362
34410.880, 339.393953, 1.808959
153084.102, 339.547643, 1.705644
25278.382, 339.687599, 1.614830
4546.834, 339.428039, 1.785625
4587.866, 339.465977, 1.759655
3403.765, 339.462898, 1.761698
117505.540, 339.405028, 1.796475
2843.191, 339.378774, 1.817084
8459.596, 339.444999, 1.772866
8436.372, 339.526688, 1.717165
5056.444, 339.475254, 1.749499
6290.407, 339.388110, 1.807092
11848.771, 339.413099, 1.787233
3477.685, 339.379881, 1.809736
7909.387, 339.390826, 1.802016
66380.839, 339.625757, 1.644580
2877.444, 339.474062, 1.746959
3420.553, 339.410022, 1.789190
6241.599, 339.461863, 1.753766
7895.812, 339.399287, 1.794441
11281.941, 339.415381, 1.782985
3400.427, 339.384033, 1.803683
8537.568, 339.449023, 1.758696
95302.490, 339.385208, 1.795042
15357.126, 339.398728, 1.791007
7392.028, 339.377643, 1.805373
3483.396, 339.559506, 1.684220
7392.235, 339.650975, 1.620854
3968.555, 339.510378, 1.713931
3998.591, 339.420045, 1.773400
5139.355, 339.517665, 1.708286
9054.134, 339.379890, 1.799027
29274.515, 339.374832, 1.799930
3335.994, 339.423655, 1.768661
25318.562, 339.411663, 1.775638
2817.916, 339.604261, 1.649234
10164.991, 339.405302, 1.777090
8524.294, 339.471751, 1.732622
168276.491, 339.695245, 1.581890
6225.162, 339.475575, 1.729424
8481.002, 339.375370, 1.794407
5751.845, 339.489305, 1.718381
2796.758, 339.613061, 1.636448
43679.531, 339.513363, 1.699515
44071.366, 339.382637, 1.785077
5786.946, 339.402659, 1.773322
6774.362, 339.395116, 1.777204
20954.111, 339.426428, 1.755390
4522.772, 339.418327, 1.760856
7375.479, 339.488636, 1.713153
8466.792, 339.408850, 1.765156
5033.828, 339.363954, 1.794773
12939.736, 339.420347, 1.756023
26079.095, 339.472177, 1.720344
14685.569, 339.402480, 1.766004
4038.570, 339.435032, 1.745582
18611.139, 339.380338, 1.779700
