# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
54994.961, 339.634119, 1.653342
20777.277, 339.390943, 1.813660
7081.046, 339.424629, 1.791817
4732.820, 339.411886, 1.800563
3592.089, 339.495868, 1.744861
8302.370, 339.385380, 1.817424
159989.896, 339.547849, 1.705547
12476.162, 339.426665, 1.787791
11273.532, 339.500463, 1.739297
6001.701, 339.482243, 1.751375
3003.869, 339.443457, 1.776638
100786.043, 339.405183, 1.796753
5373.672, 339.384080, 1.813562
42840.688, 339.684897, 1.610473
2954.005, 339.424681, 1.782451
10155.271, 339.380854, 1.810328
11327.089, 339.388535, 1.803811
7699.008, 339.433900, 1.773758
13042.594, 339.377307, 1.811278
71459.341, 339.626065, 1.644528
4146.861, 339.427576, 1.777603
3013.958, 339.398663, 1.796142
2974.492, 339.549636, 1.695973
11202.904, 339.425043, 1.776150
2930.864, 339.379584, 1.807247
3053.955, 339.411097, 1.784642
8376.571, 339.488884, 1.732210
23619.163, 339.442880, 1.761649
3021.173, 339.523533, 1.709214
5899.083, 339.458536, 1.751425
28365.971, 339.465560, 1.744836
14746.642, 339.475595, 1.737393
14183.933, 339.446705, 1.755289
27353.436, 339.403963, 1.783005
8927.174, 339.493966, 1.722912
4744.779, 339.487127, 1.728210
6486.408, 339.387035, 1.790380
10805.819, 339.454484, 1.744670
3601.795, 339.481719, 1.726553
180032.225, 339.695289, 1.582167
4729.333, 339.463107, 1.738587
18534.815, 339.613223, 1.637259
4194.261, 339.466294, 1.735599
23074.854, 339.392370, 1.782853
4783.866, 339.402874, 1.776059
2971.981, 339.432957, 1.756054
4132.382, 339.417282, 1.766101
2946.286, 339.425799, 1.758788
8342.697, 339.385406, 1.784417
7756.616, 339.370237, 1.793731
10055.653, 339.467609, 1.728157
40261.120, 339.364694, 1.793462
36435.678, 339.400182, 1.768675
12466.040, 339.370922, 1.787886
48192.633, 339.510847, 1.694895
35618.013, 339.472079, 1.719374
4796.096, 339.503205, 1.700044
8315.926, 339.479297, 1.714306
2987.786, 339.600217, 1.634592
3617.022, 339.420001, 1.751607
26100.973, 339.366067, 1.786115
341034.792, 339.605991, 1.622352
26582.445, 339.428679, 1.742539
85822.198, 339.438602, 1.734740
7639.179, 339.377838, 1.776340
4147.674, 339.552159, 1.660620
5913.162, 339.420435, 1.747487
4134.313, 339.371166, 1.779986
12983.937, 339.582847, 1.638378
14171.404, 339.392450, 1.760282
44206.020, 339.674199, 1.573130
5925.010, 339.418288, 1.742879
18891.563, 339.410833, 1.746307
4185.558, 339.554884, 1.652492
8294.181, 339.399103, 1.754942
5928.285, 339.361596, 1.778480
107808.896, 339.513176, 1.674208
7687.246, 339.364776, 1.775530
58048.902, 339.368159, 1.769527
19492.819, 339.411609, 1.740787
