# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
64090.614, 339.634092, 1.652797
5352.292, 339.425661, 1.792016
4154.304, 339.391400, 1.814443
3646.941, 339.465088, 1.765308
3016.950, 339.409698, 1.801988
160225.810, 339.547654, 1.705585
5375.399, 339.421970, 1.792061
6023.003, 339.382850, 1.816561
9710.301, 339.499514, 1.738693
13758.086, 339.475577, 1.754198
102284.787, 339.404944, 1.796738
14830.581, 339.378072, 1.815528
11233.789, 339.500458, 1.733555
6599.296, 339.482302, 1.745335
46015.044, 339.683863, 1.610123
11337.140, 339.389240, 1.805598
5375.331, 339.417230, 1.785176
70290.457, 339.625676, 1.644831
3605.887, 339.490231, 1.735560
4205.217, 339.482764, 1.739422
5936.218, 339.421783, 1.778137
8423.237, 339.490566, 1.731015
6539.953, 339.423961, 1.772486
3583.830, 339.394077, 1.789333
2959.113, 339.515265, 1.708887
4781.875, 339.453495, 1.749536
10748.443, 339.385630, 1.792129
3020.093, 339.513452, 1.707178
17316.635, 339.391423, 1.786403
9428.424, 339.451746, 1.746077
180183.975, 339.695106, 1.582320
5384.370, 339.456819, 1.741598
13640.944, 339.376022, 1.792643
11420.472, 339.433579, 1.755266
9022.418, 339.400940, 1.773101
5481.721, 339.421512, 1.759024
5270.015, 339.369709, 1.792070
3005.854, 339.509850, 1.698201
3621.108, 339.573568, 1.655475
15576.725, 339.385556, 1.778952
4716.769, 339.602800, 1.635850
5893.571, 339.364922, 1.792665
48738.320, 339.509616, 1.694861
3043.424, 339.394320, 1.772373
26285.805, 339.472364, 1.719505
29886.327, 339.400095, 1.767242
20145.592, 339.380504, 1.780074
8399.275, 339.389664, 1.774225
10035.710, 339.371336, 1.784618
3647.478, 339.384298, 1.774189
349481.847, 339.605961, 1.622193
7132.388, 339.377196, 1.777646
80144.085, 339.438859, 1.734213
6599.205, 339.464702, 1.713283
44224.685, 339.673358, 1.572876
10182.264, 339.393157, 1.758772
4229.262, 339.420980, 1.740223
10718.031, 339.491881, 1.692077
3018.967, 339.479932, 1.700514
5929.945, 339.380798, 1.765705
70115.007, 339.369644, 1.770069
4136.216, 339.365739, 1.775767
119464.088, 339.513216, 1.674191
11297.512, 339.395388, 1.754509
10161.975, 339.460291, 1.710598
12526.445, 339.359342, 1.776897
4159.236, 339.504395, 1.681272
4189.601, 339.441516, 1.722806
4188.029, 339.457455, 1.711701
3668.326, 339.406188, 1.745667
22638.063, 339.448728, 1.714800
7829.275, 339.410927, 1.739345
4228.614, 339.481067, 1.691192
14223.599, 339.423271, 1.728042
3552.409, 339.358085, 1.771259
13069.151, 339.364461, 1.765748
13724.934, 339.379478, 1.754015
3532.113, 339.376067, 1.756112
4863.707, 339.530603, 1.653132
5475.306, 339.488693, 1.681094
6600.948, 339.363207, 1.762128
11312.258, 339.369015, 1.757604
6563.787, 339.382030, 1.749129
5994.428, 339.458225, 1.698057
3637.162, 339.358180, 1.763455
14355.633, 339.518068, 1.656322
81478.807, 339.417636, 1.719563
7727.459, 339.349117, 1.767159
30326.551, 339.604185, 1.595395
54658.208, 339.579115, 1.611000
3573.859, 339.560006, 1.625893
8401.119, 339.573749, 1.615658
18964.952, 339.345542, 1.765523
144073.117, 339.521355, 1.645738
10771.919, 339.448966, 1.694949
2999.077, 339.347292, 1.761494
4194.484, 339.553140, 1.623981
3577.818, 339.435110, 1.701866
3558.293, 339.363565, 1.748929
4703.487, 339.379391, 1.736397
4780.797, 339.408577, 1.716476
8977.797, 339.445878, 1.691140
8444.559, 339.429140, 1.702136
3050.489, 339.482845, 1.666198
4188.667, 339.346054, 1.756519
16765.426, 339.397980, 1.720746
11270.434, 339.388077, 1.727012
345506.964, 339.401651, 1.710505
3562.820, 339.445360, 1.686939
3006.542, 339.411994, 1.709014
8370.331, 339.369127, 1.735723
4751.872, 339.462835, 1.673199
72325.377, 339.413125, 1.703368
13076.426, 339.428851, 1.692179
5345.111, 339.337917, 1.752928
3642.879, 339.503801, 1.642538
8928.398, 339.377511, 1.723510
4207.684, 339.488079, 1.650179
30176.939, 339.364454, 1.731337
102057.720, 339.679383, 1.520249
26144.644, 339.335173, 1.748417
87117.064, 339.390573, 1.709512
5407.863, 339.444170, 1.676184
9575.191, 339.519772, 1.625312
13759.832, 339.381158, 1.716856
3638.367, 339.499500, 1.637903
13112.306, 339.336656, 1.743784
4209.436, 339.415603, 1.690425
7157.145, 339.356038, 1.729373
7723.053, 339.516995, 1.622703
8852.848, 339.466067, 1.654969
16665.430, 339.377204, 1.711259
17309.048, 339.404707, 1.692101
8959.127, 339.588436, 1.571009
24918.334, 339.334132, 1.736614
11258.672, 339.518752, 1.616204
6575.021, 339.378631, 1.706952
10847.579, 339.418168, 1.679904
9520.669, 339.598440, 1.559412
4784.583, 339.341071, 1.729019
3529.643, 339.328837, 1.736990
31796.957, 339.661339, 1.514771
71896.785, 339.415981, 1.674552
7192.513, 339.430785, 1.667376
6500.176, 339.377916, 1.702351
6036.494, 339.489655, 1.626715
4222.915, 339.405544, 1.681617
15415.140, 339.383211, 1.695253
128151.436, 339.642310, 1.521643
16677.154, 339.336195, 1.726350
19064.292, 339.373066, 1.700762
8905.800, 339.359479, 1.709867
4225.179, 339.353287, 1.713693
5444.603, 339.362770, 1.705498
4229.063, 339.519996, 1.601076
4867.055, 339.420006, 1.667274
13063.357, 339.342488, 1.717618
7115.633, 339.330803, 1.725542
7983.992, 339.595757, 1.548377
6008.873, 339.515104, 1.601746
7697.501, 339.417611, 1.665125
3586.854, 339.322713, 1.728822
14394.885, 339.410794, 1.668986
13645.833, 339.369409, 1.696263
3552.570, 339.451367, 1.640117
7203.477, 339.371402, 1.692329
7234.738, 339.356863, 1.701945
3038.933, 339.610937, 1.534115
6589.114, 339.521221, 1.590676
13117.759, 339.318605, 1.723605
16639.840, 339.351889, 1.701336
86690.048, 339.598503, 1.536480
3592.198, 339.458819, 1.631033
4183.816, 339.369791, 1.689943
7116.243, 339.388902, 1.676151
8377.074, 339.324224, 1.718913
3606.117, 339.319987, 1.721649
17839.599, 339.359227, 1.694164
5956.085, 339.565410, 1.558130
6016.413, 339.475305, 1.617246
6025.068, 339.343285, 1.704486
30927.608, 339.471935, 1.617947
12499.180, 339.330655, 1.711034
15000.189, 339.362601, 1.689437
2939.059, 339.336658, 1.707067
161943.465, 339.410257, 1.653223
16065.846, 339.436164, 1.638759
14202.378, 339.339093, 1.702664
3587.274, 339.320799, 1.715946
3583.223, 339.377388, 1.677686
24463.809, 339.368702, 1.682832
4199.468, 339.461134, 1.622116
27513.705, 339.348003, 1.695417
150697.719, 339.636251, 1.501145
22690.043, 339.539818, 1.567627
4749.857, 339.351559, 1.692584
5473.590, 339.328924, 1.707167
39248.430, 339.312792, 1.715549
17198.358, 339.481583, 1.604049
132027.785, 339.436228, 1.631636
7186.502, 339.488946, 1.599193
17332.616, 339.429623, 1.637159
6595.248, 339.372498, 1.675778
5934.902, 339.329262, 1.704141
46668.143, 339.591696, 1.529231
17238.142, 339.400871, 1.654757
17371.990, 339.333310, 1.700884
5345.950, 339.377682, 1.670603
3580.554, 339.482008, 1.599615
20908.970, 339.340051, 1.692059
14488.316, 339.558428, 1.547825
3001.329, 339.319992, 1.705632
20422.602, 339.628507, 1.500440
30839.739, 339.523364, 1.567401
3592.116, 339.362350, 1.674995
83836.898, 339.549611, 1.548376
19036.989, 339.332225, 1.693253
4767.091, 339.394714, 1.651282
7154.118, 339.345905, 1.683534
7743.203, 339.317835, 1.701749
10156.360, 339.309737, 1.706092
4114.801, 339.518469, 1.568840
8323.989, 339.419860, 1.633233
6640.747, 339.326965, 1.693288
16674.867, 339.394076, 1.648013
8946.493, 339.435350, 1.620666
12579.313, 339.386499, 1.653305
14892.146, 339.337897, 1.685053
12573.871, 339.318256, 1.698140
5932.759, 339.465616, 1.600120
14820.815, 339.471666, 1.594435
5379.011, 339.338671, 1.682156
5381.097, 339.331317, 1.687459
3007.533, 339.440926, 1.614623
4854.680, 339.360144, 1.667841
8393.138, 339.385597, 1.650422
3010.627, 339.324780, 1.690681
5959.336, 339.501687, 1.573439
4793.980, 339.375697, 1.656683
6546.507, 339.350541, 1.673288
6531.052, 339.417329, 1.628294
5388.482, 339.327977, 1.687673
3580.175, 339.305960, 1.702244
183145.326, 339.636806, 1.479159
5349.258, 339.380245, 1.652672
8316.771, 339.428091, 1.619763
4203.330, 339.469284, 1.591962
28573.262, 339.303519, 1.699784
8333.020, 339.476818, 1.583328
14227.654, 339.378473, 1.645956
248363.944, 339.532045, 1.540706
177261.503, 339.629587, 1.474486
7164.796, 339.299132, 1.696032
10127.506, 339.418629, 1.614969
41722.879, 339.305393, 1.689405
5413.809, 339.344210, 1.664627
22616.473, 339.339422, 1.665749
15386.583, 339.380691, 1.637996
13629.343, 339.346490, 1.659279
5904.485, 339.370018, 1.643823
5423.476, 339.315430, 1.679131
4205.880, 339.331213, 1.667864
15019.567, 339.416166, 1.608981
5393.555, 339.402964, 1.618658
3015.902, 339.371343, 1.639256
115640.466, 339.365864, 1.637869
3005.441, 339.356332, 1.647773
6564.423, 339.310802, 1.677406
4815.966, 339.317230, 1.672778
7237.782, 339.341676, 1.655835
15469.940, 339.293054, 1.687114
2978.454, 339.585377, 1.493988
8341.352, 339.424971, 1.599389
18951.776, 339.394677, 1.618297
4812.434, 339.520889, 1.535438
4152.400, 339.386323, 1.624170
18330.797, 339.559442, 1.508559
12505.983, 339.418244, 1.601920
2960.820, 339.316162, 1.670354
5962.609, 339.592968, 1.486556
122788.452, 339.317828, 1.664483
5420.167, 339.303408, 1.678103
13140.451, 339.326185, 1.661423
9595.900, 339.310483, 1.672376
3009.989, 339.299407, 1.679541
5976.374, 339.542420, 1.518297
51182.562, 339.482093, 1.556829
10098.582, 339.312495, 1.669924
6228.153, 339.489563, 1.552940
2978.127, 339.296292, 1.681001
7202.127, 339.490926, 1.549477
4181.012, 339.290782, 1.681853
2979.087, 339.473521, 1.560918
18476.074, 339.293427, 1.679169
5340.807, 339.525280, 1.525667
9560.077, 339.467289, 1.563519
5975.796, 339.330850, 1.652766
2945.812, 339.335070, 1.647965
7130.387, 339.298802, 1.670358
10732.540, 339.334444, 1.644995
2977.410, 339.289614, 1.674948
3579.789, 339.295630, 1.670082
4759.493, 339.433068, 1.578717
7095.643, 339.316848, 1.654679
3028.703, 339.381645, 1.611703
8870.046, 339.475800, 1.548591
4805.229, 339.436705, 1.574705
4801.507, 339.307875, 1.659825
8372.633, 339.312592, 1.655453
22008.511, 339.334040, 1.638694
16656.104, 339.300219, 1.661893
8842.836, 339.462222, 1.554821
6541.215, 339.565218, 1.486249
7124.584, 339.401075, 1.593649
10745.932, 339.299962, 1.658821
9561.416, 339.340555, 1.631230
5954.388, 339.414089, 1.582294
11185.640, 339.296788, 1.659577
232740.177, 339.281333, 1.662593
2968.082, 339.500410, 1.524562
