# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
96659.450, 339.635470, 1.652847
13174.005, 339.443342, 1.779335
206762.091, 339.547936, 1.705074
5977.690, 339.393712, 1.810070
19835.809, 339.512790, 1.731344
6610.074, 339.495764, 1.742162
3953.820, 339.531652, 1.717419
4696.252, 339.572753, 1.689925
129790.036, 339.404763, 1.796666
18351.375, 339.396832, 1.803330
7373.693, 339.515596, 1.724911
11211.249, 339.472472, 1.752402
32670.248, 339.697177, 1.603046
3385.775, 339.497956, 1.734839
5273.542, 339.521222, 1.718579
3355.636, 339.411462, 1.791049
9121.475, 339.504233, 1.727427
3922.396, 339.394351, 1.800577
94446.679, 339.626145, 1.644351
7249.738, 339.506287, 1.725251
8607.221, 339.451826, 1.760396
22328.431, 339.519468, 1.715063
3305.965, 339.457143, 1.756486
15180.762, 339.506263, 1.722299
3260.864, 339.445374, 1.763168
13139.729, 339.534096, 1.703075
5969.436, 339.496805, 1.727525
7979.921, 339.568520, 1.679712
7237.245, 339.551088, 1.688932
14594.952, 339.406036, 1.781903
13814.350, 339.396512, 1.785563
13219.090, 339.494366, 1.719811
6527.898, 339.567268, 1.671856
19086.968, 339.380926, 1.792687
10572.916, 339.588222, 1.656886
7163.297, 339.450426, 1.747035
14454.825, 339.389245, 1.787345
255885.592, 339.695185, 1.581979
5936.306, 339.637808, 1.622810
25763.407, 339.383439, 1.789411
3329.246, 339.459064, 1.739762
44387.625, 339.420635, 1.763479
40761.116, 339.388479, 1.782029
14435.039, 339.434812, 1.751496
19063.661, 339.501594, 1.706150
5942.473, 339.382148, 1.784969
15087.405, 339.586916, 1.648233
37987.270, 339.482947, 1.715892
8554.186, 339.445942, 1.740658
6634.396, 339.431834, 1.749130
19136.236, 339.412061, 1.761334
19632.059, 339.406625, 1.764356
10574.717, 339.472281, 1.721030
3966.956, 339.419899, 1.755865
14542.855, 339.555351, 1.664955
29575.944, 339.392748, 1.771900
6591.366, 339.633736, 1.613919
9164.367, 339.542634, 1.672498
5314.908, 339.682466, 1.578916
11731.026, 339.489744, 1.704209
424206.920, 339.606054, 1.621919
6719.081, 339.416723, 1.751676
116957.977, 339.438645, 1.734497
4003.364, 339.432160, 1.740038
21740.733, 339.385632, 1.768666
3980.194, 339.601766, 1.626902
23744.788, 339.550876, 1.659864
15857.208, 339.517404, 1.679862
3926.407, 339.370573, 1.778001
8574.112, 339.495717, 1.694664
3973.292, 339.497965, 1.692944
65162.088, 339.686451, 1.565807
7937.822, 339.380230, 1.769122
93593.024, 339.461903, 1.712465
9790.888, 339.448049, 1.724339
5285.371, 339.397953, 1.756591
9217.692, 339.388521, 1.762077
71618.525, 339.368866, 1.770551
14451.005, 339.589210, 1.627774
