# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
85775.024, 339.737707, 1.605909
15848.031, 339.497727, 1.763562
5897.012, 339.448771, 1.795987
16901.284, 339.439581, 1.801683
16370.256, 339.436018, 1.802975
4767.415, 339.450966, 1.794370
4787.835, 339.426619, 1.810413
4682.420, 339.403417, 1.825696
10053.202, 339.398737, 1.827647
7999.522, 339.522654, 1.744872
23972.655, 339.730380, 1.606513
42223.910, 339.399899, 1.823221
5339.665, 339.404946, 1.821459
3285.032, 339.631561, 1.671460
34854.843, 339.390721, 1.828093
90707.585, 339.447351, 1.787045
3154.288, 339.518790, 1.742962
3729.573, 339.491814, 1.759917
3793.615, 339.661039, 1.648313
6923.348, 339.457755, 1.782019
4377.758, 339.486110, 1.763127
3765.873, 339.482168, 1.765067
28389.642, 339.697493, 1.621478
4779.281, 339.396047, 1.821588
2691.615, 339.625416, 1.669656
19087.427, 339.403276, 1.814220
4795.964, 339.704352, 1.616650
3730.268, 339.606921, 1.681003
5922.778, 339.431411, 1.796484
10057.032, 339.468680, 1.770260
4850.491, 339.457537, 1.777932
2679.619, 339.434953, 1.793087
7379.453, 339.424962, 1.798816
28171.639, 339.418494, 1.802010
4221.350, 339.506928, 1.744614
9989.428, 339.621361, 1.667884
10044.586, 339.510908, 1.741174
2666.051, 339.486771, 1.757435
9541.350, 339.392603, 1.818641
10124.293, 339.451001, 1.779553
3225.299, 339.440978, 1.786769
16935.527, 339.438554, 1.787047
11655.847, 339.493833, 1.750834
8533.530, 339.557094, 1.708763
4231.604, 339.503764, 1.743963
6901.305, 339.400057, 1.812063
62880.248, 339.634286, 1.653847
5345.840, 339.535114, 1.721599
5911.291, 339.490502, 1.750629
4236.262, 339.625422, 1.661917
11592.891, 339.473964, 1.760981
2647.204, 339.451048, 1.775704
2630.696, 339.457728, 1.770709
4779.503, 339.402428, 1.806508
11667.900, 339.564293, 1.697478
135392.460, 339.547668, 1.705557
18540.856, 339.429674, 1.785070
2693.223, 339.536411, 1.716472
5786.640, 339.396091, 1.808369
4255.665, 339.498886, 1.740147
3232.259, 339.613867, 1.664374
3247.920, 339.471841, 1.757809
23785.488, 339.420945, 1.789216
143751.100, 339.405695, 1.796592
2639.148, 339.387806, 1.813195
2699.602, 339.384592, 1.815421
2626.250, 339.529960, 1.719231
10074.466, 339.505142, 1.734577
7941.543, 339.424265, 1.787452
7437.198, 339.631016, 1.650231
7957.761, 339.477515, 1.751703
2589.651, 339.687661, 1.613284
14948.417, 339.398776, 1.802606
6324.969, 339.446389, 1.771261
58270.194, 339.392601, 1.805053
8451.835, 339.496373, 1.736891
5296.168, 339.455101, 1.762040
83370.359, 339.396133, 1.792395
24599.946, 339.439634, 1.769980
69101.102, 339.419211, 1.781073
4802.278, 339.417802, 1.785928
14289.452, 339.471041, 1.749203
5808.912, 339.395090, 1.799881
3753.199, 339.492251, 1.735953
22364.504, 339.442503, 1.767021
31262.418, 339.388517, 1.801150
76801.783, 339.625766, 1.644595
