# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
66782.140, 339.446606, 1.786408
13605.974, 339.401393, 1.816881
5644.447, 339.489967, 1.753971
13599.935, 339.481548, 1.758667
8557.246, 339.393868, 1.815865
65297.638, 339.634725, 1.653705
63911.887, 339.390008, 1.812963
3480.754, 339.425819, 1.792086
29581.634, 339.692423, 1.614656
12952.644, 339.412307, 1.797446
162491.538, 339.548014, 1.705465
4604.011, 339.418733, 1.792933
6220.039, 339.446108, 1.773477
126609.507, 339.404087, 1.797274
6180.350, 339.392544, 1.807000
8658.786, 339.395695, 1.803673
20450.668, 339.381084, 1.810431
7420.088, 339.581913, 1.678153
5683.676, 339.533374, 1.710422
2862.126, 339.444820, 1.768939
5189.911, 339.438849, 1.771420
14218.898, 339.435909, 1.772775
65412.361, 339.625716, 1.644749
3991.139, 339.453593, 1.759273
5066.304, 339.441675, 1.765642
2877.808, 339.422236, 1.779139
3970.079, 339.476541, 1.742163
3377.407, 339.463524, 1.749916
10238.819, 339.431032, 1.770956
3461.974, 339.443544, 1.762166
5123.581, 339.386225, 1.798952
4015.068, 339.470589, 1.742748
37449.700, 339.473566, 1.738717
6347.307, 339.396712, 1.790594
10835.105, 339.382774, 1.799266
16417.834, 339.390752, 1.793685
6283.709, 339.422108, 1.772691
5753.522, 339.375635, 1.803702
7970.163, 339.487134, 1.729632
33751.848, 339.416082, 1.775271
3410.351, 339.505614, 1.717279
4460.470, 339.594434, 1.657993
19241.843, 339.393526, 1.789844
7321.146, 339.397072, 1.787051
9125.525, 339.430837, 1.764231
4050.052, 339.405466, 1.781520
5713.097, 339.451302, 1.750683
14685.406, 339.381202, 1.794268
18094.419, 339.373533, 1.798926
64362.021, 339.540418, 1.687070
5626.567, 339.511535, 1.707400
4009.209, 339.423469, 1.765967
7308.899, 339.404664, 1.777880
14215.878, 339.383102, 1.791550
2841.557, 339.489551, 1.721642
176348.312, 339.695320, 1.582036
2827.643, 339.471662, 1.732442
45086.910, 339.518034, 1.699294
47069.904, 339.407463, 1.771238
10167.779, 339.413667, 1.768274
16561.354, 339.372103, 1.795706
8576.341, 339.388447, 1.784601
6877.735, 339.533853, 1.688122
5730.873, 339.612183, 1.635014
10216.252, 339.423241, 1.756853
4040.926, 339.402456, 1.770932
50787.343, 339.378549, 1.783747
10907.893, 339.367806, 1.790618
54346.965, 339.472045, 1.718064
4524.658, 339.370344, 1.787985
4512.055, 339.424856, 1.751898
60669.457, 339.681568, 1.578216
10758.362, 339.420270, 1.752162
3989.626, 339.483611, 1.709627
5118.694, 339.466976, 1.720161
5106.055, 339.446277, 1.732420
334597.170, 339.605969, 1.622237
64186.034, 339.438567, 1.734669
20945.110, 339.381717, 1.773449
5105.009, 339.454060, 1.725681
8555.857, 339.450589, 1.726597
8506.105, 339.467350, 1.712424
2768.562, 339.411597, 1.749724
7946.392, 339.369893, 1.776351
2886.823, 339.485060, 1.699915
3993.247, 339.418021, 1.743902
10672.338, 339.364172, 1.778503
3435.933, 339.515107, 1.679489
9697.298, 339.439945, 1.727810
9578.433, 339.425494, 1.737537
6788.372, 339.548815, 1.654226
97047.351, 339.513229, 1.674190
14801.950, 339.373452, 1.768608
48845.834, 339.368686, 1.770329
5605.363, 339.503804, 1.682486
9080.730, 339.530956, 1.662233
6817.291, 339.357300, 1.775640
5054.298, 339.448771, 1.715069
22111.285, 339.469486, 1.699698
6166.572, 339.383041, 1.757769
3461.260, 339.575243, 1.630767
2790.230, 339.362062, 1.771196
3996.376, 339.467091, 1.701756
8522.387, 339.392378, 1.749956
5699.480, 339.410954, 1.736362
10247.004, 339.427517, 1.724008
2832.027, 339.385721, 1.751147
19822.701, 339.403772, 1.738192
