# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
114673.759, 339.547498, 1.704584
80009.374, 339.405083, 1.796378
4059.417, 339.701182, 1.603933
81553.242, 339.626080, 1.644728
40687.271, 339.689146, 1.601099
6102.748, 339.598472, 1.657359
9375.681, 339.689359, 1.596160
7426.584, 339.651726, 1.621016
16830.102, 339.667318, 1.605394
286362.810, 339.696375, 1.581964
3399.878, 339.688650, 1.589699
3399.173, 339.575586, 1.664069
4709.133, 339.667272, 1.600931
24865.744, 339.611297, 1.636410
5370.491, 339.685380, 1.587999
16896.661, 339.677054, 1.592931
20139.343, 339.666244, 1.598442
4032.831, 339.704964, 1.570532
13454.932, 339.698841, 1.573383
8094.780, 339.702584, 1.567835
9443.955, 339.657081, 1.597473
4053.927, 339.635186, 1.611360
5481.960, 339.687002, 1.576901
4086.975, 339.639802, 1.607417
449691.726, 339.606860, 1.622137
14203.643, 339.681864, 1.576786
55343.053, 339.439091, 1.734788
51915.147, 339.514158, 1.685670
4006.755, 339.716148, 1.553886
6848.726, 339.698636, 1.561915
8656.777, 339.641499, 1.598511
116376.597, 339.513480, 1.674117
5461.167, 339.571048, 1.638993
4761.758, 339.623805, 1.603776
6054.794, 339.585111, 1.628701
4773.215, 339.712893, 1.544258
65351.889, 339.678093, 1.563688
7408.856, 339.615095, 1.606050
4041.581, 339.703375, 1.544590
14847.681, 339.608657, 1.605554
6691.360, 339.542104, 1.649901
16778.350, 339.694636, 1.548102
8111.346, 339.570557, 1.629014
11477.288, 339.648690, 1.574834
5402.715, 339.641342, 1.580419
5486.147, 339.581524, 1.619779
18858.623, 339.695573, 1.542883
3434.920, 339.532261, 1.646210
7440.013, 339.604877, 1.597843
8757.510, 339.659933, 1.561099
7395.069, 339.635878, 1.576117
12191.334, 339.416440, 1.719772
8098.470, 339.701136, 1.532460
242529.185, 339.521172, 1.644534
14107.022, 339.535039, 1.640546
3375.077, 339.570314, 1.617880
24200.451, 339.578232, 1.609745
16822.520, 339.665030, 1.553388
6782.718, 339.603554, 1.594208
10162.318, 339.592395, 1.600915
8722.347, 339.663198, 1.546618
6083.797, 339.650692, 1.554213
8074.577, 339.570992, 1.604370
319617.673, 339.401544, 1.710368
23528.738, 339.646880, 1.550629
21623.980, 339.413185, 1.704600
12907.380, 339.590504, 1.588363
4729.233, 339.672514, 1.532630
4754.728, 339.554787, 1.607426
179566.323, 339.680040, 1.519618
12152.267, 339.675388, 1.526734
7330.429, 339.546246, 1.612350
33517.512, 339.577199, 1.589311
9472.998, 339.391478, 1.710888
23531.159, 339.617550, 1.561390
5467.323, 339.597392, 1.575178
15449.331, 339.688462, 1.512715
9444.179, 339.630881, 1.550037
24200.760, 339.390077, 1.708512
5397.412, 339.612110, 1.560481
8721.950, 339.585153, 1.576978
16935.467, 339.521227, 1.618870
8731.640, 339.625812, 1.549901
24970.985, 339.596686, 1.567909
9368.809, 339.680394, 1.513017
9554.123, 339.540473, 1.604454
13448.757, 339.620615, 1.549679
4705.963, 339.556709, 1.591506
4714.488, 339.569196, 1.582571
4741.812, 339.575623, 1.575918
3340.157, 339.648392, 1.526732
4088.309, 339.578981, 1.571758
4741.608, 339.601019, 1.556121
126330.057, 339.662190, 1.512596
4677.522, 339.565082, 1.578847
43793.660, 339.415413, 1.675309
228403.069, 339.642624, 1.521635
8713.904, 339.673080, 1.506121
4702.918, 339.615598, 1.544232
7424.712, 339.577473, 1.567376
14796.600, 339.655651, 1.514581
6742.594, 339.632534, 1.530468
11451.367, 339.563483, 1.575370
6123.539, 339.478450, 1.631938
8097.683, 339.626824, 1.533071
11437.201, 339.595144, 1.549750
4101.593, 339.553510, 1.577770
10907.851, 339.675374, 1.495730
6833.887, 339.555304, 1.574923
10782.728, 339.617935, 1.532584
7462.645, 339.677582, 1.492544
