# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
19084.093, 339.667584, 1.634597
69195.086, 339.634397, 1.653573
149153.167, 339.547479, 1.705437
6198.092, 339.482752, 1.751459
3897.562, 339.434582, 1.780521
93585.290, 339.405160, 1.796400
4489.323, 339.386388, 1.811533
32805.922, 339.379160, 1.815155
5039.033, 339.515092, 1.726250
35541.443, 339.428676, 1.781359
5582.085, 339.372013, 1.819898
31718.517, 339.677618, 1.616737
2831.699, 339.530899, 1.712690
18412.391, 339.476024, 1.748403
10059.286, 339.446572, 1.767743
2814.214, 339.605766, 1.662268
21169.922, 339.372918, 1.813833
4378.571, 339.431022, 1.775879
11728.392, 339.380999, 1.808867
8401.424, 339.437956, 1.770381
8344.764, 339.391342, 1.801831
75607.247, 339.625815, 1.644800
6724.183, 339.519949, 1.714881
13891.281, 339.404628, 1.790446
8276.154, 339.420770, 1.779883
4468.822, 339.414962, 1.783607
7224.056, 339.377322, 1.807994
6682.104, 339.407730, 1.786795
6640.397, 339.422175, 1.775738
6128.548, 339.446668, 1.758550
3413.993, 339.484896, 1.731522
19497.750, 339.380557, 1.799117
7261.456, 339.441487, 1.758941
5093.523, 339.650443, 1.619867
3374.726, 339.363145, 1.809491
2817.138, 339.388298, 1.792786
28749.591, 339.400263, 1.781813
5047.674, 339.543980, 1.688069
6662.335, 339.380968, 1.795166
6698.301, 339.427931, 1.764020
7831.422, 339.466144, 1.737807
13887.910, 339.460532, 1.741117
5065.218, 339.562756, 1.673151
3839.499, 339.365217, 1.803722
10550.497, 339.576597, 1.663431
3319.656, 339.373088, 1.798296
170436.286, 339.694893, 1.582288
6105.933, 339.455255, 1.742754
24857.625, 339.401981, 1.776898
2821.944, 339.422364, 1.763948
5657.581, 339.382376, 1.789626
3313.102, 339.488410, 1.720246
7230.624, 339.378667, 1.791340
47700.396, 339.369335, 1.795911
13425.712, 339.415509, 1.765412
6710.527, 339.558367, 1.669613
7806.086, 339.461622, 1.733430
3382.444, 339.378361, 1.787514
4538.754, 339.409865, 1.765501
3353.127, 339.457398, 1.733966
37195.777, 339.357266, 1.798113
45151.103, 339.503606, 1.701100
29474.497, 339.393363, 1.774347
4994.768, 339.469772, 1.724274
16642.655, 339.374417, 1.785851
8355.074, 339.362862, 1.793044
41671.874, 339.472700, 1.718974
2787.474, 339.404530, 1.765460
7780.774, 339.547582, 1.670408
10151.480, 339.446153, 1.736855
