# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
83226.527, 339.389665, 1.828572
105164.198, 339.446835, 1.786251
8601.781, 339.417615, 1.808379
81761.629, 339.390776, 1.818474
6413.554, 339.558630, 1.713352
4839.390, 339.410098, 1.807490
21876.657, 339.387560, 1.820369
2704.248, 339.440740, 1.786875
10208.394, 339.435408, 1.789887
10308.330, 339.427568, 1.794630
24782.893, 339.421056, 1.798010
25201.094, 339.398049, 1.813114
11216.943, 339.506404, 1.740866
9114.676, 339.461452, 1.770550
78764.451, 339.634733, 1.653583
5385.196, 339.448467, 1.777849
4883.525, 339.429017, 1.790831
3288.783, 339.561545, 1.702434
5973.930, 339.495279, 1.746187
3169.143, 339.603565, 1.674466
8571.247, 339.417438, 1.795717
21548.520, 339.482503, 1.751893
143088.753, 339.547873, 1.705643
8096.734, 339.393657, 1.810856
7451.413, 339.665150, 1.630992
5387.375, 339.513482, 1.731056
6502.565, 339.384493, 1.816236
3208.718, 339.571148, 1.692116
4884.826, 339.419449, 1.792166
12329.865, 339.400467, 1.803637
102789.787, 339.405296, 1.796063
7017.796, 339.390467, 1.808396
16202.601, 339.566494, 1.691748
9127.869, 339.448851, 1.769354
7029.753, 339.443011, 1.772955
2734.998, 339.570691, 1.688340
7033.475, 339.524707, 1.718016
3202.191, 339.480861, 1.747112
9107.289, 339.444456, 1.770589
3285.218, 339.429639, 1.781220
6426.306, 339.490628, 1.740293
25228.677, 339.414323, 1.787783
2707.697, 339.424076, 1.782447
2707.543, 339.395185, 1.801100
2669.423, 339.706224, 1.595144
4319.561, 339.463867, 1.754102
24004.658, 339.467594, 1.750297
9007.622, 339.407123, 1.790757
75540.702, 339.625726, 1.644514
10286.365, 339.524956, 1.712804
3757.582, 339.429889, 1.776329
25110.072, 339.460436, 1.754517
9152.933, 339.385125, 1.804870
5423.719, 339.516742, 1.718070
3761.954, 339.506590, 1.724403
3244.411, 339.491099, 1.734476
13397.320, 339.407862, 1.787592
5962.428, 339.419970, 1.780072
5938.132, 339.559115, 1.687771
7510.251, 339.501750, 1.726003
2663.987, 339.388898, 1.800466
17056.504, 339.374643, 1.807342
4804.878, 339.598879, 1.660950
31927.926, 339.414462, 1.781170
4273.514, 339.538514, 1.700285
3239.745, 339.399492, 1.791488
13373.116, 339.459702, 1.750681
5283.079, 339.377609, 1.805318
8201.309, 339.408589, 1.782777
21443.510, 339.377946, 1.801315
6461.663, 339.381681, 1.798657
3274.491, 339.651116, 1.620971
3263.206, 339.588284, 1.662665
9181.426, 339.415259, 1.774094
6539.255, 339.606307, 1.648001
10736.965, 339.509001, 1.711530
10249.418, 339.423858, 1.767305
54750.766, 339.384544, 1.791526
5395.302, 339.530875, 1.696708
54815.192, 339.515659, 1.705355
10794.136, 339.489507, 1.722911
6970.978, 339.379732, 1.796383
8069.668, 339.623037, 1.634682
5918.434, 339.402545, 1.780883
9714.159, 339.404568, 1.778715
76321.981, 339.373943, 1.796230
6414.491, 339.555094, 1.679373
5416.052, 339.431396, 1.760905
3246.881, 339.439457, 1.754530
8532.929, 339.394899, 1.783785
168986.693, 339.695166, 1.582217
2729.694, 339.478455, 1.727482
9135.673, 339.475696, 1.728752
5921.242, 339.420927, 1.764964
6978.203, 339.530484, 1.692010
2672.807, 339.497821, 1.712936
9711.698, 339.613619, 1.635032
3285.791, 339.450415, 1.743479
28373.604, 339.395676, 1.776634
12293.949, 339.409095, 1.768800
16736.356, 339.403422, 1.772889
6520.772, 339.616873, 1.632031
11287.019, 339.459510, 1.735510
17680.648, 339.444639, 1.744724
2717.285, 339.438444, 1.750401
25151.154, 339.424342, 1.759016
3273.463, 339.541465, 1.681863
7008.560, 339.532404, 1.687653
16678.315, 339.563532, 1.665489
6415.718, 339.398961, 1.774964
10207.367, 339.379251, 1.788018
6931.625, 339.437838, 1.748021
7519.351, 339.387223, 1.780836
24040.947, 339.375343, 1.785863
14505.650, 339.429056, 1.750248
3255.997, 339.518009, 1.691702
31617.236, 339.472345, 1.720175
41304.010, 339.679722, 1.583163
8094.636, 339.422475, 1.753695
3202.898, 339.390030, 1.775509
3291.429, 339.398114, 1.769673
7558.844, 339.393327, 1.771840
5437.548, 339.600431, 1.634105
8014.639, 339.404603, 1.762667
5367.784, 339.448457, 1.733754
4914.382, 339.375449, 1.781555
6355.810, 339.478486, 1.712492
6378.755, 339.415058, 1.754444
4888.023, 339.396254, 1.766510
74239.805, 339.438683, 1.734812
12361.384, 339.370230, 1.782255
326934.118, 339.605837, 1.622218
10668.244, 339.412158, 1.754529
4863.668, 339.516501, 1.685897
4847.923, 339.363030, 1.786536
24687.681, 339.582971, 1.640442
3220.869, 339.447368, 1.730574
71805.665, 339.382843, 1.767166
5406.295, 339.570784, 1.647106
5937.808, 339.498367, 1.694545
52301.477, 339.398087, 1.757922
16633.798, 339.358431, 1.785897
6374.555, 339.471613, 1.711769
4275.551, 339.597322, 1.628031
4303.835, 339.480002, 1.705249
4866.087, 339.424977, 1.741771
8100.846, 339.511205, 1.683911
5333.795, 339.663492, 1.582987
98635.548, 339.513204, 1.674081
34479.443, 339.369394, 1.769603
4326.368, 339.387604, 1.758077
3198.639, 339.364571, 1.773887
5348.954, 339.427207, 1.731951
3216.684, 339.382316, 1.760436
6449.976, 339.527241, 1.661737
3236.398, 339.358091, 1.772353
3213.937, 339.669777, 1.566353
7558.311, 339.693927, 1.548206
5955.260, 339.538134, 1.650903
6955.582, 339.501947, 1.674903
2626.910, 339.386359, 1.751426
16648.313, 339.361849, 1.766230
41126.281, 339.522605, 1.658875
5907.124, 339.389906, 1.747579
8615.682, 339.386242, 1.748659
19401.411, 339.350864, 1.771608
9670.523, 339.448596, 1.706776
6477.538, 339.589857, 1.613208
2694.827, 339.459957, 1.698726
13948.323, 339.437971, 1.710166
12370.214, 339.394488, 1.739603
2652.297, 339.577939, 1.618400
5381.554, 339.406322, 1.731298
3751.001, 339.388321, 1.743426
11666.849, 339.354502, 1.764004
11262.749, 339.546245, 1.637350
4845.224, 339.448829, 1.702106
16086.923, 339.359347, 1.760139
4936.053, 339.466110, 1.689169
96653.876, 339.417342, 1.719062
7595.654, 339.350941, 1.766042
16079.035, 339.381488, 1.744636
45048.997, 339.604668, 1.595008
63037.475, 339.579266, 1.610778
4814.618, 339.400763, 1.729450
132042.503, 339.521533, 1.645815
24144.112, 339.422834, 1.711396
10810.846, 339.347312, 1.762097
9148.604, 339.359428, 1.753943
14503.246, 339.514825, 1.650652
6438.978, 339.363868, 1.750649
9115.846, 339.498633, 1.660374
12349.394, 339.436269, 1.701852
8538.879, 339.426737, 1.707882
11373.807, 339.405210, 1.720939
8479.063, 339.401612, 1.723202
6463.128, 339.360592, 1.750574
2667.446, 339.390148, 1.730622
6958.269, 339.492695, 1.662332
13385.675, 339.354077, 1.751838
12409.078, 339.367767, 1.742219
3784.769, 339.348580, 1.755690
8550.384, 339.342934, 1.759565
3251.636, 339.431954, 1.700447
3813.087, 339.472205, 1.673329
6406.283, 339.349509, 1.753568
2712.565, 339.524622, 1.638062
7031.444, 339.392184, 1.723758
3747.493, 339.496848, 1.654227
17239.877, 339.339503, 1.756905
31039.880, 339.343057, 1.753204
3822.063, 339.375501, 1.733476
282868.185, 339.401312, 1.710564
13462.996, 339.425517, 1.698306
4838.400, 339.617663, 1.571607
94116.611, 339.412883, 1.703950
9655.641, 339.368378, 1.735766
37433.676, 339.378534, 1.726279
6474.436, 339.561282, 1.607638
9059.762, 339.567325, 1.600623
15026.804, 339.351478, 1.742680
4352.239, 339.458876, 1.671300
3801.650, 339.372681, 1.727379
8550.898, 339.362437, 1.732682
3221.402, 339.353013, 1.738904
90102.092, 339.679219, 1.520506
80255.557, 339.390814, 1.709250
2740.602, 339.468001, 1.660874
5407.182, 339.420852, 1.690679
10744.591, 339.367575, 1.724590
7568.586, 339.354742, 1.733626
18181.792, 339.344005, 1.740233
4888.092, 339.575230, 1.587943
