# Source Fluxes and Coordinates
# Flux (e-/s), RA (deg), Dec (deg)
71789.802, 339.446190, 1.786597
13867.263, 339.388512, 1.826158
19139.856, 339.396979, 1.818710
2846.445, 339.435345, 1.793818
36278.801, 339.386488, 1.822158
15710.092, 339.402712, 1.812397
15702.994, 339.479018, 1.760127
4024.626, 339.427593, 1.794981
21223.715, 339.391673, 1.818249
3955.184, 339.505349, 1.742539
3982.409, 339.453136, 1.777323
72795.898, 339.634699, 1.653445
20722.075, 339.407386, 1.804004
25249.087, 339.449535, 1.774664
34802.936, 339.390755, 1.813972
30693.826, 339.690097, 1.615703
8412.523, 339.387370, 1.816359
159449.727, 339.547899, 1.705528
5051.393, 339.465051, 1.763871
9551.523, 339.483697, 1.751292
150759.919, 339.406512, 1.795850
6133.586, 339.495030, 1.742469
9464.430, 339.529698, 1.718766
4443.650, 339.505169, 1.735384
7304.004, 339.470965, 1.757108
6156.754, 339.396110, 1.805564
7224.935, 339.441912, 1.774115
2815.180, 339.459598, 1.762519
26347.324, 339.435748, 1.772766
3930.624, 339.428149, 1.779864
3958.996, 339.388095, 1.805696
5074.038, 339.398225, 1.798110
74541.494, 339.625997, 1.644238
2786.754, 339.430415, 1.775623
13414.439, 339.677330, 1.610187
5623.997, 339.496274, 1.729364
4510.895, 339.471042, 1.744954
4527.924, 339.403188, 1.789787
2848.453, 339.460452, 1.750986
13500.195, 339.520206, 1.710155
37464.962, 339.395763, 1.790379
8479.071, 339.379277, 1.803673
2826.855, 339.439434, 1.763480
11133.679, 339.412925, 1.780670
5638.706, 339.460576, 1.748459
8460.609, 339.407330, 1.783232
4511.430, 339.387314, 1.797036
34023.680, 339.651691, 1.620516
3356.761, 339.418155, 1.775599
31713.756, 339.414056, 1.776269
3309.521, 339.382292, 1.798555
4443.693, 339.456696, 1.748951
10676.981, 339.421361, 1.771964
19515.714, 339.474973, 1.734800
5043.080, 339.387008, 1.792591
75322.237, 339.375026, 1.796638
2797.345, 339.432979, 1.762148
3896.697, 339.447995, 1.751635
12859.901, 339.382698, 1.794437
5662.372, 339.418415, 1.770537
6680.865, 339.400865, 1.781453
9493.452, 339.477232, 1.729325
4575.167, 339.383595, 1.791575
11664.545, 339.424045, 1.763944
2858.635, 339.420903, 1.766634
180326.196, 339.695306, 1.582002
35153.149, 339.406512, 1.773894
26428.143, 339.379482, 1.791400
50347.382, 339.515751, 1.700676
27482.251, 339.425057, 1.759872
4500.688, 339.612153, 1.635711
21808.294, 339.446729, 1.743737
3327.839, 339.444114, 1.746797
13872.595, 339.383540, 1.786155
12392.672, 339.366847, 1.795864
8986.675, 339.451503, 1.740214
9518.808, 339.397029, 1.776098
4009.522, 339.487310, 1.715833
8466.762, 339.484916, 1.716542
3351.303, 339.437161, 1.748567
5057.450, 339.378220, 1.786212
14503.294, 339.380860, 1.783275
9567.859, 339.393533, 1.773735
3344.229, 339.464663, 1.726744
4522.807, 339.548466, 1.670381
4527.430, 339.531093, 1.681855
7285.084, 339.499427, 1.702162
22478.998, 339.471836, 1.719460
2747.593, 339.407202, 1.762923
6793.598, 339.464876, 1.723320
3938.006, 339.461582, 1.725548
9546.284, 339.432053, 1.744065
44540.760, 339.679395, 1.578402
7801.911, 339.379839, 1.776675
342926.916, 339.606141, 1.621917
